email,company_name,sector,county,job_title,positions_available,company_org_number
roxana.craciun@medicover.ro,MEDICOVER HOSPITALS SRL,Medicină / Sănătate /Psihoterapie,Municipiul București,ASISTENT MEDICAL GENERALIST,3,28890251
roxana.tulin@asahibeer.ro,URSUS BREWERIES S.A. BUCUREŞTI SUCURSALA BUZĂU,Producție / Logistică,Buzău,INGINER-SEF INDUSTRIA PRELUCRATOARE,1,10957340
rsu1puls@termoficareoradea.ro,TERMOFICARE ORADEA S.A.,Altele,Bihor,INSTALATOR ÎNCALZIRE CENTRALA SI GAZE,1,31952982
rtg@romturingia.ro,ROMTURINGIA SRL,Producție / Logistică,Argeș,LACATUS MECANIC,1,6277265
ru.bv@arabesque.ro,ARABESQUE SRL,Administrativ / Secretariat,Brașov,MANIPULANT MARFURI,1,5340801
ru@centrul.com,CENTRUL DE CALCULATOARE SRL,COMERT,Caraș-Severin,AGENT DE VÂNZARI,2,15715771
ru@dpponesti.ro,DOMENIU PUBLIC ŞI PRIVAT ONEŞTI SA,Construcții / Instalații,Bacău,SEF SECTOR (SECTIE) DRUMURI-PODURI,1,27231643
ru@primariabod.ro,PRIMARIA COMUNEI BOD,STAT,Brașov,ASISTENT MEDICAL COMUNITAR,1,4777213
runos@smploiesti.ro,SPITALUL MUNICIPAL PLOIESTI,Medicină / Sănătate /Psihoterapie,Prahova,TÂMPLAR UNIVERSAL,1,2844227
runos@spitalulmavromati.ro,SPITALUL JUDETEAN DE URGENTA MAVROMATI,Medicină / Sănătate /Psihoterapie,Botoșani,MEDIC REZIDENT,1,4557951
sal.invest@iahoo.com,SAN INVEST BUILDING S.R.L.,Construcții / Instalații,Bistrița-Năsăud,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",3,39299596
salarizare@ifcont.ro,AUTOMAS GARAGE S.R.L.,SERVICE AUTO,Cluj,TINICHIGIU CAROSIER,1,37363951
sales@motoemotion.ro,MOTO E MOTION SRL,COMERT,Timiș,REPREZENTANT COMERCIAL,3,29698638
sales@play-solutions.ro,P&A SOLUTIONS SRL,Construcții / Instalații,,ZUGRAV,1,50318672
samia@globalconnectingpeople.ro,VOICU ELENA-PETRONELA,Altele,Ilfov,MENAJERA,1,2941124341398
samira@globalconnectingpeople.ro,DUMITRU ALEXANDRA-MIHAELA,Altele,Municipiul București,GUVERNANTA,2,2811008410108
sanca@delfingen.com,DELFINGEN RO TRANSILVANIA SRL,Producție / Logistică,Arad,OPERATOR MASE PLASTICE,2,17981940
satumare@medima.ro,EDOMED RELIFE SRL,Medicină / Sănătate /Psihoterapie,Satu Mare,REPREZENTANT MEDICAL,1,30119438
sbanu@proleasing.ro,PROLEASING MOTORS SRL,COMERT,Prahova,AGENT DE VÂNZARI,1,18877620
sebastian.chetan@guidetech.ro,GUIDETECH INNOVATION S.R.L.,Vânzări,Cluj,REPREZENTANT COMERCIAL,2,48765458
secretariat.cmrts@meteoromania.ro,DIRECTIA  METEOROLOGICA REGIONALA TRANSILVANIA SUD,Altele,Harghita,METEOROLOG (STUDII SUPERIOARE),1,11715213
secretariat@betak.ro,BETAK SA,Producție / Logistică,Bistrița-Năsăud,Conducător auto transport rutier de mărfuri,1,573768
secretariat@brenneka.com,S.C.BRENNEKA INSTALL SRL,Construcții / Instalații,Bacău,MAISTRU INSTALATOR ÎN CONSTRUCTII,1,31612697
secretariat@cecinstgroup.ro,CEC INSTGROUP S.R.L.,Altele,Mureș,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,5,40304920
secretariat@cramabeciu.ro,CASA DE VINURI BECIU S.R.L.,Vânzări,Argeș,LUCRATOR COMERCIAL,1,18273704
secretariat@depogazploiesti.ro,"SNGN ""ROMGAZ"" SA-FILIALA DE ÎNMAGAZINARE GAZE NATURALE DEPOGAZ PLOIESTI SRL",Altele,Dâmbovița,OPERATOR EXTRACTIE GAZE,3,34915261
secretariat@dstt.ro,TEATRUL GERMAN DE STAT TIMISOA,Administrativ / Secretariat,Timiș,REFERENT DE SPECIALITATE ÎN ADMINISTRATIA PUBLICA,2,5016490
secretariat@efe-europa.ro,EFE EUROPA CONSTRUCTION S.R.L.,Construcții / Instalații,Municipiul București,CONTABIL,1,42782395
secretariat@elco-giurgiu.ro,ELECTROCONSTRUCTIA ELCO GIURGIU SA,Construcții / Instalații,Tulcea,ELECTRICIAN ÎN CONSTRUCTII,1,3352672
secretariat@fuslesecurity.ro,FUȘLE SISTEME DE SECURITATE S.R.L.,SERVICII DE PAZA SI PROTECTIE,Satu Mare,TEHNICIAN ENERGETICIAN/ELECTRICIAN,4,46340973
secretariat@nucinmob.ro,BUCIN MOB SRL,PRODUCTIE MOBILA,Mureș,TÂMPLAR UNIVERSAL,5,3840525
secretariat@rocomes.ro,ROCOMES SRL,Producție / Logistică,Bihor,SPECIALIST IN ACHIZITII,1,14950604
secretariat@securytas.ro,SECURYTAS SYSTEMS SRL,SERVICII DE PAZA SI PROTECTIE,Prahova,AGENT DE SECURITATE INTERVENȚIE,1,16889954
secretariat@shsdynamic.ro,SHS DYNAMIC INSTAL SRL,Construcții / Instalații,Municipiul București,ELECTRICIAN ÎN CONSTRUCTII,3,23132299
secretariat@sphd.ro,SPITALUL MUNICIPALDR. ALEXAN,Medicină / Sănătate /Psihoterapie,Hunedoara,LUCRATOR BUCATARIE (SPALATOR VASE MARI),1,5453860
secretariat@sudometal.com,SUDOMETAL SRL,Altele,Bacău,INGINER MECANIC,1,13186836
secretariat@tusnad.ro,TUSNAD SA,Medicină / Sănătate /Psihoterapie,Harghita,KINETOTERAPEUT,1,4241753
secretariatscoala@ioanid.com,FUNDATIA BLUE PLANET,Educație / Training / Coaching,Municipiul București,"PROFESOR ÎN ÎNVATAMÂNTUL LICEAL, POSTLICEAL",1,19060577
sedcom_ru@sedcom.ro,SEDCOM LIBRIS SA IASI,COMERT,Iași,LIBRAR,1,1972163
sediu@muzeulbrailei.ro,MUZEUL BRAILEI CAROL I,Altele,Brăila,EXPERT ACHIZITII PUBPLICE,1,5217575
sergiu.mihalache@testergrup.ro,CENTRO IMOBILIARE SRL,Inginerie,Iași,SPECIALIST DOCUMENTATIE STUDII,1,4981476
sergiu.opris@promold.ro,PROMOLD SIB S.R.L.,Producție / Logistică,,FREZOR UNIVERSAL,1,40544060
service@edmontondiesel.ro,EDMONTON DOCTOR MOTOR S.R.L.,SERVICE AUTO,,MECANIC AUTO,1,44802553
service@soauto.ro,SO AUTO IMPEX SRL,SERVICE AUTO,Sibiu,MECANIC AUTO,2,25352150
siemens.ro@siemens.com,SIEMENS SRL,Inginerie,Municipiul București,INGINER ELECTRICIAN,3,7614474
silvana.mateiu@upt.ro,UNIVERSITATEA POLITEHNICA TIMISOARA,Educație / Training / Coaching,Timiș,"SECRETAR INSTITUT, FACULTATE",1,4269282
silvia@frudisiac.ro,ARMEDI FOOD SRL,Altele,Municipiul București,AJUTOR BUCATAR,5,46144381
simona.ana@rhein-vision.com,RHEIN VISION SRL,Altele,Prahova,CONTROLOR FINANCIAR,1,29582829
simona.boromiz@ces.eu,CESROM SRL,Altele,Sibiu,PROGRAMATOR,1,16706240
simona.cernica@evoconcept.ro,EVO CONCEPT FM SRL,Altele,Municipiul București,TÂMPLAR UNIVERSAL,1,34642048
simona.gugiu@dicorland.ro,DICOR LAND SRL,Agricultură / Zootehnie,Galați,AGENT DE VÂNZARI,1,28881164
simona.radu@marmosim.ro,MARMOSIM SA,Altele,Hunedoara,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),1,2150373
simona.simion@blueoffice.ro,BLUE OFFICE TRADING SRL,Vânzări,Ilfov,GESTIONAR DEPOZIT,1,34545118
simona.stancu@clinicadentalex.ro,SC DENTALEX SRL,Medicină / Sănătate /Psihoterapie,Dolj,ASISTENT DE MEDICINĂ DENTARĂ,4,15972660
sm884@primark.com,PRIMARK MAGAZINE S.R.L.,Retail,Cluj,MANAGER RESURSE UMANE,1,44875482
social@atelierefarafrontiere.ro,ASOCIATIA ATELIERE FARA FRONTI,Altele,Municipiul București,LUCRATOR SORTATOR DESEURI RECICLABILE,2,23989280
sonia.lonca@skyline-engineering.ro,SKYLINE ENGINEERING SRL,Construcții / Instalații,Cluj,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,2,30835569
sorin.dan@sabisor.ro,ROSIBAS FLUID SRL,Construcții / Instalații,Harghita,VÂNZATOR,1,36955807
sorin.pop@dspmediacons.ro,DSP MEDIACONS SRL,Altele,Bihor,FEMEIE DE SERVICIU,1,30450201
sorina.mutnean@distributie-energie.ro,DISTRIBUȚIE ENERGIE ELECTRICĂ ROMANIA S.A.,Altele,Cluj,INGINER ELECTROENERGETICA,3,14476722
sorina.tudor@pachiravalven.com,PACHIRA & VALVEN SRL,Altele,Constanța,TUBULATOR NAVAL,50,28312746
sorinalb1904@gmil.com,MAŞINI DE CUSUT ONE SRL,COMERT,Alba,"MECANIC INTRETINERE SI REPARATII UTILAJE DIN INDUSTRIA TEXTILA, CONFECTII SI INCALTAMINTE",1,48793873
spital@spitmunor.ro,SPITALUL MUNICIPAL ORASTIE,Medicină / Sănătate /Psihoterapie,Hunedoara,ASISTENT MEDICAL GENERALIST,1,5808334
stanciu@pro-vest.ro,ASOCIATIA EUROPEANA PENTRU TINERET SI DEZVOLTARE CULTURALA SI SOCIALA,Contabilitate / Financiar,Argeș,MANAGER FINANCIAR,1,32421172
statusmet2025@gmaio.com,NICHTVISION SERVICE SRL,SERVICE AUTO,,MECANIC AUTO,1,52237744
stefan.almasan@flora.com,FLARO PROD SA,Producție / Logistică,Sibiu,MONTATOR SUBANSAMBLE,4,17956636
stefan.daniela@ymail.com,SC ALY KAT NEW SOLUTIONS SRL,PRODUCTIE MOBILA,Argeș,TÂMPLAR UNIVERSAL,1,28388612
stefan.raicu@ravauto.ro,SC RAVAUTO COLOR SRL,SERVICE AUTO,Gorj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,32979641
stefan@straciug.com,SC ALIZEU SRL,COMERT,Vaslui,VÂNZATOR,1,7601946
stefana.spatacean@diaverum.com,DIAVERUM ROMANIA SRL,Medicină / Sănătate /Psihoterapie,Mureș,ÎNGRIJITOARE LA UNITATI DE OCROTIRE SOCIALA SI SANITARA,1,25934329
stefana.stoenescu@vait.ro,NHR AGROPARTNERS SRL,COMERT,Ilfov,logistician responsabil comenzi,1,11946536
stefania.banaru@credius.ro,S.C. CREDIUS IFN S.A.,Altele,Municipiul București,ANALIST CREDITE,1,31534882
stela.moscalu@iuliusmall.com,IULIUS REAL ESTATE SRL,Construcții / Instalații,Iași,DESENATOR TEHNIC,1,22844795
syrinx@syrinx.ro,SC SYRINX SRL,Altele,Harghita,"INSTALATOR APA, CANAL",1,516860
szabolcs.pal@csikisor.hu,PITYÓKA GYÁR SRL,Producție / Logistică,Harghita,MANIPULANT MARFURI,3,36943845
ta@zitec.com,ZITEC,IT / Telecomunicații,Municipiul București,MANAGER,1,15496736
tdro.hr@tdcx.com,TDCX (EUROPE) SRL,Altele,Municipiul București,AGENT SERVICII CLIENT,5,43892736
tehnic@atimo.ro,ATIMO PROJECT S.R.L.,Construcții / Instalații,Bistrița-Năsăud,INSTALATOR INSTALATII TEHNICO-SANITARE SI DE GAZE,2,38992313
tehnic@secure-sys.ro,Secure Systems,IT / Telecomunicații,Prahova,TEHNICIAN ECHIPAMENTE DE CALCUL SI RETELE,2,51381619
teodora.buga@istratecom.ro,ISTRATE COM SRL,Servicii transport / curierat,Sibiu,Conducător auto transport rutier de mărfuri,1,10704330
teodora@sereledalin.ro,SERELE DALIN SRL,Agricultură / Zootehnie,Mureș,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,1,20169536
texital@texital.ro,SC TEXITAL SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Prahova,"OPERATOR CONFECTIONER INDUSTRIAL ÎMBRACAMINTE DIN TESATURI, TRICOTAJE, MATERIALE SINTETICE",1,12375187
timoserv@rontaila.ro,TIMO SERV SRL,Producție / Logistică,Brăila,OPERATOR LA FABRICAREA BISCUITILOR,2,4873954
tolan.andrada@wipindustries.eu,WIP INDUSTRIES ROMANIA SRL,PRODUCTIE MOBILA,Cluj,MANIPULANT MARFURI,10,31721449
tolea.avram@auromet.ro,AUROMET ELECTROCONSTRUCT SRL,Producție / Logistică,Arad,FREZOR UNIVERSAL,2,28859590
tonmoy@whl.ro,BLACK EL ZORAB S.R.L.,RESTAURANTE,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),50,36766603
topoloveni@bamesa.com,S.C. BAMESA OTEL S.A.,Altele,Argeș,MACARAGIU,2,18066946
traian@gagea.ro,SMILE DENT SRL,Medicină / Sănătate /Psihoterapie,Iași,ASISTENT MEDICAL GENERALIST,2,15532960
tunde.nagy@csiki.com,SC LIXID PROJECT,Producție / Logistică,Harghita,OPERATOR RESPONSABIL CU SUPRAVEGHEREA TEHNICA A INSTALATIILOR,3,32319920
ueromhr@uechairs.com,UEROM FURNITURE CO. S.R.L.,PRODUCTIE MOBILA,Timiș,INSPECTOR ÎN DOMENIUL SECURITATII SI SANATATII ÎN MUNCA,1,41376500
umo@umo.ro,UZINA MECANICA ORASTIE SA,Producție / Logistică,Hunedoara,FREZOR UNIVERSAL,2,15657042
unlockbusinessconsulting@gmal.com,UNLOCK BUSINESS CONSULTING SRL,Altele,Iași,SOFER DE AUTOTURISME SI CAMIONETE,1,28639943
valentin@restaurantbucovina.ro,BUCOVINA ORIGIN SRL,Turism / Alimentație,Suceava,LUCRATOR COMERCIAL,1,51781232
valentina@ghvsol.com,INSIDE CONSTRUCTION SRL,Construcții / Instalații,Neamț,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",2,24314868
valentincuciureanu@gpd.ro,GOLDEN GRAND MANAGEMENT S.R.L.,Altele,Ilfov,MANIPULANT MARFURI,2,45972572
valerica.sandulescu@wipro.com,WIPRO INFRASTRUCTURE ENGINEERING S.A.,Producție / Logistică,Vâlcea,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",1,1471049
vanzari@hellios.ro,HELLIOS COM SRL,COMERT,Mureș,AGENT DE VÂNZARI,1,1199190
vanzari@jordanriver.eu,WORK TRAVEL BUSINESS,Altele,Municipiul București,FEMEIE DE SERVICIU,3,45567200
vanzari@magazinunic.ro,TERMOHIDROFONICA GRUP SRL,Construcții / Instalații,Vrancea,AGENT DE VÂNZARI,2,27534167
veronica_pereverzii@dietsmann.com,Dietsmann Energy SRL,Producție / Logistică,Hunedoara,SPECIALIST ÎN DOMENIUL SECURITATII SI SANATATII ÎN MUNCA,1,9816194
veronika.bojte@jabdgroup.com,JABS GLODENI S.R.L.,Construcții / Instalații,Mureș,OPERATOR LA MASINI UNELTE CU COMANDA NUMERICA ÎN PRELUCRAREA LEMNULUI,1,23933998
vi@mmp-steel.com,MMP STEEL SRL,Construcții / Instalații,Mureș,SUDOR,3,51882784
victor@big.store.ro,DYNAMIC TOOLS SRL,COMERT,Cluj,MECANIC OPERATOR,2,10137316
victoria@vonrep.ro,VONREP SRL,Altele,Gorj,ELECTRICIAN DE ÎNTRETINERE ÎN CONSTRUCTII,1,6721561
vinatori@cjmures.ro,COMUNA VÂNĂTORI,ASISTENTA SOCIALA,Mureș,ÎNGRIJITOR CLADIRI,1,5902721
violeta.vilcu@transelectrica.ro,CN TRANSELECTRICA-STT,Inginerie,Dolj,SEF TURA DISPECER ENERGETIC,1,47998340
viorica.ursuleac@cnin.ro,"COMPANIA NATIONALA ""IMPRIMERIA NATIONALA"" SA",Producție / Logistică,Municipiul București,LEGATOR MANUAL (ÎN POLIGRAFIE SI ATELIERE SPECIALE),3,2779625
vlad@cheli.ro,MTV SCUTER RENT SRL,Altele,Cluj,CURIER,100,50582509
vladimir.pg@fortengineering.ro,FORT ENGINEERING SRL,Producție / Logistică,Cluj,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",5,32120765
workandfashion@workandfashion.ro,WORK AND FASHION SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Maramureș,LUCRATOR GESTIONAR,1,13661551
xnet@xnet.com,MAL FIER MARI S.R.L.,Altele,Neamț,SUDOR,1,48062814
zadio.duta@afconsulting.ro,AF CONSULTING SRL,Construcții / Instalații,Prahova,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",2,12972517
zebimobil@zebimobil.ro,PADRONES SRL,Altele,Covasna,AGENT TRANSPORTURI,1,22218520
zolcsakbeata@barta-ati.ro,BARTA ATI SRL,COMERT,Satu Mare,MANIPULANT MARFURI,1,5112404
zoosab@marcel.com.ro,ZOOSAB SRL,Agricultură / Zootehnie,Neamț,MANIPULANT MARFURI,3,2005136
zsuzsa.szell@agrosel.ro,AGROSEL SRL,COMERT,Cluj,MAGAZINER,1,10534685
