email,company_name,sector,county,job_title,positions_available,company_org_number
plasttechnik@cluj.astral.ro,PLAST TECHNIK SRL,Producție / Logistică,Cluj,CONFECTIONER TÂMPLARIE DIN ALUMINIU SI MASE PLASTICE,4,10056610
plasturo@plasturo.ro,PLAS-TURO SRL,COMERT,Vâlcea,SOFER DE AUTOTURISME SI CAMIONETE,1,9620618
poduryan86@mail.ru,TRANSPORTATION EXPRESS SRL,Servicii transport / curierat,,Conducător auto transport rutier de mărfuri,5,41981470
poemdesign@poem.ro,POEM DESIGN SRL,Altele,Harghita,TURNATOR PRODUSE CERAMICE,1,15196437
pontos.arabela@plimob.ro,PLIMOB SA,PRODUCTIE MOBILA,Maramureș,INGINER AUTOMATIST,1,2215286
pop.sultana@fibrexco.ro,FIBREX CO SRL,Producție / Logistică,Sălaj,OPERATOR POLIESTERI ARMATI CU FIBRA DE STICLA,17,9560150
popa.alexandra@dahuatech.com,DAHUA TECHNOLOGY SRL,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Municipiul București,MANAGER DE PRODUS,1,38669658
popa.mirela@rcti.ro,R.C.T.I. COMPANY SRL,Construcții / Instalații,Brașov,INSTALATOR INSTALATII TEHNICO-SANITARE SI DE GAZE,10,27549443
portik.tunde@t-business.ro,SZIGEPSZERK SRL,Producție / Logistică,Harghita,OPERATOR LA FABRICAREA CONSERVELOR DIN LEGUME SAU FRUCTE,5,43167917
prelucrare@centrudesticla.ro,GLASS MOUNTAIN SRL,Construcții / Instalații,Mureș,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,33878602
prohd@avis3000.ro,AVIS COM SRL,COMERT,Hunedoara,LUCRATOR COMERCIAL,2,13793943
publicitate@gorjeanul.ro,GORJEANUL SA,RESTAURANTE,Gorj,BUCATAR,1,2157533
puscas.cristina@umfst.ro,"SPITALUL ""GEORGE EMIL PALADE""",Medicină / Sănătate /Psihoterapie,Mureș,ANALIST,1,51213313
quartz_electro@gmail.ro,QUARTZ ELECTRO SRL,COMERT,Vrancea,CONTABIL-SEF,2,24996781
r.man@bungalow.net,Green Valley Resort Management  & Hospitality SRL,Turism / Alimentație,Brașov,CAMERISTA HOTEL,1,46161250
r.platica@euromasters.ro,EUROMASTER SRL,COMERT,Ilfov,ÎNCARCATOR-DESCARCATOR,3,21708930
radu.manese@spreadhire.com,SPREADHIRE SRL,Resurse umane,Cluj,CONSILIER SI CONSULTANT JURIDIC,1,53188232
radu@jkccapital.com,SC JKC Restaurants Romania SRL,RESTAURANTE,Municipiul București,AJUTOR BUCATAR,10,50086262
raisa.pahoni@acmetl.ro,ANTREPRIZA DE CONSTRUCTII SI MONTAJE ENERGETICE S.R.L.,Construcții / Instalații,Tulcea,ELECTRICIAN ÎN CONSTRUCTII,2,5270900
raluca-georgiana.manea@draexlmaier.com,DAR DRAXLMAIER AUTOMOTIVE SRL,Producție / Logistică,Timiș,TEHNICIAN MENTENANTA ELECTROMECANICA – AUTOMATICA ECHIPAMENTE INDUSTRIALE,7,26573648
raluca.anghel@prohuman.ro,PROHUMAN APT S.R.L.,Altele,Bihor,MONTATOR SUBANSAMBLE,33,6646907
raluca.bejinariu@solutiihr.ro,MAGNET TOTAL CONSTRUCT S.R.L.,Construcții / Instalații,,SUDOR,1,46137392
raluca.bratu@sedainvest.ro,SEDAINVEST SRL,Vânzări,Brașov,MAGAZINER,4,13043763
raluca.chereches@rusancom.ro,RUSANCOM PROD SRL,Producție / Logistică,Mureș,MUNCITOR NECALIFICAT ÎN INDUSTRIA CONFECTIILOR,15,5284590
raluca.chinciu@integralchinciu.ro,INTEGRAL CHINCIU COMIMPEX SRL,Servicii transport / curierat,Hunedoara,DISPECER,1,6034053
raluca.moiceanu@asee.io,ASEE SOLUTIONS S.R.L.,IT / Telecomunicații,Municipiul București,ANALIST SERVICII CLIENT,2,6614131
raluca.oprea@aliat-auto.ro,ALLSTAR PROD SRL,Producție / Logistică,Mureș,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,3,6626276
raluca.pernes@agermakina.com,AGER-ROM MACHINERY SRL,Construcții / Instalații,Olt,ELECTRICIAN ÎN CONSTRUCTII,8,21909144
raluca@contaproject.ro,AI FOR GOOD S.R.L,IT / Telecomunicații,Cluj,PROGRAMATOR,1,50522035
raluca@crismus.ro,CRISMUS SRL,COMERT,Prahova,FEMEIE DE SERVICIU,1,2995475
raluca@spatiodesign.com,KREPE STUDIO S.R.L.,RESTAURANTE,Municipiul București,COFETAR,1,52436836
raluca_enache@epam.com,EPAM SYSTEMS INTERNATIONAL,IT / Telecomunicații,Municipiul București,INGINER DE SISTEM SOFTWARE,2,33159615
ramona.duta@endurancelift.com,SC ENDURANCE LIFT SOLUTIONS INTERNATIONAL SRL,Producție / Logistică,Prahova,LACATUS MECANIC,2,22213107
ramona.grigorescu@tehnofluidsolutions.ro,SC TEHNO FLUID SOLUTIONS SRL,Construcții / Instalații,Argeș,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",3,30815448
ramona.minciuna@hidroelectrica.ro,"SOCIETATEA DE PRODUCERE A ENERGIEI ELECTRICE IN HIDROCENTRALE ""HIDROELECTRICA"" BUCURESTI SA SUCURSALA HIDROCENTRALE CURTEA DE ARGES",Altele,Argeș,MASINIST LA INSTALATIILE HIDROTEHNICE DIN CENTRALE ELECTRICE,2,13358702
ramona.pop@transilvaniabroker.ro,TRANSILVANIA BROKER DE ASIGURARE S.A.,Altele,Municipiul București,REFERENT DE SPECIALITATE ASIGURARI,1,19044296
ramona.popa@ralmaking.ro,RMK WTEL SRL,IT / Telecomunicații,Cluj,ALPINIST UTILITAR,3,51019369
ramona.savoiu@opus.com.ro,OPUS LAND DEVELOPMENT SA,Altele,,AGENT DE VÂNZARI,1,19033882
ramona.tudorache@rciexpert.ro,RADULESCU P MARIA ISABELA-EXPERT CONTABIL,Contabilitate / Financiar,Municipiul București,CONTABIL,1,40007083
ratuc@mail.rdscj.ro,COMPANIA DE TRANSPORT PUBLIC CLUJ NAPOCA S.A.,Servicii transport / curierat,Cluj,Conducator auto transport rutier de persoane,115,201195
raul.avramut@termoproedil.ro,AGRO PELLET INDUSTRY S.R.L.,Construcții / Instalații,Bihor,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,1,38867434
raul.varga@energom.ro,ENERGOM SRL,Producție / Logistică,Cluj,ELECTRICIAN ECHIPAMENTE ELECTRICE SI ENERGETICE,5,14918913
receptie@casaema.ro,GEODENSIS TRANSCOM SRL,Sport / Artă / Divertisment,Bistrița-Năsăud,INSTALATOR RETELE TERMICE SI SANITARE,1,9787633
receptie@hotelrusca.ro,HEARTCORE S.R.L.,Altele,Hunedoara,OSPATAR (CHELNER),1,37730438
reception.desk@michelin.com,MICHELIN ROMANIA S.A.,Resurse umane,Ilfov,ANALIST SISTEME SALARIZARE,2,13663684
recruiting@stihl.ro,ANDREAS STIHL POWER TOOLS S.R.L.,Producție / Logistică,Bihor,MONTATOR SUBANSAMBLE,8,46022813
recruitment.ro@ascensos.com,ASCENSOS CONTACT CENTRES ROMANIA SRL,Call center / Suport clienți,Municipiul București,ANALIST SERVICII CLIENT,4,17596120
recruitment@helpship.ro,HELPSHIP S.R.L.,Producție / Logistică,Bihor,MANIPULANT MARFURI,20,40547237
recruitment@superbet.com,SUPERBET RETAIL S.A.,Altele,,CASIER,70,28044660
recrutare.bistrita@leoni.com,LEONI WIRING SYSTEMS RO SRL,Producție / Logistică,Bistrița-Năsăud,INGINER PRODUCTIE,3,12472414
recrutare.cj@iuliusmall.com,ATTRIUS DEVELOPMENTS SRL,Call center / Suport clienți,Cluj,FUNCTIONAR INFORMATII CLIENTI,1,37160477
recrutare.elit@elitcugir.ro,ELIT SRL,COMERT,Alba,LUCRATOR COMERCIAL,2,14444712
recrutare.logistica@emag.ro,DANTE INTERNATIONAL SA,Producție / Logistică,Municipiul București,STIVUITORIST,1,14399840
recrutare.lugoj@lidl.ro,LIDL DISCOUNT SRL,COMERT,Bihor,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,3,22891860
recrutare.ro@delonghigroup.com,DELONGHI ROMANIA SRL,Producție / Logistică,Cluj,MONTATOR ELECTROMECANIC,1,29527204
recrutare.ro@irsap.com,IRROM INDUSTRIE SRL,Producție / Logistică,Cluj,SUDOR,9,12398300
recrutare.selectie@tvr.ro,SOCIETATEA ROMANA DE TELEVIZIUNE TVR,Altele,Municipiul București,CAMERAMAN,1,8468440
recrutare.tm@iuliustown.ro,ATTRIUS DEVELOPMENTS SRL,Retail,Timiș,AGENT DE VÂNZARI,1,37160477
recrutare@2-connect.com,2 CONNECT ROMANIA SRL,Producție / Logistică,Cluj,INGINER PRODUCTIE,1,15598248
recrutare@aerostar.ro,AEROSTAR SA,Producție / Logistică,Bacău,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,48,950531
recrutare@alcedo.ro,ALCEDO SRL,COMERT,Alba,MANIPULANT MARFURI,1,350278
recrutare@casa-antonie.ro,SC A A EXPRODCOM SRL,Altele,Municipiul București,OPERATOR LA PREPARAREA PRODUSELOR ZAHAROASE,10,4732904
recrutare@cec.ro,CEC BANK SA,Altele,Bihor,ADMINISTRATOR CONT,1,361897
recrutare@certsign.ro,CERTSIGN SA,IT / Telecomunicații,Municipiul București,ANALIST,1,18288250
recrutare@chimcomplex.com,CHIMCOMPLEX S.A. BORZEŞTI SUCURSALA RÂMNICU VÂLCEA,Producție / Logistică,Vâlcea,FOCHIST PENTRU CAZANE DE ABUR SI DE APA FIERBINTE,5,40036445
recrutare@conestiasi.ro,CONEST SA,Construcții / Instalații,Iași,ELECTRICIAN ÎN CONSTRUCTII,1,1959695
recrutare@d-log.ro,DECOMAR LOGISTIC SRL,Producție / Logistică,Brașov,OPERATOR FABRICATIE FLUX,5,27396854
recrutare@darom.ro,DAROM SERVICII SUPORT S.R.L.,Altele,Dâmbovița,ÎNGRIJITOR CLADIRI,5,38919991
recrutare@delgaz-grid.ro,DELGAZ GRID S.A.,Altele,Mureș,INSTALATOR INSTALATII TEHNICO-SANITARE SI DE GAZE,2,10976687
recrutare@dennver.ro,DENNVERPROFI SRL,COMERT,Cluj,DEBITATOR SEMIFABRICATE,1,23286425
recrutare@diana.com,DIANA COM SRL,Retail,Dâmbovița,MANIPULANT MARFURI,10,14572789
recrutare@diana.com.ro,DIANA SRL,Producție / Logistică,Vâlcea,MANIPULANT MARFURI,15,2540090
recrutare@eon-romania.ro,E.ON BUSINESS SERVICES CLUJ SRL,Contabilitate / Financiar,Cluj,SPECIALIST CONTROL RISC,1,30920249
recrutare@expleogroup.com,EXPLEO ROMANIA S.R.L.,Inginerie,Municipiul București,INGINER DE SISTEM ÎN INFORMATICA,1,5932005
recrutare@expur.ro,EXPUR SA,Specialiști / Tehnicieni,Ialomița,LABORANT DETERMINARI FIZICO-MECANICE,2,2091480
recrutare@fargrup.ro,FAR FOUNDATION SRL,Construcții / Instalații,Satu Mare,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",4,26999270
recrutare@filadelfiagroup.ro,TABITA TOUR SRL,Servicii transport / curierat,Iași,Conducator auto transport rutier de persoane,8,15027110
recrutare@highplast.ro,HIGH PLAST SRL,Producție / Logistică,Arad,OPERATOR LA PRELUCRAREA MASELOR PLASTICE,8,33480754
recrutare@inovum.ro,INOVUM SRL,COMERT,Bihor,GESTIONAR DEPOZIT,1,28310745
recrutare@kik.ro,KIK TEXTILIEN UND NONFOOD S.R.L.,COMERT,Dâmbovița,LUCRATOR COMERCIAL,2,38530322
recrutare@lidl.ro,LIDL DISCOUNT SRL,Retail,Constanța,VÂNZATOR,10,22891860
recrutare@lucatraditie.ro,TINERVIS GROUP SRL,Turism / Alimentație,Municipiul București,LUCRATOR BUCATARIE (SPALATOR VASE MARI),50,27329545
recrutare@maxima.ro,MAXIMA PROFIL NORD SRL,Producție / Logistică,Bacău,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",10,30535189
recrutare@medicover.ro,MEDICOVER SRL,Medicină / Sănătate /Psihoterapie,Municipiul București,FUNCTIONAR INFORMATII CLIENTI,2,15446991
recrutare@mega-image.ro,MEGA IMAGE SRL,Retail,Municipiul București,LUCRATOR COMERCIAL,20,6719278
recrutare@mercedes-benz.com,STAR TRANSMISSION SRL,Producție / Logistică,Alba,"TEHNICIAN/TEHNICIAN RESPONSABIL AFACERE, METODE LOGISTICA",1,14179039
recrutare@mobilasa.ro,MOBILA SA,PRODUCTIE MOBILA,Ialomița,MANIPULANT MARFURI,3,2071776
recrutare@moemax.ro,MOEMAX.RO. SRL,Retail,Brașov,VÂNZATOR,2,36860294
recrutare@musa.ro,MUSAPITESTI96 SRL,Producție / Logistică,Argeș,INGINER PRODUCTIE,2,8876104
recrutare@nuclearelectrica.ro,SOCIETATEA NAŢIONALĂ NUCLEARELECTRICA SA BUCUREŞTI SUCURSALA CNE CERNAVODĂ,Altele,Constanța,INGINER CENTRALE NUCLEAROELECTRICE,2,22554619
recrutare@panduit.com,PANDUIT EUROPEAN SOLUTIONS SRL,IT / Telecomunicații,Arad,PRESATOR METALE LA RECE,2,24834097
recrutare@pepco.eu,PEPCO RETAIL SRL,Retail,,CASIER,1,31477663
recrutare@reginamaria.ro,DELTA HEALTH CARE SRL,Medicină / Sănătate /Psihoterapie,Municipiul București,ASISTENT MEDICAL GENERALIST,12,26630352
recrutare@returosgr.ro,RETURO SISTEM GARANŢIE RETURNARE S.A.,Contabilitate / Financiar,Municipiul București,CONTROLOR FINANCIAR,1,45721171
recrutare@ro.yusen-logistics.com,YUSEN LOGISTICS ROMANIA S.R.L.,Producție / Logistică,Municipiul București,MANIPULANT MARFURI,5,27141010
recrutare@rondo-ganahl.com,RONDOCARTON SRL,Producție / Logistică,Cluj,SPECIALIST RESURSE UMANE,1,10208549
recrutare@ropost.ro,COMPANIA NATIONALA POSTA ROMANA SA BUCURESTI SUCURSALA CLUJ NAPOCA,Altele,Bihor,CURIER,1,40717196
recrutare@safir.ro,SAFIR SRL,Altele,Vaslui,OPERATOR CURATITOR CHIMIC,12,822044
recrutare@sergiana.ro,ALTIUS SRL,COMERT,Brașov,BUCATAR,5,1106353
recrutare@simply.ro,ITC NETWORK CENTER SRL,Altele,,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",2,31586059
recrutare@simplyhr.ro,2A FASONARE OȚEL S.R.L.,Construcții / Instalații,Argeș,FIERAR BETONIST,5,40341171
recrutare@terasteel.ro,TERASTEEL S.A.,Construcții / Instalații,Călărași,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,6694483
recrutare@ulmapackaging.ro,ULMA PACKAGING PRODUCTION S.R.L.,Producție / Logistică,Cluj,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,18346431
recrutare@wittenstein.ro,S.C. WITTENSTEIN S.R.L.,Producție / Logistică,Sibiu,OPERATOR LA MASINI-UNELTE CU COMANDA NUMERICA,1,18187115
recrutareeer@eon-romania.ro,E.ON ENERGIE ROMANIA,Altele,Mureș,INGINER DE SISTEM ÎN INFORMATICA,2,22043010
recrutari@alpaccess.com,SC ALPACCESS SRL,Construcții / Instalații,Prahova,MANIPULANT MARFURI,4,15810340
recrutari@rombat.ro,ROMBAT SA,Altele,Sibiu,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,1,564638
reghina.moldovan@perpetuum.ro,AX PERPETUUM IMPEX SRL,Vânzări,Cluj,MANIPULANT MARFURI,20,6818298
relatiidemunca@invictus.com.ro,INVICTUS FORCE&SAFE S.A.,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Galați,CONFECTIONER-ASAMBLOR ARTICOLE DIN TEXTILE,20,39991049
renata.cozma@purem.com,S.C. PUREM ORADEA S.R.L,Inginerie,Bihor,TEHNICIAN PRELUCRARI MECANICE,3,35351080
res.umane-p@maergroup.com,MAER IMPORT EXPORT SRL,Construcții / Instalații,Tulcea,MUNCITOR NECALIFICAT LA SPARGEREA SI TAIEREA MATERIALELOR DE CONSTRUCTII,10,4491385
res.umane@icechim.ro,INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU CHIMIE SI PETROCHIMIE - ICECHIM BUCURESTI,Inginerie,Municipiul București,ASISTENT DE CERCETARE ÎN STIINTA MATERIALELOR,1,2627996
reservation@grandhotelcaraiman.ro,BARON-SERVICE SRL,Turism / Alimentație,Constanța,CAMERISTA HOTEL,10,6001935
responsabul.r.u@sarmismob.ro,SARMISMOB SA,Altele,Hunedoara,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,2117288
resum@dasmclujnapoca.ro,DASM CLUJ NAPOCA,ASISTENTA SOCIALA,Cluj,ADMINISTRATOR,1,22970653
resumane@cluj.rosilva.ro,REGIA NATIONALA A PADURILOR ROMSILVA RA DIRECTIA SILVICA CLUJ,Altele,Cluj,PADURAR,1,252148
resurse-umane@romstal.ro,ROMSTAL IMEX SRL,COMERT,Bacău,MANIPULANT MARFURI,1,5990324
resurse-umane@roweni-industrie.ro,RO.WE.NI INDUSTRIE SRL,PRODUCTIE MOBILA,Vrancea,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",3,15116900
resurse.das@sibiu.ro,DIRECTIA DE ASISTENTA SOCIALA SIBIU - CONSILIUL LOCAL AL MUN SIBIU,ASISTENTA SOCIALA,Sibiu,SEF SERVICIU INSTITUTIE PUBLICA,1,14387889
resurse.umane@academiatm.ro,ACADEMIA ROMANA FILIALA TIMISOARA,Agricultură / Zootehnie,Timiș,CERCETATOR ÎN AGRICULTURA,2,5313351
resurse.umane@acc-orastie.ro,ADVANCED COMPOSITES CONSTRUCTI,Construcții / Instalații,Hunedoara,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",5,35361237
resurse.umane@adlo.ro,AGENTIA DE DEZVOLTARE LOCALA ORADEA S.A,STAT,Bihor,SPECIALIST IN ACHIZITII,1,24734055
resurse.umane@afiliu.ro,AFILIU TRANS SRL,Agricultură / Zootehnie,Prahova,ELECTRICIAN DE ÎNTRETINERE SI REPARATII,2,9162146
resurse.umane@apaoradea.ro,COMPANIA DE APA ORADEA SA,Altele,Bihor,"INSTALATOR APA, CANAL",1,54760
resurse.umane@apavil.ro,APAVIL SA,Altele,Vâlcea,Conducător auto transport rutier de mărfuri,5,16468149
resurse.umane@artagrafica.ro,IMPRIMERIA ARTA GRAFICA,Producție / Logistică,Municipiul București,LEGATOR MANUAL (ÎN POLIGRAFIE SI ATELIERE SPECIALE),1,24889769
resurse.umane@atp-group.ro,ATP TRUCKS AUTOMOBILE S.R.L.,Producție / Logistică,Maramureș,MONTATOR SUBANSAMBLE,10,40723236
resurse.umane@barleta.ro,BARLETA SRL,Producție / Logistică,Bacău,CONDUCTOR DE INSTALATII,5,6462610
resurse.umane@casapanciu.ro,NATURA SRL,Agricultură / Zootehnie,Vrancea,Conducător auto transport rutier de mărfuri,1,18329244
resurse.umane@classbeton.ro,CLASS IMOB PROIECT SRL,Construcții / Instalații,Prahova,MASINIST LA MASINI PENTRU TERASAMENTE (IFRONIST),1,48240075
resurse.umane@cnir.ro,COMPANIA NAŢIONALĂ DE INVESTIŢII RUTIERE S.A.,Inginerie,Municipiul București,"INGINER CONSTRUCTII CIVILE, INDUSTRIALE SI AGRICOLE",1,36727850
resurse.umane@compexit.ro,COMPEXIT TRADING SRL,SERVICE AUTO,Cluj,TEHNICIAN MENTENANTA ELECTROMECANICA – AUTOMATICA ECHIPAMENTE INDUSTRIALE,1,8008913
resurse.umane@conextrust.ro,CONEXTRUST SA,Construcții / Instalații,Bacău,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",11,947730
resurse.umane@confectiibarlad.ro,CONFECTII BIRLAD SA,FABRICAREA ARTICOLELOR DE IMBRACAMINTE,Vaslui,"OPERATOR CONFECTIONER INDUSTRIAL ÎMBRACAMINTE DIN TESATURI, TRICOTAJE, MATERIALE SINTETICE",3,2808208
resurse.umane@conhidro.ro,CONSTRUCŢII HIDROTEHNICE SA,Construcții / Instalații,Iași,BOBINATOR CONDENSATORI PENTRU INSTALATII ELECTRICE,2,1957570
resurse.umane@decsic-voluntari.ro,DIRECTIA EDUCATIE CULTURAL SPORTIVA SI IDENTITATE COMUNITARA,STAT,Ilfov,INSPECTOR DE SPECIALITATE ÎN ADMINISTRATIA PUBLICA,3,18402914
resurse.umane@delaco.ro,DELACO DISTRIBUTION SA,COMERT,Brașov,Manager clienti stategici,1,11411737
resurse.umane@eco-sal.ro,S.C. ECO - SAL S.A.,Altele,Sibiu,LUCRATOR PENTRU SALUBRIZARE CAI PUBLICE,5,24898139
resurse.umane@eurogassystems.com,EURO GAS SYSTEMS SRL,Producție / Logistică,Mureș,SUDOR,4,26557103
resurse.umane@euromaster.com,EUROMASTER TYRE&SERVICES ROMANIA SA,SERVICE AUTO,Municipiul București,VULCANIZATOR PIESE DIN CAUCIUC LA PRESE,1,25872595
resurse.umane@euromaterna.ro,EUROMATERNA SA,Medicină / Sănătate /Psihoterapie,Constanța,ASISTENT MEDICAL GENERALIST,2,18798585
resurse.umane@expocar.ro,SC EXPOCAR TRADE SRL,Altele,Constanța,ELECTRICIAN AUTO,1,18273640
resurse.umane@gep-cluj.com,GLOBAL ENERGY PRODUCTS SRL,Altele,Cluj,MUNCITOR NECALIFICAT ÎN METALURGIE,10,25261397
resurse.umane@gepex.ro,GEPEX SRL,RESTAURANTE,Bacău,BARMAN,2,3413664
resurse.umane@instalship.ro,INSTALSHIP STEELWORK SRL,Construcții / Instalații,Galați,SUDOR,10,33179450
resurse.umane@kastamonu.ro,KASTAMONU ROMANIA SA,Producție / Logistică,Mureș,OPERATOR LA MASINI-UNELTE SEMIAUTOMATE SI AUTOMATE,5,1235668
resurse.umane@miralinstal.ro,MIRAL INSTAL COMPANY SRL,Construcții / Instalații,Municipiul București,SUDOR,5,15198012
resurse.umane@olgagudynn.ro,LICEUL BILIGVN ''OLGA GUDYNN'',Educație / Training / Coaching,Ilfov,SEF CATEDRA,1,39700549
resurse.umane@osrs.ro,ONE STAR RAIL SECURITY SRL,Armată / Pază/ Protecție,Constanța,"MANAGER MARKETING (TARIFE, CONTRACTE, ACHIZITII)",1,44686661
resurse.umane@perla1mai.ro,S.C. ALINBOGDANS.R.L.,Turism / Alimentație,Bihor,CAMERISTA HOTEL,1,18049929
resurse.umane@prodlacta.ro,PRODLACTA SA,Producție / Logistică,Brașov,ZUGRAV,2,1112568
resurse.umane@profish.ro,PROFISH UNLIMITED S.R.L.,Altele,Bacău,VÂNZATOR,1,41378276
resurse.umane@radacini.ro,RADACINI MOTORS SRL,Vânzări,Municipiul București,AGENT DE VÂNZARI,1,17083558
resurse.umane@ramadasibiu.ro,PREMIER HOTEL MANAGEMENT SIBIU SRL,Altele,Sibiu,CAMERISTA HOTEL,5,50014690
resurse.umane@reosproduction.eu,REOS PRODUCTION SRL,Producție / Logistică,Giurgiu,"MUNCITOR NECALIFICAT LA ASAMBLAREA, MONTAREA PIESELOR",7,23596809
resurse.umane@romcim.ro,ROMCIM S.A.,Construcții / Instalații,Constanța,LACATUS MECANIC,2,328750
resurse.umane@salbac.ro,S.C. SALBAC S.A.,PRODUCTIA SI CONSERVAREA CARNII,Bacău,AMBALATOR MANUAL,5,18774861
resurse.umane@scurbansaslobozia.ro,URBAN SA,Altele,,OPERATOR INSTALATII APA SI CANALIZARE,3,11316859
resurse.umane@selina.ro,SELINA SRL,Construcții / Instalații,Bihor,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",6,6649997
resurse.umane@som.ro,MEDEX VITAL SERV SRL,Medicină / Sănătate /Psihoterapie,Mureș,ÎNGRIJITOR SPATII VERZI,1,38192027
resurse.umane@staff.utcluj.ro,UNIVERSITATEA TEHNICA DIN CLUJ,Educație / Training / Coaching,Cluj,ASISTENT DE CERCETARE ÎN CALCULATOARE,2,4288306
resurse.umane@stpt.ro,SOCIETATEA DE TRANSPORT PUBLIC TIMISOARA S.A.,Servicii transport / curierat,Timiș,Conducator auto transport rutier de persoane,28,2490570
resurse.umane@talisman-cosnult.ro,AMORY LONDON RETAIL SRL,COMERT,Municipiul București,LUCRATOR COMERCIAL,1,52459392
resurse.umane@testergrup.ro,CASA AUTO SRL,SERVICE AUTO,Iași,CURATITOR-SABLATOR,1,8885439
resurse.umane@valoris.ro,VALORIS CENTER SRL,Call center / Suport clienți,Municipiul București,"OPERATOR INTRODUCERE, VALIDARE SI PRELUCRARE DATE",2,18602432
resurse.umane@vasion.ro,VASION SRL,Altele,Bacău,MANIPULANT MARFURI,2,992154
resurse.umane@xavitel.ro,SC XAV MEDIA SRL,Construcții / Instalații,Vâlcea,"MUNCITOR NECALIFICAT LA DEMOLAREA CLADIRILOR, CAPTUSELI ZIDARIE, PLACI MOZAIC, FAIANTA, GRESIE, PARCHET",3,30286495
resurse44@dedeman.ro,DEDEMAN SRL,Retail,Neamț,VÂNZATOR,1,2816464
resurse@baumnet.com,BAUM AMUSEMENT SRL,Altele,,BUCATAR,1,36189394
resurse@zalau.rosilva.ro,REGIA NAŢIONALĂ A PĂDURILOR ROMSILVA RA SUCURSALA DIRECŢIA SILVICĂ SĂLAJ,Altele,Sălaj,PADURAR,1,13734491
resursel1@dedeman.ro,DEDEMAN SRL,Producție / Logistică,Ilfov,LUCRATOR GESTIONAR,1,2816464
resurseuman@electroceramica.com,ELECTROCERAMICA SA,Producție / Logistică,Cluj,MANIPULANT MARFURI,20,201586
resurseumane.oradea@metro.ro,METRO CASH CARRY ROMANIA SRL,COMERT,Bihor,LUCRATOR COMERCIAL,4,8119423
resurseumane.pallady@metro.ro,METRO CASH CARRY ROMANIA SRL,Retail,Municipiul București,LUCRATOR COMERCIAL,5,8119423
resurseumane.salonta.ro@delonghigroup.com,DELONGHI ROMANIA SRL,Producție / Logistică,Bihor,MONTATOR ELECTROMECANIC,55,29527204
resurseumane.satumare.ro@delonghigroup.com,DELONGHI ROMANIA SRL,Producție / Logistică,Satu Mare,SEF UNITATE ELEMENTARA DE LUCRU,1,29527204
resurseumane@akylesecurity.ro,AKYLE SECURITY SRL,SERVICII DE PAZA SI PROTECTIE,,AGENT DE SECURITATE,55,31662938
resurseumane@bioeel.ro,BIO EEL SRL,Vânzări,Timiș,OPERATOR VÂNZARI PRIN TELEFON,1,1199107
resurseumane@blashine.ro,BLA SHINE SRL,Au pair / Babysitter / Curățenie,Cluj,AGENT CURATENIE CLADIRI SI MIJLOACE DE TRANSPORT,1,30981661
resurseumane@brutariabaiasprie.ro,COFETĂRIA AURORA SRL,COMERT,Maramureș,VÂNZATOR,6,2203214
resurseumane@businesspromotion.ro,JOAKIM MAGIC TOUCH S.R.L.,RESTAURANTE,Sibiu,LUCRATOR COMERCIAL,1,37939001
resurseumane@cfl.ro,CONTINENTAL FAST LINE SRL,Servicii transport / curierat,Argeș,Conducator auto transport rutier de persoane,1,16231761
resurseumane@cia-aboliv.ro,C I A ABOLIV SRL,Producție / Logistică,Cluj,MUNCITOR NECALIFICAT LA AMBALAREA PRODUSELOR SOLIDE SI SEMISOLIDE,2,2872537
