name,phone,city,country,sector,employees_count,lead_score,ted_wins,website,call_script_hint
YTRE RÆLINGEN UNGDOM OG IDRETTSLAG,98894666,NORDBY,NO,other,,80,0,www.yruil.no,We place qualified workers across multiple sectors
ÅSANE SPORTSSKYTTERLAG,906 11 675,SANDSLI,NO,other,,80,0,idrett.speaker.no/Skyting/AsaneSkl,We place qualified workers across multiple sectors
ANLEGGSGARTNAR OG TREPLEIAR GUNNAR LILLETHUN,901 19 315,VOSSESTRAND,NO,other,,80,0,www.lillethun.no,We place qualified workers across multiple sectors
BILLINGSTAD IDRETTSFORENING,900 15 334,BILLINGSTAD,NO,other,,80,0,www.billingstadif.no,We place qualified workers across multiple sectors
MOSS UNDERVANNSKLUBB,94007018,MOSS,NO,other,,80,0,www.muk.no,We place qualified workers across multiple sectors
ROMERIKE FUGLEHUNDKLUBB,908 28 202,GJERDRUM,NO,other,,80,0,www.romerikefk.no,We place qualified workers across multiple sectors
VESTFOLD FYLKESELEVRÅD,33 34 40 00,TØNSBERG,NO,other,,80,0,www.fylkeselevraadet.no,We place qualified workers across multiple sectors
TRINE BENUM BREKKE,22 61 16 50,OSLO,NO,other,,80,0,www.trinebrekke.no,We place qualified workers across multiple sectors
NORSK MOTOR KLUBB BERGEN,95239596,NYBORG,NO,other,,80,0,www.nmkbergen.no,We place qualified workers across multiple sectors
EXPOFOTO JARL ROBERT CHRISTENSEN,90771549,DRAMMEN,NO,other,,80,0,expofoto.no,We place qualified workers across multiple sectors
SELSBAKK IDRETTSFORENING,92696140,TRONDHEIM,NO,other,,80,0,www.selsbakk.no,We place qualified workers across multiple sectors
SKØYTEKRETSEN MIDTNORGE,926 69 700,,NO,other,,80,0,www.skmidt.no,We place qualified workers across multiple sectors
KRISTIANSUND HÅNDBALLKLUBB,95470825,KRISTIANSUND N,NO,other,,80,0,www.kristiansund-hk.no,We place qualified workers across multiple sectors
SAMEIET FROGNERVEIEN 4,23 23 90 90,OSLO,NO,other,,80,0,www.bd.no,We place qualified workers across multiple sectors
1 TANANGER SJØSPEIDERGRUPPE,918 20 635,TANANGER,NO,other,,80,0,www.tanangerspeiderne.no/,We place qualified workers across multiple sectors
BEDRIFTSHJELPEN Jens Anders Ravnaas,38 04 68 10,KRISTIANSAND S,NO,other,,80,0,www.bedriftshjelpen.no,We place qualified workers across multiple sectors
NORSK BERNER SENNENHUNDKLUBB AVD. ROGALAND,984 66 889,HAUGE I DALANE,NO,other,,80,0,www.berner-sennen.no,We place qualified workers across multiple sectors
SIGNE BECKER,41519204,NESODDEN,NO,other,,80,0,www.signebecker.com,We place qualified workers across multiple sectors
SVILAND BMX,47328355,SANDNES,NO,other,,80,0,www.svilandbmx.no,We place qualified workers across multiple sectors
ØVERBYS REGNSKAPSKONTOR AS,62 41 37 27,ELVERUM,NO,other,,80,0,www.overbysregnskap.no,We place qualified workers across multiple sectors
"LNT, NORDLAND FYLKESLAG",984 10 100,BODØ,NO,other,,80,0,www.lntnordland.org,We place qualified workers across multiple sectors
BASSOUND Ørjan Kjos,51 48 28 06,KVERNALAND,NO,other,,80,0,www.bassound.com,We place qualified workers across multiple sectors
FJELL SPORTSKLUBB,41489334,DRAMMEN,NO,other,,80,0,www.fjellsk.no,We place qualified workers across multiple sectors
FREDRIKSTAD PAINTBALL ARENA,95275392,GAMLE FREDRIKSTAD,NO,other,,80,0,www.fpa.no,We place qualified workers across multiple sectors
NORDSJØRITTET,40463131,SANDNES,NO,other,,80,0,www.nordsjorittet.no,We place qualified workers across multiple sectors
NORSKE FAG- OG FRISKOLERS LANDSFORBUND,22 54 17 89,,NO,other,,80,0,www.friskoler.no,We place qualified workers across multiple sectors
DOMSTOLENE I NORGE,73 56 70 00,TRONDHEIM,NO,other,,80,0,www.domstol.no,We place qualified workers across multiple sectors
KYSTKULTURGÅRDEN RENÉ CORTIS,76 16 08 63,STOKMARKNES,NO,other,,80,0,www.kystkulturgaarden.com,We place qualified workers across multiple sectors
"JACOBSEN, LEANDER & CO AS",941 00 395,FREDRIKSTAD,NO,other,,80,0,www.jacobsenleander.no,We place qualified workers across multiple sectors
FOLKEAKADEMIET VESTRE TOTEN,90 87 62 62,RAUFOSS,NO,other,,80,0,www.folkeakademiet.no,We place qualified workers across multiple sectors
HANDELAND OG KAARVAAG UTLEIE AS,91799658,TANANGER,NO,other,,80,0,www.hkutleie.no,We place qualified workers across multiple sectors
IO SORGENFRI AS,952 56 101,ÅS,NO,other,,80,0,iosorgenfri.com,We place qualified workers across multiple sectors
HANSIVAR.NO BENDIKSEN,99712535,SPIKKESTAD,NO,other,,80,0,hibdesign.com,We place qualified workers across multiple sectors
ALVDAL TURFORENING,958 73 907,ALVDAL,NO,other,,80,0,www.turforening.no,We place qualified workers across multiple sectors
KRISTIANSUND VOLLEYBALLKLUBB,928 46 429,KRISTIANSUND N,NO,other,,80,0,www.facebook.com/kristiansundvbk,We place qualified workers across multiple sectors
NJFF AUST-AGDER,957 01 685,ARENDAL,NO,other,,80,0,www.njff-austagder.no,We place qualified workers across multiple sectors
TEGNE FAGLIG FORUM TFF,51 69 31 76,TANANGER,NO,other,,80,0,www.tegnefaglig.no,We place qualified workers across multiple sectors
KLEMETSRUD SKOLEKORPS,22 62 57 53,OSLO,NO,other,,80,0,www.klemetsrud.org,We place qualified workers across multiple sectors
NORDSTRAND SPORTSSKYTTERE,48000099,OSLO,NO,other,,80,0,www.nordstrandskytterlag.no,We place qualified workers across multiple sectors
SKJALG RAAEN,90199013,RANHEIM,NO,other,,80,0,www.myspace.com/skjalgraaenmusic,We place qualified workers across multiple sectors
ASKJE BÅTFORENING,476 52 920,MOSTERØY,NO,other,,80,0,www.mosteroy.no,We place qualified workers across multiple sectors
SANDBEKK GRUBEARBEIDERFORENING,51 47 80 35,HAUGE I DALANE,NO,other,,80,0,arbeidsmandsforbundet.no/avdelinger/,We place qualified workers across multiple sectors
OSLO SPORTSSKYTTERE,923 15 453,EIKSMARKA,NO,other,,80,0,oslosportsskyttere.no,We place qualified workers across multiple sectors
JØRN SIMEN SVENNEBYBRÅTEN NESSET,95105538,SAGSTUA,NO,other,,80,0,www.nezzetz.com,We place qualified workers across multiple sectors
KNA TELEMARK AVDELING,915 86 821,,NO,other,,80,0,www.kna.no/telemark,We place qualified workers across multiple sectors
VOLLAN IDRETTSKLUBB,95429980,OPPDAL,NO,other,,80,0,idrett.speaker.no/IL/VollanIK,We place qualified workers across multiple sectors
SNERTINGDAL IDRETTSFORENING,91169002,SNERTINGDAL,NO,other,,80,0,www.snertingdal-if.no,We place qualified workers across multiple sectors
HISØY IDRETTSLAG,915 31 888,KOLBJØRNSVIK,NO,other,,80,0,www.hisoyil.no,We place qualified workers across multiple sectors
ENDURICO MEDIA AS,22 54 99 92,ÅRNES,NO,other,,80,0,www.endurico.no,We place qualified workers across multiple sectors
HAUGSBYGD IDRETTSFORENING,90977964,JEVNAKER,NO,other,,80,0,www.haugsbygd.no,We place qualified workers across multiple sectors
TYRISTRAND LANDSBYFORENING,918 22 799,TYRISTRAND,NO,other,,80,0,www.tyristrand.no,We place qualified workers across multiple sectors
TELEMARK SALMAKERVERKSTED SIGURDSEN,35 59 33 95,SKIEN,NO,other,,80,0,www.salmaker.as,We place qualified workers across multiple sectors
TRONDHEIM BASKETLIGAKLUBB,930 45 500,TRONDHEIM,NO,other,,80,0,www.tornadoes.no,We place qualified workers across multiple sectors
RAUFOSS BOKSEKLUBB,90959712,RAUFOSS,NO,other,,80,0,www.raufossbokseklubb.no,We place qualified workers across multiple sectors
NAF AVD STAVANGER OG OMEGN,51 70 94 00,SANDNES,NO,other,,80,0,naf.no/stavanger,We place qualified workers across multiple sectors
UNGT ENTREPRENØRSKAP FORLAG AS,23 08 82 10,OSLO,NO,other,,80,0,ue.no,We place qualified workers across multiple sectors
ABILDSØ TENNISKLUBB,41217144,OSLO,NO,other,,80,0,www.abildsotennis.no,We place qualified workers across multiple sectors
SANDEFJORD RØDE KORS,33 46 30 78,SANDEFJORD,NO,other,,80,0,www.rodekors.no/sandefjord,We place qualified workers across multiple sectors
EVA CHRISTIN LASKA,95 28 95 65,OSLO,NO,other,,80,0,www.laszka.no,We place qualified workers across multiple sectors
TRUDE JOHANSEN,473 73 373,MOSS,NO,other,,80,0,trudejohansen.wordpress.com,We place qualified workers across multiple sectors
AALY HOLDING AS,966 22 211,MARKABYGDA,NO,other,,80,0,www.omnitur.no,We place qualified workers across multiple sectors
SANDEFJORD BILUTLEIE AS,33 47 15 11,SANDEFJORD,NO,other,,80,0,www.rent-a-wreck.no/,We place qualified workers across multiple sectors
LOFOTEN EIENDOMSUTVIKLING AS,928 69 310,BALLSTAD,NO,other,,80,0,www.lofoten-eiendomsutvikling.no,We place qualified workers across multiple sectors
BYGGMESTER ANDERS JOHANSSON,40450703,NESTTUN,NO,construction,,80,0,byggmesterjohansson.no,"We place carpenters, electricians, welders for construction projects"
FOKUS VESTRE GRAN,934 03 760,,NO,other,,80,0,www.vestregran.no,We place qualified workers across multiple sectors
MEDIALABBEN Thomas Roaldsnes,69 33 41 13,GAMLE FREDRIKSTAD,NO,it,,80,0,www.medialabben.com,"We place software developers, IT support, system admins"
MENTAL HELSE TROMSØ,909 99 709,TROMSDALEN,NO,other,,80,0,www.mentalhelse.no/lokallag/243-tromso,We place qualified workers across multiple sectors
SOS KULDEMONTASJE Skrøder,69 12 02 23,SARPSBORG,NO,other,,80,0,www.kuldemontasje.no,We place qualified workers across multiple sectors
MIDT-NORGE BANDYREGION,958 66 711,TRONDHEIM,NO,other,,80,0,bandyforbundet.no/midt-norge-bandyregion/,We place qualified workers across multiple sectors
UTDANNINGSFORBUNDET SØR-AURDAL,61 34 79 17,BAGN,NO,other,,80,0,www.utdanningsforbundet.no/fylkeslag/innlandet/lokallag/sor-aurdal/,We place qualified workers across multiple sectors
ÅLESUND OG OMEGN MS-FORENING,922 91 010,ÅLESUND,NO,other,,80,0,ms-aalesund.no,We place qualified workers across multiple sectors
BEKHTEREVFORENINGEN OSLO OG OMEGN,918 83 256,OSLO,NO,other,,80,0,oslo.bekhterev.no,We place qualified workers across multiple sectors
HERADSBYGDA IL,32 11 03 95,HØNEFOSS,NO,other,,80,0,www.hil.nu,We place qualified workers across multiple sectors
JARNES NÆRINGSPARK AS,916 81 770,SYKKYLVEN,NO,other,,80,0,jnp.no,We place qualified workers across multiple sectors
KRIKEN INVEST,984 29 979,OSLO,NO,other,,80,0,www.highfivedynasty.com,We place qualified workers across multiple sectors
NORSK SUPPORTERALLIANSE (NSA),906 05 201,,NO,other,,80,0,www.fotballsupporter.no,We place qualified workers across multiple sectors
FOLLO BRØNNBORING AS,979 79 795,SLITU,NO,construction,,80,0,www.follobronn.no,"We place carpenters, electricians, welders for construction projects"
VESTAVIND,975 73 491,BRYGGJA,NO,other,,80,0,www.kor.no,We place qualified workers across multiple sectors
DEBITORFORENINGEN,99 48 02 17,HAMAR,NO,other,,80,0,www.debitor.org,We place qualified workers across multiple sectors
ULVØY TENNISKLUBB,48121481,OSLO,NO,other,,80,0,www.utk.no,We place qualified workers across multiple sectors
HØYBRÅTEN BASKETBALLKLUBB,90974993,OSLO,NO,other,,80,0,www.hbbk.no,We place qualified workers across multiple sectors
SKJEBERG SKYTTERLAG,480 49 680,SKJEBERG,NO,other,,80,0,www.dfs.no/Skjeberg,We place qualified workers across multiple sectors
RAUFOSS IDRETTSLAG SVØMMING,91842818,RAUFOSS,NO,other,,80,0,www.ril-svomming.no,We place qualified workers across multiple sectors
ANDERS SVALESTAD,91155650,BRUMUNDDAL,NO,it,,80,0,www.svalestad.com,"We place software developers, IT support, system admins"
NIKLAS LINDBLOM ODD-ART,951 39 726,NESODDEN,NO,other,,80,0,www.odd-art.no,We place qualified workers across multiple sectors
BELIBRA INVEST AS,76 12 18 77,SORTLAND,NO,other,,80,0,www.vikingsortland.no,We place qualified workers across multiple sectors
VANYLVEN GOLFKLUBB,904 73 370,EIDSÅ,NO,other,,80,0,www.vangolf.no,We place qualified workers across multiple sectors
EF-DESIGN ELIN FJELDSTAD,22 75 15 11,OSLO,NO,other,,80,0,www.ef-design.no,We place qualified workers across multiple sectors
CU MARKETING Fredrik Andre Johnsen,482 70 003,ROLVSØY,NO,other,,80,0,www.cu-marketing.no,We place qualified workers across multiple sectors
NORDHORDLAND KARATEKLUBB,56 17 71 74,ISDALSTØ,NO,other,,80,0,www.gojukai.no,We place qualified workers across multiple sectors
GLOMFJORD IL,97149785,GLOMFJORD,NO,other,,80,0,www.glomfjordil.no,We place qualified workers across multiple sectors
MATHOPEN IDRETTSLAG,950 28 248,MATHOPEN,NO,other,,80,0,mathopen.no,We place qualified workers across multiple sectors
BEKKEFARET KFUK-KFUM SPEIDERE,51 88 49 04,STAVANGER,NO,other,,80,0,www.bekkefaretspeiderne.no,We place qualified workers across multiple sectors
LEVE HYTTER AS,476 70 400,ØYER,NO,construction,,80,0,www.levehytter.no,"We place carpenters, electricians, welders for construction projects"
FET GOLFKLUBB,63 88 58 50,FETSUND,NO,other,,80,0,www.fetgk.no,We place qualified workers across multiple sectors
EVENTRO ANDERS HINDENES,40834567,HJELMÅS,NO,retail,,80,0,www.eventro.no,We place qualified workers across multiple sectors
KITECH AS,71 18 82 00,VIKEBUKT,NO,other,,80,0,www.kitech.no,We place qualified workers across multiple sectors
FRANSKLÆRERFORENINGEN I NORGE,97 59 08 94,OSLO,NO,other,,80,0,fransklaereren.no,We place qualified workers across multiple sectors
NORSK FORBUND FOR UTVIKLINGSHEMMEDE NFU FINNMARK,909 36 156,,NO,other,,80,0,www.nfunorge.org/,We place qualified workers across multiple sectors
LEO REVISJON DA,22 07 40 00,OSLO,NO,other,,80,0,www.leorevisjon.no,We place qualified workers across multiple sectors
PODIMAHATMAYA THARMA,486 05 684,OSLO,NO,other,,80,0,www.stovnerklinikken.no,We place qualified workers across multiple sectors
SUNNFJORD SKISENTER AS,57 82 06 77,FØRDE,NO,other,,80,0,www.sunnfjordskisenter.no,We place qualified workers across multiple sectors
IDRETTSLAGET FRI FOTBALLGRUPPEN,454 17 902,ESPELAND,NO,other,,80,0,www.frifotball.no,We place qualified workers across multiple sectors
POLYSCOPE DINO KARABEG,66 91 33 93,OSLO,NO,other,,80,0,www.polyscope.com,We place qualified workers across multiple sectors
VINNE SKILAG,970 92 715,,NO,other,,80,0,idrett.speaker.no/organisation.asp?id=27198,We place qualified workers across multiple sectors
HAGA GOLFKLUBB,67 16 59 00,BEKKESTUA,NO,other,,80,0,www.hagagolf.no,We place qualified workers across multiple sectors
AALESUND SMALFILMKLUBB,70 15 57 58,ÅLESUND,NO,other,,80,0,www.smalfilmklubben.no,We place qualified workers across multiple sectors
EPILEPSIFORBUNDET FOLLO,950 19 930,SKI,NO,other,,80,0,epilepsi.no,We place qualified workers across multiple sectors
TONJE UDNÆS GYTTRUP,958 13 665,SANDEFJORD,NO,other,,80,0,gyttrup.no,We place qualified workers across multiple sectors
ULVIK VASS-SKIKLUBB,915 22 395,ULVIK,NO,other,,80,0,facebook.com/ulvikvassski,We place qualified workers across multiple sectors
TERJE BRUN-PEDERSEN,32 88 74 00,DRAMMEN,NO,other,,80,0,www.terjebrun.no/,We place qualified workers across multiple sectors
EYE CANDY DESIGN STUDIO DREVLAND,926 80 007,OSLO,NO,other,,80,0,www.eyecandy.no,We place qualified workers across multiple sectors
EIKER BORDTENNISKLUBB,911 25 865,HOKKSUND,NO,other,,80,0,www.eikerbtk.no,We place qualified workers across multiple sectors
PÅL ASLE PETTERSEN,980 29 346,STAVANGER,NO,other,,80,0,www.zang.no,We place qualified workers across multiple sectors
HILD SOFIE TAFJORD,22 71 36 53,OSLO,NO,other,,80,0,www.hildsofietafjord.com,We place qualified workers across multiple sectors
STUDENTSAMFUNNET I ÅS,902 49 162,ÅS,NO,other,,80,0,www.samfunnetiaas.no,We place qualified workers across multiple sectors
STOVNER FREMSKRITTSPARTI,22 21 31 62,OSLO,NO,other,,80,0,www.stovner.frp.no,We place qualified workers across multiple sectors
SCRIPTORION BROCHS-HAUKEDAL,55 93 13 44,BERGEN,NO,other,,80,0,www.willyhaukedal.info,We place qualified workers across multiple sectors
OPTOMA SCANDINAVIA AS,32 26 89 90,RASTA,NO,retail,,80,0,www.optoma.no,We place qualified workers across multiple sectors
PUTTARAS VENNER,62 81 52 17,KONGSVINGER,NO,other,,80,0,www.puttara.no,We place qualified workers across multiple sectors
KOLBOTN HELSE,66 82 04 10,SOFIEMYR,NO,other,,80,0,www.kolbotnmedisinske.no,We place qualified workers across multiple sectors
KRISTIANSUNDGRUPPEN AV NORSK RADIO RELÆ LIGA,982 59 780,FREI,NO,other,,80,0,www.la6k.no,We place qualified workers across multiple sectors
LISBETH BJØRNDAL,67 90 49 77,FINSTADJORDET,NO,other,,80,0,www.barnigjen.no,We place qualified workers across multiple sectors
NYLAND ONLINE,48 15 48 73,FØRDE,NO,other,,80,0,www.free2com.com,We place qualified workers across multiple sectors
COMMEO AS,90 11 18 33,KRISTIANSUND N,NO,other,,80,0,www.commeo.no,We place qualified workers across multiple sectors
NANNESTAD ARBEIDERPARTI,951 01 366,,NO,other,,80,0,www.nannestad.arbeiderparti.no,We place qualified workers across multiple sectors
MONO TOR HÅVARD ERTSÅS,94481000,SANDEFJORD,NO,other,,80,0,www.whazzup.no,We place qualified workers across multiple sectors
WOXHOLT SOFTWARE,992 17 645,HAUGLANDSHELLA,NO,other,,80,0,www.websystemer.no,We place qualified workers across multiple sectors
ORIENTERINGSKLUBBEN MOSS,41807258,MOSS,NO,other,,80,0,www.ok-moss.no/him/,We place qualified workers across multiple sectors
NARDO SKOLEKORPS,982 52 332,TRONDHEIM,NO,other,,80,0,www.nardokorps.no,We place qualified workers across multiple sectors
GREÅKER INNEBANDYKLUBB,908 22 065,GREÅKER,NO,other,,80,0,www.greakeribk.no,We place qualified workers across multiple sectors
MOSS OG OMEGN DYREBESKYTTELSE,91990095,MOSS,NO,other,,80,0,www.mossomegndyrebeskyttelse.no,We place qualified workers across multiple sectors
VITAL LEGEKONTOR Hossein Khorshidi,40004782,OSLO,NO,other,,80,0,www.vitallegekontor.no,We place qualified workers across multiple sectors
FLYKLUBBEN ØST,98081094,RAKKESTAD,NO,other,,80,0,www.flyklubbenøst.no,We place qualified workers across multiple sectors
KVINNER I NETTVERK STI,38 10 01 21,FLEKKERØY,NO,other,,80,0,www.kvinnerinettverk.no,We place qualified workers across multiple sectors
ELI FILSETH,922 21 292,OSLO,NO,other,,80,0,www.elifilsethhypnoterapi.com,We place qualified workers across multiple sectors
NORGES BASKETBALLFORBUND REGION VEST,932 15 740,BERGEN,NO,other,,80,0,www.basket.no/vest,We place qualified workers across multiple sectors
BN SPORT NORGE ANS,69 20 73 44,MOSS,NO,retail,,80,0,www.bnsport.no,We place qualified workers across multiple sectors
INGER HOKSTAD AS,901 75 571,SNARØYA,NO,other,,80,0,www.ba-nettverket.no,We place qualified workers across multiple sectors
