email,name,country,city,phone,category,source
tim.ileana@yahoo.com,TUDOR,Romania,"Com. Sanmartin, Sat Baile Felix",,PENSIUNE TURISTICA,horeca_ro
timisadriana00@yahoo.com,SILVANIA,Romania,Oras Borsa,,PENSIUNE TURISTICA,horeca_ro
timis_ana@yahoo.com,NORD,Romania,Oras Borsa,,HOTEL,horeca_ro
timisangela09@gmail.com,CASA RAUL,Romania,Oras Borsa,,CAMERE DE INCHIRIAT,horeca_ro
timisbianca12@yahoo.com,POPASUL LU VODA,Romania,Oras Borsa,,,horeca_ro
timis_bianca29@yahoo.com,ZENIT,Romania,Mun. Oradea,,APARTAMENTE DE INCHIRIAT,horeca_ro
timis.dorina@yahoo.com,RIVER,Romania,Oras Borsa,,HOSTEL,horeca_ro
timisioana_1966@gmail.com,MOROSANU,Romania,Oras Borsa,,CAMERE DE INCHIRIAT,horeca_ro
timisioana606@yahoo.com,PRISLOP,Romania,Oras Borsa,,HOSTEL,horeca_ro
timisionel92@gmail.com,CASA MARIUCAI,Romania,Oras Borsa,,APARTAMENTE DE INCHIRIAT,horeca_ro
timis.loredana@yahoo.com,VALCINET,Romania,Oras Borsa,,PENSIUNE TURISTICA,horeca_ro
timismanuela@yahoo.com,HERA,Romania,Oras Hateg,,PENSIUNE TURISTICA,horeca_ro
timismarinela1996@gmail.com,CASA CUZA,Romania,Oras Borsa,,CAMERE DE INCHIRIAT,horeca_ro
timisoaralh@gmail.com,LUCKY-HOME TIMISOARA 3,Romania,Mun. Timisoara,,,horeca_ro
timissimona1@gmail.com,TESA,Romania,Oras Borsa,,APARTAMENTE DE INCHIRIAT,horeca_ro
timisvalentin86@gmail.com,PIATRA SOIMULUI,Romania,Oras Viseu de Sus,,PENSIUNE TURISTICA,horeca_ro
timisvasile1964@yahoo.com,CASA RUSTIC,Romania,Oras Borsa,,APARTAMENTE DE INCHIRIAT,horeca_ro
timofte@gmail.com,LOVELY HOME,Romania,Mun. Iasi,,APARTAMENTE DE INCHIRIAT,horeca_ro
timofteidaniela22@yahoo.com,HOLIDAY,Romania,Mun. Alba Iulia,,APARTAMENTE DE INCHIRIAT,horeca_ro
timoftemirela@gmail.com,VIS DE VARA,Romania,"Com. Bestepe, Sat Baltenii de Sus",,PENSIUNE TURISTICA,horeca_ro
timona.hotels@gmail.com,TIMONA,Romania,,,,horeca_ro
timonatour82@gmail.com,TIMONA,Romania,"Com. Murighiol, Sat Dunavatu de Jos",,CAMERE DE INCHIRIAT,horeca_ro
tim@stammershalle-badehotel.dk,Stammershalle ApS,Romania,,+4561413061,HORECA,horeca_ro
tim.vikstrom@havila.com,Hotell Geiranger,NO,Geiranger,,,companies
tim.vikstrom@havila.no,Havila Hotel Geiranger,NO,Geiranger,+47 835 15 727,,companies
tinahohrbye@me.com,SOLSIDEN DRIFT AS,Norway,LANGESUND,908 43 696,Drift av restauranter,norway_emails
tinarenhold@gmail.com,TAPIRYPO AS,Norway,MOSS,+4740568538,Drift av mobile serveringssteder,norway_emails
tinaseasushi@hotmail.com,Sea Sushi Bar As,NO,Oslo,+47 909 22 993,,companies
tina.stamatoiu@yahoo.com,BACH APARTAMENT,Romania,Mun. Sibiu,,,horeca_ro
tincacaratas@gmail.com,URBAN STAY,Romania,Mun. Constanta,,APARTAMENTE DE INCHIRIAT,horeca_ro
tincagrosu@yahoo.com,ROSSVILLAS,Romania,"Com. Tulnici, Sat Lepsa",,PENSIUNE TURISTICA,horeca_ro
tincavali24@gmail.com,VAL BISTRO & BAR SRL,,,+40754810983,,companies
tincurazvan1@gmail.com,THE OASIS,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
tincutza74@yahoo.com,CASUTA BUNICILOR,Romania,"Com. Volovat, Sat Volovat",,APARTAMENTE DE INCHIRIAT,horeca_ro
tinka1972@live.no,BS PUB & KULTUR AS,NO,STJØRDAL,950 90 592,Drift av barer,companies
tintea.constantin80@gmail.com,CASA BUNICILOR TRADITIONALA,Romania,"Com. Suici, Sat Suici",,CAMERE DE INCHIRIAT,horeca_ro
tinyc.eu@gmail.com,TINYC JOY,Romania,"Com. Stoenesti, Sat Stoenesti",,CAMERE DE INCHIRIAT,horeca_ro
tiny.transilvania@gmail.com,TINY TRANSYLVANIA,Romania,"Com. Feleacu, Sat Feleacu",,CASUTE TIP CAMPING,horeca_ro
tiplemihai74@gmail.com,CASA MIHAI,Romania,Mun. Sighetu Marmatiei,,CAMERE DE INCHIRIAT,horeca_ro
tircaalexx@gmail.c0m,L MATHIAS,Romania,Mun. Lupeni,,CAMERE DE INCHIRIAT,horeca_ro
tirgaas@outlook.com,TOPPEN CATERING AS,NO,TRONDHEIM,73 96 30 47,Kantinedrift og annen cateringvirksomhet,companies
tiril.faannessen@gmail.com,FAANNESSEN SERVERING,Norway,OSLO,90739072,Catering for arrangementer,norway_emails
tirilhavdal@gmail.com,TIRIL HAVDAL KERAMIKKVERKSTED,Norway,MELHUS,72 87 25 30,Drift av hoteller,norway_emails
tirolservice@yahoo.com,Тирол сервиз ЕООД,Bulgaria,София,02/ 869 02 27,oborudvane-za-restoranti,bg_business_catalog
tisaresidence@gmail.com,GAUDI ACCOMMODATION,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
tisca_cristina@yahoo.com,CASA SOFIA IOANA,Romania,"Com. Moieciu, Sat Cheia",,CAMERE DE INCHIRIAT,horeca_ro
tismanaht@gmail.com,TISMANA,Romania,"Oras Tismana, Sat Tismana",,HOTEL,horeca_ro
tismanar_ggg@yahoo.com,DADY,Romania,"Com. Sasca Montana, Sat Potoc",,PENSIUNE AGROTURISTICA,horeca_ro
tisza23@yahoo.com,LOVELY ONE BEDROOM APARTMENT,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
tita.catan@yahoo.com,RE SOLE FOOD S.R.L.,Romania,"Hunedoara > MUNICIPIUL VULCAN > VULCAN, MUN. VULCAN",+40774125965,RESTAURANTE,horeca_ro
titanedilitara@yahoo.com,TITAN EDILITARA SRL,Romania,Braila > MUNICIPIUL BRAILA > BRAILA,+40239613946,Turism / Alimentatie,horeca_ro
titanic_residence@yahoo.com,TITANIC RESIDENCE,Romania,Oras Azuga,,APARTAMENTE DE INCHIRIAT,horeca_ro
titibaroiu@yahoo.com,TRESTIA,Romania,"","",,lucian_horeca
titusapostu@yahoo.com,DOWNTOWN RENDEZ-VOUS LUXURY,Romania,Mun. Bacau,,,horeca_ro
titusapostu@yahoo.ro,NEW 33,Romania,Mun. Bacau,,APARTAMENTE DE INCHIRIAT,horeca_ro
titus@kultural.ro,STUF STORY,Romania,"Com. Corbeanca, Sat Corbeanca",,APARTAMENTE DE INCHIRIAT,horeca_ro
titusmoga@gmail.coim,NOVO,Romania,"Com. Sanmartin, Sat Baile Felix",,PENSIUNE TURISTICA,horeca_ro
titusslavici@yahoo.com,ROCEN,Romania,"Com. Cenei, Sat Cenei",,PENSIUNE TURISTICA,horeca_ro
titus.vranceanu@mersenne.ro,CASA 3 CATEI VESELI,Romania,"Oras Boldesti-Scaeni, Loc. Seciu",,APARTAMENTE DE INCHIRIAT,horeca_ro
tivoli_hotel@yahoo.com,TIVOLI,Romania,,,,horeca_ro
tivoli@tivoli.is,Directorate of Labour,Romania,,,HORECA,horeca_ro
tiwarirajivazad@gmail.com,OCEAN HOSPITALITY AS,Norway,OSLO,48407509,Drift av restauranter,norway_emails
tjessemcharles@gmail.com,SAVEUR AS,Norway,SANDNES,905 86 430,Drift av restauranter,norway_emails
tjn@nyborgstrand.dk,Hotel Nyborg Strand A/S,Denmark,5800 Nyborg,+4565150506,hotels,denmark_emails
tj@norneinvest.no,RØNNEBERGHUSET AS,Norway,OSLO,911 54 944,Drift av hoteller,norway_emails
tjottagjestegard@gmail.com,TJØTTA GJESTEGAARD AS,Norway,TJØTTA,466 74 200,Drift av hoteller,norway_emails
tjuvholmen@sjomagasinet.no,TJUVHOLMEN SJØMAGASIN AS,Norway,OSLO,23 89 77 77,Drift av restauranter,norway_emails
tknorge@hotmail.com,KAYA CATERING,NO,OSLO,997 26 917,Catering for arrangementer,companies
tkskogvoll@gmail.com,TOR KRISTIAN SKOGVOLL,Norway,STRANDEBARM,908 68 889,Drift av campingplasser,norway_emails
tksmko8@skzbudbswkqbqbszks.pkq,HOTEL VENDOME MENTON,FR,MENTON,,HÔTEL DE TOURISME 3 étoiles,companies
tl75pmb@yahoo.com,CASA ANASTASIA,Romania,"Com. Murighiol, Sat Murighiol",,CAMERE DE INCHIRIAT,horeca_ro
tl78dya@yahoo.ro,CASA CLAUDIA,Romania,"Com. Murighiol, Sat Murighiol",,CAMERE DE INCHIRIAT,horeca_ro
tldgtrans@gmail.com,SEA BREEZE HAI-HUI,Romania,Oras Navodari,,APARTAMENTE DE INCHIRIAT,horeca_ro
tm87@flammeburger.no,FLAMME BURGER GRUNERLØKKA AS,Norway,OSLO,4799268268,Drift av restauranter,norway_emails
tmcstyle81@yahoo.com,CONACUL VANATORULUI,Romania,"Com. Cernesti, Sat Brebeni",,PENSIUNE AGROTURISTICA,horeca_ro
tmd@termo-dinamic.ro,LA UNCHESU,Romania,"Com. Maliuc, Sat Gorgova",,CAMERE DE INCHIRIAT,horeca_ro
tmg.softartro@gmail.com,TAMPA SUNSHINE APARTMENT,Romania,Mun. Brasov,,APARTAMENTE DE INCHIRIAT,horeca_ro
tmnanterre@hotmail.com,JIANCA,Romania,"Com. Almaj, Sat Almaj",,PENSIUNE AGROTURISTICA,horeca_ro
tmparfumlend@gmail.com,SPINNING LA DIVICI,Romania,"Com. Pojejena, Sat Divici",,CAMERE DE INCHIRIAT,horeca_ro
tmsamr@yahoo.com,ASOCIATIA SERVICIUL DE AJUTOR MALTEZ TIMISOARA,Romania,"",+40256498010,,lucian_horeca
toader.alexandru@ro.mcd.com,PREMIER RESTAURANTS ROMANIA SRL,RO,,+40371694356,,companies
to_adrianita@yahoo.com,CASA ALYA SEA ESCAPE,Romania,"Com. Costinesti, Sat Costinesti",,,horeca_ro
tobias@holzweiler.no,PLATZ AS,Norway,OSLO,482 88 339,Drift av restauranter,norway_emails
tocgheorghe1@gmail.com,CASA RARES TOC,Romania,"Com. Vidra, Sat Lunca",,APARTAMENTE DE INCHIRIAT,horeca_ro
tocmarius4@gmail.com,"",Romania,"",+40755379036,,lucian_horeca
tocu.adrian17@gmail.com,ANT HOME,Romania,Oras Cisnadie,,APARTAMENTE DE INCHIRIAT,horeca_ro
todea.angela1967@gmail.com,DIVA,Romania,"Com. Calatele, Sat Calatele",,APARTAMENTE DE INCHIRIAT,horeca_ro
todeafamily@yahoo.com,CASA LORELIN,Romania,"Com. Calatele, Sat Calatele",,CAMERE DE INCHIRIAT,horeca_ro
todea_lety@yahoo.com,CASA DE PIATRA,Romania,"Com. Arieseni, Sat Casa de Piatra",,PENSIUNE AGROTURISTICA,horeca_ro
todearalucai@yahoo.com,SC MIX TASTE SRL,Romania,Hunedoara > MUNICIPIUL DEVA,+40730324231,RESTAURANTE,horeca_ro
todeatraian14@gmail.com,STRAND LIVADA DE BIHOR,Romania,"Com. Nojorid, Sat Livada de Bihor",,CASUTE TIP CAMPING,horeca_ro
tod.gabriel2000@gmail.com,CASA DE LA BALTA,Romania,"Com. Rieni, Sat Sudrigiu",,PENSIUNE TURISTICA,horeca_ro
todoran.valentin@yahoo.com,CASA GABI TURDA,Romania,Mun. Turda,,CAMERE DE INCHIRIAT,horeca_ro
todorcanov@gmail.com,Кемпаса ЕООД,Bulgaria,Велинград,0888 523 176,obzavezhdane-za-hoteli,bg_business_catalog
todordeliev@gmail.com,Вила Беглика,Bulgaria,Беглика,0878 465 559,hoteli,bg_business_catalog
todorlajos@yahoo.com,HEGYALJA- POALA MUNTELUI,Romania,"Com. Praid, Sat Praid",,PENSIUNE TURISTICA,horeca_ro
todor.p.monica@gmail.com,ATELIER MONALLEX S.R.L.,Romania,Timis > MUNICIPIUL LUGOJ,+40745994104,RESTAURANTE,horeca_ro
tofalvialexandra@gmail.com,CASA SMILE,Romania,Mun. Lupeni,,CAMERE DE INCHIRIAT,horeca_ro
tofalvieva@yahoo.com,TOFALVI,Romania,"Mun. Miercurea Ciuc, Loc. Harghita-Bai",,PENSIUNE TURISTICA,horeca_ro
tofalviildiko42@gmail.com,DORI,Romania,Mun. Miercurea Ciuc,,,horeca_ro
together.first@nhs.net,Together First CIC Barking and Dagenham GP Federation,Romania,,,,horeca_ro
togicowest@gmail.com,PANORAMIC VIEW TIMISOARA,Romania,Mun. Timisoara,,APARTAMENTE DE INCHIRIAT,horeca_ro
togoeclaudia@yahoo.com,MAIDALI,Romania,"Com. Poiana Marului, Sat Poiana Marului",,CAMERE DE INCHIRIAT,horeca_ro
to-han4@online.no,"KOKK OG LITT TIL, TOMMY HANSEN",Norway,TISTEDAL,,Catering for arrangementer,norway_emails
toia_vlad@yahoo.com,VLAD RESIDENCE,Romania,Mun. Oradea,,APARTAMENTE DE INCHIRIAT,horeca_ro
toietmoi@remimag.ch,Restaurant toi et moi,,,+41313124000,,companies
tokes_kata@yahoo.com,REGINA HAZ,Romania,"Com. Vargata, Sat Mitresti",,PENSIUNE AGROTURISTICA,horeca_ro
toldirestaurant@gmail.com,Toldi,Romania,Cluj,757677494,,horeca_ro
toleamihai21@gmail.com,EGRETA ALBA SOCIETATE CU RASPUNDERE LIMITATA,Romania,,0723249742,,romania_emails
toma_dn@yahoo.com,CASA TOMA,Romania,"Com. Copalnic-Manastur, Sat Copalnic-Manastur",,CAMERE DE INCHIRIAT,horeca_ro
toma_f_marian@yahoo.com,CRIZANTEMA,Romania,Oras Baile Govora,,VILA TURISTICA,horeca_ro
tomaicristian@gmail.com,AFI COTROCENI,Romania,"Mun. Bucuresti, Sector 6",,APARTAMENTE DE INCHIRIAT,horeca_ro
toma_lavinia76@yahoo.com,STANCA PITICULUI,Romania,Oras Sinaia,,APARTAMENTE DE INCHIRIAT,horeca_ro
tomanicu1718@gmail.com,COMPLET,Romania,"Com. Salatrucu, Sat Salatrucu",,CAMERE DE INCHIRIAT,horeca_ro
tom_antic@yahoo.com,CITY LIGHTS,Romania,Mun. Brasov,,APARTAMENTE DE INCHIRIAT,horeca_ro
tomaraluca1994@gmail.com,R&A FASHION SRL,Romania,"Hunedoara > CERTEJU DE SUS > CERTEJU DE SUS, -",+40799053654,RESTAURANTE,horeca_ro
tom-arne.melby@olavthon.no,Thon Hotel Alta,Romania,,,HORECA,horeca_ro
tomas.daneback@onepartnergroup.se,REGION GAVLEBORG,Romania,,,HORECA,horeca_ro
tomasevschi.v.a@gmail.com,KARLA HOUSE,Romania,Mun. Sibiu,,CAMERE DE INCHIRIAT,horeca_ro
toma.tanasescu@gmail.com,THE HOUSE ON THE RIVER,Romania,Oras Zarnesti,,APARTAMENTE DE INCHIRIAT,horeca_ro
tom.croes@domitys.be,DOMITYS FLANDRE BV,Romania,,+32080067891011,HORECA,horeca_ro
tomekcarpet@yahoo.com,TOMEK DONER KEBAB SRL,Romania,Mures > MUNICIPIUL TARGU MURES > TARGU MURES,0744661112,,lucian_horeca
tomerling@bahus.no,VALLDAL FJORD LODGE AS,Norway,VALLDAL,900 55 891,Drift av hoteller,norway_emails
tom@exclusivefairways.no,TK GOLFREISER AS,Norway,LOMMEDALEN,966 21 200,Formidlingstjenester tilknyttet overnattingsvirksomhet,norway_emails
tom@falksaether.no,FALKEID HAGESÆTHER,Norway,HAUGESUND,982 42 804,Drift av vandrerhjem og ferieleiligheter,norway_emails
tom@halvorsencc.no,HALVORSEN CAFE OG CATERING AS,NO,LØKEN,977 15 559,Drift av restauranter,companies
tomicatamas@yahoo.com,CASA CUCU,Romania,"Com. Barsana, Sat Barsana",,CAMERE DE INCHIRIAT,horeca_ro
tominstal.ralum@yahoo.com,CASA LUMINITA,Romania,Mun. Curtea de Arges,,CAMERE DE INCHIRIAT,horeca_ro
tomis44@nikosgreektaverna.ro,SUFRO COMPANY SRL,Romania,Constanta > MUNICIPIUL CONSTANTA,+40750808178,RESTAURANTE,horeca_ro
tomita.dogaru@yahoo.com,CASA IULIA SI ANA,Romania,Oras Zarnesti,,APARTAMENTE DE INCHIRIAT,horeca_ro
tomjoran@smeltehuset.no,VINJEKROA AS,Norway,VINJE,908 64 727,Drift av restauranter,norway_emails
tom@kfc.ro,US FOOD NETWORK SA,Romania,"","",,lucian_horeca
tom.kild@gmail.com,SENJA TOUR AND ADVENTURES AS,Norway,FINNSNES,913 89 395,Drift av vandrerhjem og ferieleiligheter,norway_emails
tom.madsen@redcross.no,RØDE KORS SENTRENE AS,Norway,OSLO,22 05 40 00,Drift av hoteller,norway_emails
tommi.sjoberg@hansson-pyrotech.com,Nammo Sweden AB,Romania,"",+46080067891011,,lucian_horeca
tommnils@online.no,FÆRINGEN KRO & PUB AS,NO,STOKKØY,72 53 31 99,Drift av restauranter,companies
tommyleikanrud@hotmail.com,SATAGO TOMMY LEIKANRUD,Norway,TINN AUSTBYGD,971 10 476,Drift av vandrerhjem og ferieleiligheter,norway_emails
tommymortensen6@gmail.com,TM & BALTHA AS,Norway,TROMSØ,404 71 621,Drift av barer,norway_emails
tommy@pubspill.no,PUBSPILL AS,NO,OSLO,902 28 283,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,companies
tomoghanne@herbynett.no,TOHA HOLDING AS,Norway,STAVANGER,91830892,Drift av restauranter,norway_emails
tomoiagaancuta@yahoo.com,CASA DAIANA,Romania,"Com. Moisei, Sat Moisei",,APARTAMENTE DE INCHIRIAT,horeca_ro
tomoiagagri@yahoo.com,GOTAN,Romania,"Com. Moisei, Sat Moisei",,APARTAMENTE DE INCHIRIAT,horeca_ro
tomoiagamirelagabriela@gmail.com,TOURISTIC HOUSE,Romania,Oras Viseu de Sus,,CAMERE DE INCHIRIAT,horeca_ro
tomoiagaoneata@gmail.com,CASA PARADIS,Romania,"Com. Moisei, Sat Moisei",,CAMERE DE INCHIRIAT,horeca_ro
tomoroagaanamaria@yahoo.com,CASA MARITEO,Romania,"Com. Bistrita Bargaului, Sat Colibita",,CAMERE DE INCHIRIAT,horeca_ro
tom_ostby@hotmail.com,LUNCH & CATERING AS,NO,TÅRNÅSEN,90610573,Utleie av egen eller leid fast eiendom,companies
tompeaflorin@gmail.com,CASA ROCCA,Romania,Mun. Toplita,,CAMERE DE INCHIRIAT,horeca_ro
tompea.marcela@yahoo.com,MARCELUCA,Romania,"Com. Sarmas, Sat Hodosa",,,horeca_ro
tompeamarcel@yahoo.com,DANA FEROCOM SRL,Romania,"",0266350699,,lucian_horeca
tompomaresz@gmail.com,FUZFA,Romania,"Com. Ciceu, Sat Ciaracio",,CAMERE DE INCHIRIAT,horeca_ro
tomposmaresz@gmail.com,VILMUS,Romania,"Com. Ciceu, Sat Ciceu",,CAMERE DE INCHIRIAT,horeca_ro
tompy86@hotmail.com,FORNYBAR HELSE THOMAS POTREBNY,NO,BERGEN,936 28 628,Annen undervisning ellers,companies
tom.rolfson@re-to.as,RE-TO AS,Norway,LØKEN,63 85 09 10,Drift av hoteller,norway_emails
tomstenstad@hotmail.no,ÅSGRAV FAMILIECAMPING AS,Norway,BØ I TELEMARK,410 66 030,Drift av campingplasser,norway_emails
tomteriaas@gmail.com,BANE TOMTERIA AS,Norway,TOMTER,967 49 195,Drift av restauranter,norway_emails
tom-yam-winterthur@bluewin.ch,Tom Yam Thai Restaurant,,,,,companies
tom.ystaas@haugnett.no,FODNEBØ INVEST AS,Norway,HAUGESUND,926 81 372,Drift av restauranter,norway_emails
tonchievici@gmail.com,Centro Accommodation,Romania,Mun. Cluj-Napoca,,APARTAMENTE DE INCHIRIAT,horeca_ro
tonea_doru@yahoo.com,ART CLUJ,Romania,Mun. Cluj-Napoca,,CAMERE DE INCHIRIAT,horeca_ro
tonegull2@hotmail.com,TONE GULLIKSEN ØY,Norway,VRÅDAL,97 19 34 24,Drift av vandrerhjem og ferieleiligheter,norway_emails
tone@jenterfrabergen.no,JENTER FRA BERGEN AS,Norway,GODVIK,917 45 720,Drift av restauranter,norway_emails
tonemy87@gmail.com,STASJONEN CAFÈ & SPISERI AS,Norway,RENNEBU,926 82 085,Drift av restauranter,norway_emails
tone@sokndal.kommune.no,NETTCAFE'EN,NO,HAUGE I DALANE,90768259,Aktiviteter i andre medlemsorganisasjoner ellers,companies
toni2comsa@yahoo.com,CAMPING GREEN PARADISE,Romania,"Com. Podenii Noi, Sat Mehedinta",,CAMPING,horeca_ro
toniapostu@yahoo.com,CASA APOSTU,Romania,"Com. Stanesti, Sat Curpen",,PENSIUNE AGROTURISTICA,horeca_ro
tonidelblue@gmail.com,CASA IVANA,Romania,"Com. Murighiol, Sat Murighiol",,PENSIUNE AGROTURISTICA,horeca_ro
toni@lcpsalg.no,BUREK KING AS,Norway,OSLO,455 10 185,Drift av restauranter,norway_emails
tonix_tr@abv.bg,Тоникс 96 ООД,Bulgaria,Троян,0670/ 6 35 46,obzavezhdane-za-hoteli,bg_business_catalog
tonje.h.pettersen@gmail.com,BRIS.NO AS,Norway,GRIMSTAD,901 42 605,Drift av restauranter,norway_emails
tonjenorheim@hotmail.com,TURTAGRØ 2001 DA,Norway,FORTUN,,Drift av vandrerhjem og ferieleiligheter,norway_emails
tonsberg@hihostel.no,CAMELLIA AS,Norway,TØNSBERG,33 31 21 75,Drift av vandrerhjem og ferieleiligheter,norway_emails
tonsberg@jordbarpikene.no,JORDBÆRPIKENE TØNSBERG AS,Norway,TØNSBERG,92 45 79 07,Drift av restauranter,norway_emails
tonvik80@hotmail.com,CLUB HÅKON AS,Norway,BERGEN,934 19 785,Drift av barer,norway_emails
tony_butiurca@yahoo.com,GREEN PARADISE HOUSE,Romania,"Com. Deda, Sat Bistra Muresului",,APARTAMENTE DE INCHIRIAT,horeca_ro
tony.eide@inview.no,TAE INVEST AS,Norway,DRØBAK,98 28 19 77,Drift av hoteller,norway_emails
tonyhunter68@yahoo.com,PIATRA VERDE,Romania,"Com. Malaia, Sat Malaia",,PENSIUNE TURISTICA,horeca_ro
tony@jacobsensvart.no,NYE JACOBSEN OG SVART AS,Norway,TRONDHEIM,908 26 046,Drift av restauranter,norway_emails
tonyk_elias@yahoo.com,CATALIN CONSTANTIN PETRESCU,Norway,SVATSUM,462 46 206,Drift av restauranter,norway_emails
tony@piknikkurv.no,PIKNIKKURV SØMARKEN,Norway,SIGGERUD,917 32 417,Catering for arrangementer,norway_emails
tonys9900@outlook.dk,Tonys pizza I/S,DK,,+4528189392,,companies
topalas2024@gmail.com,TOPAL AS,Norway,OSLO,,Drift av restauranter,norway_emails
topananuta@yahoo.com,CASA IULIA,Romania,"Com. Budesti, Sat Budesti",,CAMERE DE INCHIRIAT,horeca_ro
topazcluj@yahoo.com,TOPAZ BOUTIQUE,Romania,Mun. Cluj-Napoca,,CAMERE DE INCHIRIAT,horeca_ro
topexperimentaldesign@gmail.com,CASA IOAN,Romania,Mun. Constanta,,APARTAMENTE DE INCHIRIAT,horeca_ro
topidealinvest@yahoo.com,CASA DE VACANTA SADU,Romania,"Com. Sadu, Sat Sadu",,,horeca_ro
topmanagementing@yahoo.com,BK,Romania,Oras Navodari,,PENSIUNE TURISTICA,horeca_ro
topoconstructsolution@gmail.com,CASA DE SUB BRAZI,Romania,"Com. Sant, Sat Valea Mare",,PENSIUNE AGROTURISTICA,horeca_ro
toporananuta@yahoo.com,CASA TEODORA,Romania,"Com. Budesti, Sat Budesti",,PENSIUNE AGROTURISTICA,horeca_ro
t_oprev@abv.bg,Тодор Опрев,Bulgaria,Силистра,0887 626 299,hoteli,bg_business_catalog
toptur@abv.bg,Къща за гости Милена,Bulgaria,Балканец,0884 931 831,semejni-hoteli,bg_business_catalog
tora@aukan-regnskap.no,ANN HEIDI'S GATEKJØKKEN Røvik,Norway,VIHALS,90606981,Drift av restauranter,norway_emails
tor.age@kraftmontasjen.no,LYNGEN FJORDHOTELL AS,NO,NAMDALSEID,416 43 940,Drift av hoteller,companies
torajkaf@online.no,SHAHIN RESTAURANT DA,NO,OSLO,22 36 21 85,Drift av restauranter,companies
toralf@austrheim.net,TORALF K AUSTRHEIM,Norway,UTSIRA,52 74 91 65,Annen overnattingsvirksomhet,norway_emails
tor.arne@ssk-catering.no,SSK KANTINE AS,Norway,TROMSØ,77 79 31 90,Kantinedrift og annen cateringvirksomhet,norway_emails
toravatradornei@gmail.com,TORA,Romania,"Com. Dorna-Arini, Sat Dorna-Arini",,PENSIUNE TURISTICA,horeca_ro
tor.bakken@lyse.net,ÅLGÅRD HOTELL HOLDING AS,NO,ÅLGÅRD,51 61 77 66,Drift av restauranter,companies
torbenap@online.no,FLOSTAD RORBUER Torben Pedersen,Norway,HERØY,75 05 80 33,Drift av vandrerhjem og ferieleiligheter,norway_emails
torben@oasen-risskov.dk,OASEN Burger - Grill v/Torben Lang H,DK,,+4586215600,,companies
torbjorn.ammunet@willys.se,Willy:S AB,Romania,,,HORECA,horeca_ro
torbjorn.bjorgen@knett.no,STØLSVIK BRYGGE AS,Norway,HØYLANDSBYGD,53 47 72 73,Drift av campingplasser,norway_emails
torbjorn.larsson@lkf.se,Lunds Kommuns Fastighets AB,Romania,"",+46080067891011,,lucian_horeca
torbjorn@norgani.no,NORGANI FAGERNES TURISTHOTELL AS,NO,OSLO,22 33 05 50,Utleie av egen eller leid fast eiendom,companies
torbjorn.rustberggard@dbc.no,GOL SENTRALE HYTTEPARK AS,Norway,GOL,32 07 54 11,Drift av vandrerhjem og ferieleiligheter,norway_emails
tordenskiolddrift@gmail.com,TBAR DRIFT AS,NO,OSLO,22 42 86 88,Drift av restauranter,companies
tor.dis@hotmail.com,COLOR BAR NORGE AS,NO,FYLLINGSDALEN,55 16 69 00,Frisering og barbering,companies
torebelgum@gmail.com,RICO CATERING BELGUM,NO,OSLO,478 68 026,Catering for arrangementer,companies
tor-egil@bighorn.no,BIG HORN STEAK HOUSE AS,Norway,OSLO,22 83 44 33,Drift av restauranter,norway_emails
tore.haldorsen@hotel-geiranger.no,GEIRANGER FJORD HOTELS AS,NO,GEIRANGER,70 26 30 05,Utleie av egen eller leid fast eiendom,companies
toreldo12@gmail.com,PERLA,Romania,Oras Baile Tusnad,,,horeca_ro
tore@mydland.no,SANDØYA BRYGGE AS,Norway,KVALØYSLETTA,93 05 16 30,Drift av vandrerhjem og ferieleiligheter,norway_emails
torerik@olsenhjornet.no,PMO DRIFT AS,Norway,MJØNDALEN,480 20 313,Drift av restauranter,norway_emails
tore@rrtkt.no,DROLLEHÅLÅ AS,Norway,STAVANGER,924 61 829,Drift av barer,norway_emails
torgersenpat@gmail.com,CHIANGMAI THAIMAT BY TORGERSEN,Norway,OSLO,92228802,Drift av restauranter,norway_emails
torget-vest@bakerhansen.no,HEGE THORSRUD CAFE AS,NO,DRAMMEN,32 83 50 06,"Detaljhandel med bakervarer, konditorvarer og sukkervarer",companies
tor.gunnar.nilssen@gmail.com,TOR- GUNNAR NILSSEN,Norway,HELL,400 08 027,Drift av restauranter,norway_emails
tor@hihostels.no,STIFTELSEN HARALDSHEIM,Norway,OSLO,22 22 29 65,Drift av vandrerhjem og ferieleiligheter,norway_emails
toril.asp@delk.no,HØGSVEEN RETREAT- OG GJESTEGÅRD TORIL SLÅTTSVEEN ASP,Norway,OSLO,916 70 827,Drift av hoteller,norway_emails
torild@stokkoy.no,HOSNASAND EIENDOM AS,Norway,STOKKØY,72 53 43 28,Drift av campingplasser,norway_emails
torill-henriksen@hotmail.com,TORILL BJØRGE,Norway,LILLEHAMMER,990 06 792,Drift av barer,norway_emails
toril@nordlysmat.no,MØTEPLASS KVÆNANGEN AS,Norway,BURFJORD,928 68 670,Annen overnattingsvirksomhet,norway_emails
