locality_slug,county_slug,locality_name,county_name,primar,url
livezi,valcea,Livezi,Valcea,Ştefan Verdeş,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/livezi/
lungesti,valcea,Lungesti,Valcea,Tiberiu Costea,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/lungesti/
maciuca,valcea,Maciuca,Valcea,Mugurel Mărcoianu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/maciuca/
madulari,valcea,Madulari,Valcea,Ion-Daniel Dimulescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/madulari/
malaia,valcea,Malaia,Valcea,Gheorghe Dinculescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/malaia/
maldaresti,valcea,Maldaresti,Valcea,Ion Bociog,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/maldaresti/
mateesti,valcea,Mateesti,Valcea,Ilie-Cosmin Anghelescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/mateesti/
mihaesti,valcea,Mihaesti,Valcea,Constantin Bărzăgeanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/mihaesti/
milcoiu,valcea,Milcoiu,Valcea,Gheorghe-Daniel Muşat,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/milcoiu/
mitrofani,valcea,Mitrofani,Valcea,Gheorghe Coadă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/mitrofani/
muereasca,valcea,Muereasca,Valcea,Ion Ungureanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/muereasca/
nicolae-balcescu,valcea,Nicolae Balcescu,Valcea,Landor Moşteanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/nicolae-balcescu/
ocnele-mari,valcea,Ocnele Mari,Valcea,Dănuţ Hodorog,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/ocnele-mari/
olanu,valcea,Olanu,Valcea,Răzvan-Florentin Popa,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/olanu/
orlesti,valcea,Orlesti,Valcea,Constantin Cîrstina,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/orlesti/
otesani,valcea,Otesani,Valcea,Gheorghe-Ciprian Basoc,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/otesani/
pausesti,valcea,Pausesti,Valcea,Cătălin Avan,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/pausesti/
pausesti-maglasi,valcea,Pausesti Maglasi,Valcea,Ion Radi,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/pausesti-maglasi/
perisani,valcea,Perisani,Valcea,Dumitru-Sorin Leonte,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/perisani/
pesceana,valcea,Pesceana,Valcea,Ion Vasile,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/pesceana/
pietrari,valcea,Pietrari,Valcea,Nicolae Moraru,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/pietrari/
popesti,valcea,Popesti,Valcea,Aurora Măgură,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/popesti/
prundeni,valcea,Prundeni,Valcea,Cristina Munteanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/prundeni/
racovita,valcea,Racovita,Valcea,Ion Narcis Iliescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/racovita/
ramnicu-valcea,valcea,Ramnicu Valcea,Valcea,Mircia Gutău,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/ramnicu-valcea/
roesti,valcea,Roesti,Valcea,Gheorghe Drăghici,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/roesti/
rosiile,valcea,Rosiile,Valcea,Constantin-Doru Diaconu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/rosiile/
runcu,valcea,Runcu,Valcea,Vasile Stoica,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/runcu/
salatrucel,valcea,Salatrucel,Valcea,Vasile-Dorel Ancuţa,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/salatrucel/
scundu,valcea,Scundu,Valcea,Mihăiţă-George Blejan,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/scundu/
sinesti,valcea,Sinesti,Valcea,Cristian Burleanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/sinesti/
sirineasa,valcea,Sirineasa,Valcea,Ion Streinu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/sirineasa/
slatioara,valcea,Slatioara,Valcea,Cristian-Sorin Romcescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/slatioara/
stanesti,valcea,Stanesti,Valcea,Alin-Marian Popa,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/stanesti/
stefanesti,valcea,Stefanesti,Valcea,Sergiu-Adrian Uţa,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/stefanesti/
stoenesti,valcea,Stoenesti,Valcea,Aurel Trainea,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/stoenesti/
stoilesti,valcea,Stoilesti,Valcea,Filofteia Drăghici,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/stoilesti/
stroesti,valcea,Stroesti,Valcea,Toma Ciolacu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/stroesti/
susani,valcea,Susani,Valcea,Constantin-Daniel Tudor,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/susani/
sutesti,valcea,Sutesti,Valcea,Ion-Alin Dumbravă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/sutesti/
tetoiu,valcea,Tetoiu,Valcea,Viorel Herăscu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/tetoiu/
titesti,valcea,Titesti,Valcea,Cătălin-Nicuşor Daneş,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/titesti/
tomsani,valcea,Tomsani,Valcea,Nicolae Andrei,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/tomsani/
vaideeni,valcea,Vaideeni,Valcea,Achim-Daniel Băluţă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/vaideeni/
valea-mare,valcea,Valea Mare,Valcea,Adrian-Mihai Nicolăescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/valea-mare/
vladesti,valcea,Vladesti,Valcea,Adrian Cosac,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/vladesti/
voicesti,valcea,Voicesti,Valcea,Florian Vătafu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/voicesti/
voineasa,valcea,Voineasa,Valcea,Gabriel-Sebastian Năstăsescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/voineasa/
zatreni,valcea,Zatreni,Valcea,Constantin Liţoiu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_valcea/primarie/zatreni/
albesti,vaslui,Albesti,Vaslui,Monica Amanci,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/albesti/
alexandru-vlahuta,vaslui,Alexandru Vlahuta,Vaslui,Dănuţ Cojocaru,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/alexandru-vlahuta/
arsura,vaslui,Arsura,Vaslui,Andrei-Dinu Năstase,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/arsura/
bacani,vaslui,Bacani,Vaslui,Cătălin-Vlad Tulac,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/bacani/
bacesti,vaslui,Bacesti,Vaslui,Horaţiu Cărăuşu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/bacesti/
balteni,vaslui,Balteni,Vaslui,Constantin-Relu Braşoveanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/balteni/
banca,vaslui,Banca,Vaslui,Cristinel Stamatin,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/banca/
barlad,vaslui,Barlad,Vaslui,Dumitru Boroş,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/barlad/
berezeni,vaslui,Berezeni,Vaslui,Cornel Prăjica,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/berezeni/
blagesti,vaslui,Blagesti,Vaslui,Neculai Igescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/blagesti/
bogdana,vaslui,Bogdana,Vaslui,Cătălin-Costel Sitaru,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/bogdana/
bogdanesti,vaslui,Bogdanesti,Vaslui,Andreea-Mariana Vasluianu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/bogdanesti/
bogdanita,vaslui,Bogdanita,Vaslui,Ioan Burdujanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/bogdanita/
botesti,vaslui,Botesti,Vaslui,Adrian Pantea,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/botesti/
bunesti-averesti,vaslui,Bunesti Averesti,Vaslui,Vasile Tărăgan,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/bunesti-averesti/
ciocani,vaslui,Ciocani,Vaslui,Gheorghe Călin,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/ciocani/
codaesti,vaslui,Codaesti,Vaslui,Anişoara Lupu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/codaesti/
coroiesti,vaslui,Coroiesti,Vaslui,Cristian Lungu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/coroiesti/
costesti,vaslui,Costesti,Vaslui,Gheorghe-Cristian Glodeanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/costesti/
cozmesti,vaslui,Cozmesti,Vaslui,Hristache Sima,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/cozmesti/
cretesti,vaslui,Cretesti,Vaslui,Cerulenţiu Lăstun,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/cretesti/
danesti,vaslui,Danesti,Vaslui,Neculai Ciofu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/danesti/
deleni,vaslui,Deleni,Vaslui,Doru Eşanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/deleni/
delesti,vaslui,Delesti,Vaslui,Daniel Dobranici,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/delesti/
dimitrie-cantemir,vaslui,Dimitrie Cantemir,Vaslui,Dumitru Roman,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/dimitrie-cantemir/
dodesti,vaslui,Dodesti,Vaslui,Loredana-Elena Cerbu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/dodesti/
dragomiresti,vaslui,Dragomiresti,Vaslui,Andrei Popescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/dragomiresti/
dranceni,vaslui,Dranceni,Vaslui,Bogdan-Victor-Lucian Pecheanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/dranceni/
duda-epureni,vaslui,Duda Epureni,Vaslui,Adrian Matran,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/duda-epureni/
dumesti,vaslui,Dumesti,Vaslui,Ciprian Ioniţă-Barnea,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/dumesti/
epureni,vaslui,Epureni,Vaslui,Carmen Bîlbîe,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/epureni/
falciu,vaslui,Falciu,Vaslui,Cristinel-Bogdănel Stafie,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/falciu/
feresti,vaslui,Feresti,Vaslui,Sebastian Arteni,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/feresti/
fruntiseni,vaslui,Fruntiseni,Vaslui,Emil-Lucian Pădureanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/fruntiseni/
gagesti,vaslui,Gagesti,Vaslui,Costică Stupu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/gagesti/
garceni,vaslui,Garceni,Vaslui,Sorin-Gheorghe-Gabriel Scutelnicu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/garceni/
gherghesti,vaslui,Gherghesti,Vaslui,Constantin Scînteie,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/gherghesti/
grivita,vaslui,Grivita,Vaslui,Alina-Iuliana Munteanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/grivita/
hoceni,vaslui,Hoceni,Vaslui,Vasile Ţabără,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/hoceni/
husi,vaslui,Husi,Vaslui,Andrei-Dan Brînză,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/husi/
iana,vaslui,Iana,Vaslui,Ionuţ-Adrian Totolici,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/iana/
ibanesti,vaslui,Ibanesti,Vaslui,Benone Pletea,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/ibanesti/
ivanesti,vaslui,Ivanesti,Vaslui,Ciprian-Vasile Haralambie,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/ivanesti/
ivesti,vaslui,Ivesti,Vaslui,Ion Botezatu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/ivesti/
laza,vaslui,Laza,Vaslui,Constantin-Adrian Mardare,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/laza/
lipovat,vaslui,Lipovat,Vaslui,Valerian Hriscu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/lipovat/
lunca-banului,vaslui,Lunca Banului,Vaslui,Dănuţ Tofan,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/lunca-banului/
malusteni,vaslui,Malusteni,Vaslui,Gheorghe Bîţu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/malusteni/
miclesti,vaslui,Miclesti,Vaslui,Petru Matei,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/miclesti/
muntenii-de-jos,vaslui,Muntenii De Jos,Vaslui,Paul-Iulian Lazăr,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/muntenii-de-jos/
muntenii-de-sus,vaslui,Muntenii De Sus,Vaslui,Decebal Neacşu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/muntenii-de-sus/
murgeni,vaslui,Murgeni,Vaslui,Eduard Cazacu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/murgeni/
negresti,vaslui,Negresti,Vaslui,Petru-Cristinel Rusu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/negresti/
oltenesti,vaslui,Oltenesti,Vaslui,Constantin Galeru,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/oltenesti/
osesti,vaslui,Osesti,Vaslui,Ioan Todiraşcu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/osesti/
padureni,vaslui,Padureni,Vaslui,Ionuţ-Cristian Moroşanu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/padureni/
perieni,vaslui,Perieni,Vaslui,Alina-Mihaela Chiper,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/perieni/
pochidia,vaslui,Pochidia,Vaslui,Marius Ciocan,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/pochidia/
pogana,vaslui,Pogana,Vaslui,Maricel Gîfu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/pogana/
pogonesti,vaslui,Pogonesti,Vaslui,Mihai Apostu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/pogonesti/
poienesti,vaslui,Poienesti,Vaslui,Constantin Pârgaru,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/poienesti/
puiesti,vaslui,Puiesti,Vaslui,Vasile-Cezar Ticu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/puiesti/
pungesti,vaslui,Pungesti,Vaslui,Constantin Popescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/pungesti/
puscasi,vaslui,Puscasi,Vaslui,Paul-Marian Ignat,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/puscasi/
rafaila,vaslui,Rafaila,Vaslui,Constantin Fînariu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/rafaila/
rebricea,vaslui,Rebricea,Vaslui,Gabriel Anton,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/rebricea/
rosiesti,vaslui,Rosiesti,Vaslui,Daniel Nică,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/rosiesti/
solesti,vaslui,Solesti,Vaslui,Mona Bujor,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/solesti/
stanilesti,vaslui,Stanilesti,Vaslui,Găbişor Tofan,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/stanilesti/
stefan-cel-mare,vaslui,Stefan Cel Mare,Vaslui,Alin-Andrei Luca,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/stefan-cel-mare/
suletea,vaslui,Suletea,Vaslui,Ciprian-Robert Tamaş,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/suletea/
tacuta,vaslui,Tacuta,Vaslui,Petrică Tudose,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/tacuta/
tanacu,vaslui,Tanacu,Vaslui,Dănuţ Dumitriu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/tanacu/
tatarani,vaslui,Tatarani,Vaslui,Ion Gentimir,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/tatarani/
todiresti,vaslui,Todiresti,Vaslui,Petrică Simiuc,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/todiresti/
tutova,vaslui,Tutova,Vaslui,Ion Corciovă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/tutova/
valeni,vaslui,Valeni,Vaslui,Radu Beligan,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/valeni/
vaslui,vaslui,Vaslui,Vaslui,Lucian Branişte,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/vaslui/
vetrisoaia,vaslui,Vetrisoaia,Vaslui,Corneliu Stîngă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/vetrisoaia/
viisoara,vaslui,Viisoara,Vaslui,Liviu Pîrciu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/viisoara/
vinderei,vaslui,Vinderei,Vaslui,Ionel-Ionuţ Ghiur,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/vinderei/
voinesti,vaslui,Voinesti,Vaslui,Aurelian Miler,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/voinesti/
vulturesti,vaslui,Vulturesti,Vaslui,Adrian Brîncă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/vulturesti/
vutcani,vaslui,Vutcani,Vaslui,Silviana Bahrim,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/vutcani/
zapodeni,vaslui,Zapodeni,Vaslui,Ionel Chiratcu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/zapodeni/
zorleni,vaslui,Zorleni,Vaslui,Paula-Denisane Hultoană,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vaslui/primarie/zorleni/
adjud,vrancea,Adjud,Vrancea,George-Claudiu Nica,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/adjud/
andreiasu-de-jos,vrancea,Andreiasu De Jos,Vrancea,Elena-Gabriela Damian,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/andreiasu-de-jos/
balesti,vrancea,Balesti,Vrancea,Silviu-Stoica Gheorghe,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/balesti/
barsesti,vrancea,Barsesti,Vrancea,Ştefan Caba,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/barsesti/
biliesti,vrancea,Biliesti,Vrancea,Vasile Chirilă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/biliesti/
boghesti,vrancea,Boghesti,Vrancea,Ionuţ-Daniel Spulber,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/boghesti/
bolotesti,vrancea,Bolotesti,Vrancea,Alexandra-Mirela Mazilu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/bolotesti/
bordesti,vrancea,Bordesti,Vrancea,Adrian Marinescu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/bordesti/
brosteni,vrancea,Brosteni,Vrancea,Emilian-Florin Dumitriu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/brosteni/
campineanca,vrancea,Campineanca,Vrancea,Dan-Cornel Cabalortă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/campineanca/
campuri,vrancea,Campuri,Vrancea,Florin Nistor,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/campuri/
carligele,vrancea,Carligele,Vrancea,Ştefan Moscu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/carligele/
chiojdeni,vrancea,Chiojdeni,Vrancea,Grigore Constantin,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/chiojdeni/
ciorasti,vrancea,Ciorasti,Vrancea,Nicolae-Gabriel Brăicău,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/ciorasti/
corbita,vrancea,Corbita,Vrancea,Gheorghiţă Lupu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/corbita/
cotesti,vrancea,Cotesti,Vrancea,Ionel Croitoru,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/cotesti/
dumbraveni,vrancea,Dumbraveni,Vrancea,Aurel-Costel Spînu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/dumbraveni/
dumitresti,vrancea,Dumitresti,Vrancea,Adrian-Viorel Banaurs,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/dumitresti/
fitionesti,vrancea,Fitionesti,Vrancea,Iordache Cazacu,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/fitionesti/
focsani,vrancea,Focsani,Vrancea,Cristi-Valentin Misăilă,https://ziare.com/alegeri/alegeri-locale-2024/rezultate_vrancea/primarie/focsani/
