company,cui,county,city,address,phone,email,website,category,subcategory,source
ALCEDO SRL,,Bihor,,2405/28.09.2018,,,,logistics,,LOGISTICS_RO.csv
ALEO AGRAR SRL,,Bihor,,2307/23.02.2018,,,,logistics,,LOGISTICS_RO.csv
ALKA TRADING CO. SRL,,Bihor,,"VA-BC-007718/25.03.2025, PRESCHIMBAT",+40729154229,lili.clinciu@alkaco.com,,logistics,,LOGISTICS_RO.csv
ANB STOKKER LOGISTICS SRL,,Bihor,,2796/13.08.2020,,,,logistics,,LOGISTICS_RO.csv
APICOLA BIHOR,,Bihor,,VA 2718/24.08.2009,,,,logistics,,LOGISTICS_RO.csv
APICOLA BIHOR SRL,,Bihor,,VA 2718/24.08.2009,,,,logistics,,LOGISTICS_RO.csv
ARDEALUL  TRADING  SRL,,Bihor,,1885/29.03.2011,,,,logistics,,LOGISTICS_RO.csv
ARDEALUL TRADING  SRL,,Bihor,,1885/29.03.2011,,,,logistics,,LOGISTICS_RO.csv
AR LINIA TEA SRL,,Bihor,,VA11554/05.01.2022,,,,logistics,,LOGISTICS_RO.csv
ASOC. BANCA REGIONALA PT ALIMENTE,,Bihor,,VA11150/07.06.2021,,,,logistics,,LOGISTICS_RO.csv
ASOCIATIA BANCA REGIONALA PT. ALIMENTE,,Bihor,,VA11150/07.06.2021,07996699964,oftherecord25@outlook.com,,logistics,,LOGISTICS_RO.csv
ATIAGRO  SRL,,Bihor,,1544/22.10.2013,,,,logistics,,LOGISTICS_RO.csv
AVRELI COM SRL,,Bihor,,2727/28.05.2020,,,,logistics,,LOGISTICS_RO.csv
BAVIT COM SRL,,Bihor,,1440/28.06.2013,,,,logistics,,LOGISTICS_RO.csv
BHS TRANS SRL,,Bihor,,3984/30.01.2025,+40723602990,hr@bhstrans.ro,,logistics,,LOGISTICS_RO.csv
BIGE AGRO GENEZIS SRL,,Bihor,,3357/13.10.2022,,,,logistics,,LOGISTICS_RO.csv
BIO HOLISTIC SRL,,Bihor,,VA11153/07.06.2021,,,,logistics,,LOGISTICS_RO.csv
BIRTA IMPEX SRL,,Bihor,,2083/22.09.2016,,,,logistics,,LOGISTICS_RO.csv
BOCSKAI  BIHOR  AGRO  SRL,,Bihor,,341/24.04.2008,,,,logistics,,LOGISTICS_RO.csv
BOLOS REMUS OVIDIU II,,Bihor,,2752/17.07.2020,,,,logistics,,LOGISTICS_RO.csv
BONAGRO SRL,,Bihor,,2815/09.09.2020,,,,logistics,,LOGISTICS_RO.csv
CEREAL CONSTANTIN SRL,,Bihor,,2953/27.05.2021,,,,logistics,,LOGISTICS_RO.csv
CEREAL   FEED  SRL,,Bihor,,3356/12.10.2022,,,,logistics,,LOGISTICS_RO.csv
CIOBANCA SRL,,Bihor,,VA 907 DIN 25.02.2008,,,,logistics,,LOGISTICS_RO.csv
COFFAGAR SRL,,Bihor,,4127/14.04.2025,,,,logistics,,LOGISTICS_RO.csv
COLCONSTRUCT  SRL,,Bihor,,240/18.06.2007,0269213283,office@consult-construct.ro,,logistics,,LOGISTICS_RO.csv
CONECTICUM SRL,,Bihor,,3864/14.10.2024,,,,logistics,,LOGISTICS_RO.csv
CONTRASCOM SRL,,Bihor,,3836/09.09.2024,,,,logistics,,LOGISTICS_RO.csv
CRISUL NEGRU TINCA COOPERATIVA AGRICOLA,,Bihor,,4236/25.08.2025,,,,logistics,,LOGISTICS_RO.csv
DARIPLANT SRL,,Bihor,,3934/26.11.2024,,,,logistics,,LOGISTICS_RO.csv
DIO PANPROD SRL,,Bihor,,VA14583/03.11.2025,,,,logistics,,LOGISTICS_RO.csv
DOCTOR MEGA BAY SRL,,Bihor,,3431/29.12.2022,,,,logistics,,LOGISTICS_RO.csv
DRINKS PROD SRL,,Bihor,,VA14347/14.07.2025,,,,logistics,,LOGISTICS_RO.csv
DUOSUR NOVA SRL,,Bihor,,4170/09.05.2025,,,,logistics,,LOGISTICS_RO.csv
EAG AGRICOL 2012 SRL,,Bihor,,3016/25.11.2021,,,,logistics,,LOGISTICS_RO.csv
ESSE GRUP SRL,,Bihor,,VA14096/19.03.2025,,,,logistics,,LOGISTICS_RO.csv
FELMARI PROD SRL,,Bihor,,2402/26.09.2018,,,,logistics,,LOGISTICS_RO.csv
FILIALA INTER-EURO LOGISTIC SRL,,Bihor,,4324/06.11.2025,,,,logistics,,LOGISTICS_RO.csv
FOUR DECOR INTERNATIONAL SRL,,Bihor,,VA12714/17.07.2023,+40721299267,hr@hotelinternational.ro,,logistics,,LOGISTICS_RO.csv
FRAZIL ICE SRL,,Bihor,,4191/12.06.2025,,,,logistics,,LOGISTICS_RO.csv
FRUCTE DE LA NATURA BIO SRL,,Bihor,,4152/05.05.2025,,,,logistics,,LOGISTICS_RO.csv
G & G BRIA SRL,,Bihor,,3226/28.07.2022,,,,logistics,,LOGISTICS_RO.csv
GIRELLI LOGISTICS SRL,,Bihor,,1419/12.06.2013,,,,logistics,,LOGISTICS_RO.csv
GRESON TRADE SRL,,Bihor,,4192/12.06.2025,,,,logistics,,LOGISTICS_RO.csv
GRUP DE PRODUCATORI CEREALE AGROIND SRL,,Bihor,,2995/22.09.2021,,,,logistics,,LOGISTICS_RO.csv
HAJDU ROMGAB EXIM SRL,,Bihor,,2621/06.09.2019,,,,logistics,,LOGISTICS_RO.csv
HAJDU TRADE GROUP SRL,,Bihor,,3612/12.12.2023,,,,logistics,,LOGISTICS_RO.csv
HELPSHIP SRL,,Bihor,,4242/11.09.2025,,,,logistics,,LOGISTICS_RO.csv
HERON AZ SRL,,Bihor,,4015/12.03.2025,,,,logistics,,LOGISTICS_RO.csv
H. ESSERS LOGISTICS,,Bihor,,482/22.07.2010,,,,logistics,,LOGISTICS_RO.csv
HODISAN OVIDIU CRISTIAN PFA,,Bihor,,3243/18.08.2022,,,,logistics,,LOGISTICS_RO.csv
HUBNERS SRL,,Bihor,,VA8944/18.09.2017,,,,logistics,,LOGISTICS_RO.csv
IBER CONSTRUCT SRL,,Bihor,,2002/25.04.2016,0256433503,spc@zappmobile.ro,,logistics,,LOGISTICS_RO.csv
INTERBRANDS ORBICO SRL,,Bihor,,VA-BC-0015436/25.04.2023,0213361915,recrutare.ro@orbico.com,,logistics,,LOGISTICS_RO.csv
INTERCOMPANY SRL,,Bihor,,VA14559/27.10.2025,,,,logistics,,LOGISTICS_RO.csv
INTERCOMPANY SRL SATU MARE,,Bihor,,VA14559/27.10.2025,,,,logistics,,LOGISTICS_RO.csv
INTERNATIONAL FOOD SRL,,Bihor,,3432/03.01.2023,+40721299267,hr@hotelinternational.ro,,logistics,,LOGISTICS_RO.csv
ISAFE COM SRL,,Bihor,,VA8658/20.03.2017,,,,logistics,,LOGISTICS_RO.csv
JOROM ACCENT SRL,,Bihor,,4016/12.03.2025,,,,logistics,,LOGISTICS_RO.csv
JOURSUPPLIER SRL,,Bihor,,4027/19.03.2025,,,,logistics,,LOGISTICS_RO.csv
JP  FOOD  COMPANY  SA,,Bihor,,VA12880/14.09.2023,,,,logistics,,LOGISTICS_RO.csv
JP FOOD COMPANY SRL,,Bihor,,VA12880/14.09.2023,,,,logistics,,LOGISTICS_RO.csv
KASZONI ELEK CSONGOR II,,Bihor,,VA9135/23.01.2018,,,,logistics,,LOGISTICS_RO.csv
KSC TRADE SRL,,Bihor,,3566/02.10.2023,,,,logistics,,LOGISTICS_RO.csv
LA  FANTANA   SRL,,Bihor,,"ALBA IULA,STR.ALEX.IOAN CUZA,NR.33C",,,,logistics,,LOGISTICS_RO.csv
LOBONTIU OCTAVIAN VIRGIL PFA,,Bihor,,3329/29.09.2022,,,,logistics,,LOGISTICS_RO.csv
LOGIND FOOD SRL,,Bihor,,VA11796/23.05.2022,,,,logistics,,LOGISTICS_RO.csv
LUMEA FRUCTELOR SRL,,Bihor,,4239/01.09.2025,,,,logistics,,LOGISTICS_RO.csv
MAIALEX SRL,,Bihor,,VA13099/19.12.2023,+40259418044,,,logistics,,LOGISTICS_RO.csv
MARK AGROPREST SRL,,Bihor,,3531/28.07.2023,,,,logistics,,LOGISTICS_RO.csv
MITEROM SRL,,Bihor,,4252/29.09.2025,+40760694604,ghermanvp@yahoo.com,,logistics,,LOGISTICS_RO.csv
NATUR PRODALIM SRL,,Bihor,,VA7959/10.02.2016,,,,logistics,,LOGISTICS_RO.csv
NEKOTA  SRL,,Bihor,,VA14558/27.10.2025,,,,logistics,,LOGISTICS_RO.csv
NEKOTA SRL,,Bihor,,VA14558/27.10.2025,,,,logistics,,LOGISTICS_RO.csv
ORDOG NAGY AGROPREST SRL,,Bihor,,VA10571/02.07.2020,,,,logistics,,LOGISTICS_RO.csv
PARHAN COM SRL,,Bihor,,VA14061/10.03.2025,,,,logistics,,LOGISTICS_RO.csv
PARTNER DRINKS SRL,,Bihor,,VA13218/04.03.2024,,,,logistics,,LOGISTICS_RO.csv
PATROL  SERVICE  SRL,,Bihor,,2073/10.08.2016,,,,logistics,,LOGISTICS_RO.csv
RABEN LOGISTICS ROMANIA SRL,,Bihor,,4203/11.07.2025,+40312292722,hr@ro.yusen-logistics.com,,logistics,,LOGISTICS_RO.csv
RADUANCA SRL,,Bihor,,3626/12.01.2024,,,,logistics,,LOGISTICS_RO.csv
REMETE  SRL,,Bihor,,370/17.06.2008,,,,logistics,,LOGISTICS_RO.csv
REVERSE LOGISTIC  SRL,,Bihor,,2103/07.11.2016,,,,logistics,,LOGISTICS_RO.csv
RO ALDA IMPEX SRL,,Bihor,,VA9974/31.05.2019,,,,logistics,,LOGISTICS_RO.csv
ROX DAVI 2007 SRL,,Bihor,,1022/19.07.2012,,,,logistics,,LOGISTICS_RO.csv
SADELLI   PRODCOM  SRL,,Bihor,,2977/09.07.2021,,,,logistics,,LOGISTICS_RO.csv
SALA AGROTRADING IMPEX SRL,,Bihor,,3015/25.11.2021,,,,logistics,,LOGISTICS_RO.csv
SC ALDIS SRL,,Bihor,Magazin alimentar,"Str. Uzinei,  nr. 1-5,  Loc.  Botosani,",+40727329998,resurseumane@aldis1990.ro,,logistics,,LOGISTICS_RO.csv
SC AQUILA PART PROD COM,,Bihor,MUTAT SEDIUL AUTORIZIN ORIG MARIUS SAU W,7225 din 18.05.2010,0268334271,,,logistics,,LOGISTICS_RO.csv
SC AR LINIA TEA SRL,,Bihor,,VA11554/05.01.2022,,,,logistics,,LOGISTICS_RO.csv
SC BIO HOLISTIC SRL,,Bihor,,VA11153/07.06.2021,,,,logistics,,LOGISTICS_RO.csv
SC ELGEKA FERFELIS ROMANIA,,Bihor,,VA8144/03.05.2016,40744318157,bm_oradea@elgeka-ferfelis.ro,,logistics,Transport,LOGISTICS_RO.csv
SCIENCE OF LIFE SRL,,Bihor,,3808/26.07.2024,,,,logistics,,LOGISTICS_RO.csv
SC INGREDIA SRL,,Bihor,,VA10306/13.12.2019,,,,logistics,,LOGISTICS_RO.csv
SC MAIALEX SRL,,Bihor,,VA13099/19.12.2023,,,,logistics,,LOGISTICS_RO.csv
SC TRUMF  IMPEX SRL,,Bihor,,VA 329 / 29.06.2007,,,,logistics,,LOGISTICS_RO.csv
SC UNIMAR SRL,,Bihor,,VA268/28.05.2007,,,,logistics,,LOGISTICS_RO.csv
SC WEST DASE SRL,,Bihor,,VA12892/18.09.2023,,,,logistics,,LOGISTICS_RO.csv
SEEDS LAND SRL,,Bihor,,1350/15.02.2015,,,,logistics,,LOGISTICS_RO.csv
SEMCEREAL SRL,,Bihor,,2001/25.04.2016,,,,logistics,,LOGISTICS_RO.csv
SOC.  AGRIC.  AGROSANTO  SA,,Bihor,,397/30.07.2008,,,,logistics,,LOGISTICS_RO.csv
SOSUT AGRO SRL,,Bihor,,1979/01.03.2016,,,,logistics,,LOGISTICS_RO.csv
SPIC AGRO SRL,,Bihor,,2235/22.09.2017,,,,logistics,,LOGISTICS_RO.csv
SPINEX FARM SRL,,Bihor,,2399/17.09.2018,,resurseumane@spinexfarm.ro,,logistics,,LOGISTICS_RO.csv
STASYA SRL,,Bihor,,3483/04.05.2023,,,,logistics,,LOGISTICS_RO.csv
TARCEA  AGRO  SRL,,Bihor,,74/30.01.2007,,,,logistics,,LOGISTICS_RO.csv
TAT AGROVEST SRL,,Bihor,,2979/26.07.2021,,,,logistics,,LOGISTICS_RO.csv
TIBBET LOGISTICS SRL,,Bihor,,VA8623/28.02.2017,,,,logistics,,LOGISTICS_RO.csv
TRAMOS SRL,,Bihor,,VA9808/01.03.2019,40737027593,office@crossdocking.ro,,logistics,,LOGISTICS_RO.csv
TREVINO WINE SRL,,Bihor,,VA12206/06.12.2022,,,,logistics,,LOGISTICS_RO.csv
VANDANA COM SRL,,Bihor,,VA 369/10.07.2007,,,,logistics,,LOGISTICS_RO.csv
VESTAGRAR SRL,,Bihor,,2153/10.03.2017,,,,logistics,,LOGISTICS_RO.csv
VIOPLANT SRL,,Bihor,,3381/01.11.2022,,,,logistics,,LOGISTICS_RO.csv
VLASAR AGRO SRL,,Bihor,,3401/15.11.2022,,,,logistics,,LOGISTICS_RO.csv
VULCRI SRL,,Bihor,,3084/01.04.2022,+40744596018,recrutare@vulcri.ro,,logistics,,LOGISTICS_RO.csv
WENDING ZONE SRL,,Bihor,,VA10199/21.10.2019,+40727500377,ana.bocan@ofresh.ro,,logistics,,LOGISTICS_RO.csv
WESTDASE SRL,,Bihor,,VA12892/18.09.2023,,,,logistics,,LOGISTICS_RO.csv
WEXTRANS SMARTLOGISTIC SRL,,Bihor,ANULAT  14086/14.03.2025,VA14095/19.03.2025,,,,logistics,,LOGISTICS_RO.csv
ALPHA MAGIC FOODS SRL,,Bistrita Nasaud,,544 din 09.09.2025,,,,logistics,,LOGISTICS_RO.csv
BIERLADEN BISTRITA SRL,,Bistrita Nasaud,,519 din 25.02.2021,,,,logistics,,LOGISTICS_RO.csv
CARPIGIANI SERV PROD SRL,,Bistrita Nasaud,,VA - BN - 372 din 20.01.2021,,,,logistics,,LOGISTICS_RO.csv
FARM PASUR SRL,,Bistrita Nasaud,,535 din 09.03.2023,,,,logistics,,LOGISTICS_RO.csv
GFL VESUVIO SRL,,Bistrita Nasaud,,VA - BN - 2620 din 20.07.2021,,,,logistics,,LOGISTICS_RO.csv
HEDIA SRL,,Bistrita Nasaud,,537 din 08.09.2023,,,,logistics,,LOGISTICS_RO.csv
IDEAL PARTNER SRL,,Bistrita Nasaud,,VA - BN - 6362 din 24.04.2023,,,,logistics,,LOGISTICS_RO.csv
II FLORE IOAN ANTON,,Bistrita Nasaud,,VA - BN - 2622 din 29.12.2021,,,,logistics,,LOGISTICS_RO.csv
KULT COFFE SRL,,Bistrita Nasaud,,542 din 09.05.2025,,,,logistics,,LOGISTICS_RO.csv
LAZIRA SRL,,Bistrita Nasaud,,545 din 20.11.2025,,,,logistics,,LOGISTICS_RO.csv
PFA HARSIAN OCTAVIAN,,Bistrita Nasaud,,391 din 07.12.2018,,,,logistics,,LOGISTICS_RO.csv
RIMINI SRL,,Bistrita Nasaud,,VA - BN - 2623 din 04.04.2023,,,,logistics,,LOGISTICS_RO.csv
SC AGROCOM LCD SRL,,Bistrita Nasaud,,503 din 10.04.2017,,,,logistics,,LOGISTICS_RO.csv
SC AMERIMARC SRL,,Bistrita Nasaud,,VA - BN - 2095 din 19.03.2013,,,,logistics,,LOGISTICS_RO.csv
SC BLACTEEA COM SRL,,Bistrita Nasaud,,VA - BN - 1182 din 07.05.2009,,,,logistics,,LOGISTICS_RO.csv
SC CAFE BAR SELECT SRL,,Bistrita Nasaud,,483 din 27.08.2012,,,,logistics,,LOGISTICS_RO.csv
SC CELEMAR GARDEN SRL-D,,Bistrita Nasaud,,489 din 21.08.2014,,,,logistics,,LOGISTICS_RO.csv
SC CENTANA COM SRL,,Bistrita Nasaud,,VA - BN - 2603 din 11.12.2013,+40263235360,vanzari@centana.ro,,logistics,,LOGISTICS_RO.csv
SC CENTANA-COM SRL,,Bistrita Nasaud,,VA - BN - 2603 din 11.12.2013,+40263235360,vanzari@centana.ro,,logistics,,LOGISTICS_RO.csv
SC COMEXPERT REGIO SRL,,Bistrita Nasaud,,VA - BN - 2600 din 29.03.2013,,,,logistics,,LOGISTICS_RO.csv
SC DOMDUK ROM SRL,,Bistrita Nasaud,,VA - BN - 2613 din 11.05.2023,,,,logistics,,LOGISTICS_RO.csv
SC EUROGIRATORUL SRL,,Bistrita Nasaud,,VA - BN - 2597 din 24.04.2012,,,,logistics,,LOGISTICS_RO.csv
SC EUROPLEICOM SRL,,Bistrita Nasaud,,VA - BN - 1763 din 10.05.2010,,,,logistics,,LOGISTICS_RO.csv
SC FRISTGAL PROD-COM SRL,,Bistrita Nasaud,,VA - BN - 2592 din 21.10.2011,,,,logistics,,LOGISTICS_RO.csv
SC GEO INSTAL SRL,36478570,Bistrita Nasaud,,363 din 10.08.2009,,marinpetruta1981@gmail.com,,logistics,,LOGISTICS_RO.csv
SC GRADIELLAS IMPEX SRL,,Bistrita Nasaud,,VA - BN - 1978 din 06.04.2012,,,,logistics,,LOGISTICS_RO.csv
SC HOBBY STAR 94 IMPEX SRL,,Bistrita Nasaud,,VA - BN - 1794 din 08.07.2010,,,,logistics,,LOGISTICS_RO.csv
SC HOBBY STAR IMPEX SRL,,Bistrita Nasaud,,302 din 10.05.2007,,,,logistics,,LOGISTICS_RO.csv
SC JOIANA PROD SRL,,Bistrita Nasaud,,476 din 20.12.2010,,,,logistics,,LOGISTICS_RO.csv
SC KATLYN TRANS SRL,,Bistrita Nasaud,,469 din 07.05.2010,,,,logistics,,LOGISTICS_RO.csv
SC MEMPHIS IMPEX SRL,,Bistrita Nasaud,,296 din 08.03.2007,,,,logistics,,LOGISTICS_RO.csv
SC NEIRA SRL,,Bistrita Nasaud,,VA -  BN - 2449 din 09.05.2016,,,,logistics,,LOGISTICS_RO.csv
SC PASCAL COM SRL,,Bistrita Nasaud,,VA - BN - 1294 din 16.07.2009,,,,logistics,,LOGISTICS_RO.csv
SC PISANO GRUP SRL,,Bistrita Nasaud,,506 din 05.03.2018,,,,logistics,,LOGISTICS_RO.csv
SC PUNCTUAL COMIMPEX SRL,,Bistrita Nasaud,,482 din 14.06.2012,,,,logistics,,LOGISTICS_RO.csv
SC ROLICOM IMPORT EXPORT SRL,,Bistrita Nasaud,,504 din 03.05.2017,,,,logistics,,LOGISTICS_RO.csv
SC ROXANA SRL,,Bistrita Nasaud,"Com. Limanu, Sat 2 Mai",VA - BN - 2610 din 19.02.2015,,valicotocea@yahoo.com,,logistics,,LOGISTICS_RO.csv
SC SAFEWAY INTERNATIONAL IMPEX SRL,,Bistrita Nasaud,,VA - BN - 2616 din 12.03.2018,+40721299267,hr@hotelinternational.ro,,logistics,,LOGISTICS_RO.csv
SC SIX XENIA PROD COM SRL,,Bistrita Nasaud,,VA - BN - 2602 din 28.11.2013,,,,logistics,,LOGISTICS_RO.csv
SC SMART-EC SRL,,Bistrita Nasaud,,VA - BN - 343 din 12.10.2007,,,,logistics,,LOGISTICS_RO.csv
SC SZOLLOSI GYI SRL,,Bistrita Nasaud,,VA - BN - 2615 din 21.04.2016,,,,logistics,,LOGISTICS_RO.csv
SC TRANSILVANIA GENERAL IMPORT-EXPORT SRL,,Bistrita Nasaud,,298 din 30.04.2007,,margareta.mates@transilvanianuts.ro,,logistics,,LOGISTICS_RO.csv
SC VARODIMEX SRL,,Bistrita Nasaud,,VA - BN - 1951 din 22.02.2012,,,,logistics,,LOGISTICS_RO.csv
SERV - LINE SRL,7308440,Bistrita Nasaud,,VA - BN - 2621 din 26.07.2021,+40744359731,,,logistics,,LOGISTICS_RO.csv
STARDEPO SRL,,Bistrita Nasaud,,VA - BN - 2634 din 07.08.2025,,,,logistics,,LOGISTICS_RO.csv
VIADAN SRL,,Bistrita Nasaud,,VA - BN - 2633 din 09.05.2025,,,,logistics,,LOGISTICS_RO.csv
AGRO - SOLOMONESCU SRL,,Botosani,,"MIRON COSTIN, COM VLASINESTI",,,,logistics,,LOGISTICS_RO.csv
AMTAGRA COOPERATIVA AGRICOLA,,Botosani,,"SAT MIHAILENI, COM. MIHAILENI",+40744122870,ducozma@gmail.com,,logistics,,LOGISTICS_RO.csv
B.R. AGRITECH INNOVATION COOPERATIVA AGRICOLA,,Botosani,,"AVRAMENI, JUD BOTOSANI",+40744632187,office@cropping.ro,,logistics,,LOGISTICS_RO.csv
I.I. ACHITEI D. IULIA-GABRIELA,,Botosani,,"loc. Botosani, str. Armeana, nr.C3-4",,,,logistics,,LOGISTICS_RO.csv
I.I. AMITROAIE PETRU,,Botosani,,"Loc. Botosani, str. Armeana nr. 2, B10-B12",,,,logistics,,LOGISTICS_RO.csv
II ANDRUSCA STEFAN,,Botosani,,"HORODISTEA, COM PALTINIS, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
II ARCHIP IRINA LACRAMIOARA,,Botosani,,"BOBULESTI, COM STEFANESTI, JUD.BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
I.I.HUDISTEANU ADRIAN,,Botosani,,"HAVARNA, COM. HAVARNA, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
I.I. MODREAN IULIANA MARIANA,,Botosani,,F.N.,,,,logistics,,LOGISTICS_RO.csv
I.I. PANCU ANDREI ALEXANDRU,,Botosani,,"CATAMARASTI DEAL, STR. PANSELELOR NR.12, COM. M. EMINESCU",,,,logistics,,LOGISTICS_RO.csv
I.I. POPINCIUC DANIEL,,Botosani,,"GURANDA, COM. DURNESTI",,,,logistics,,LOGISTICS_RO.csv
I.I.ROTARIU CONSTANTIN,,Botosani,,"CUCUTENI, COM. DURNESTI, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
I.I.SASU OVIDIU,,Botosani,,"BABICENI, COM. DURNESTI,JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
I.I.SCUTARIU M. ANCUTA-LAURA,,Botosani,,"HORIA, COM. MITOC, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
I.I.TATARASANU STELICA,,Botosani,,"PANAITOAIA, COM. AVRAMENI, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC 07 CCC SRL,,Botosani,,"BOTOSANI, DRUMUL TATARILOR NR. 25, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC ADIGE SRL,,Botosani,,"LUNCA, COM. LUNCA, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC AGRARIA NORD SRL,,Botosani,,"DRAGUSENI, COM DRAGUSENI",,,,logistics,,LOGISTICS_RO.csv
SC AGRAS CABAROM SRL,,Botosani,,"DARABANI, SAT TEIOASA,STR. CAMPENI,JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
S.C. AGRICOLA PRUT S.R.L.,,Botosani,,F.N.,,,,logistics,,LOGISTICS_RO.csv
S.C. AGRICS TRADING S.R.L.,,Botosani,,"STR. LT. MURARIU, NR. 14",+40725573327,boca.carmen@actrading.ro,,logistics,,LOGISTICS_RO.csv
SC AGRI PE SRL,,Botosani,,"FRUMUSICA, COM. FRUMUSICA, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC AGRO IND COM SRL,,Botosani,5758/10.03.2021,"Botosani, str.Savenilor, nr.216",,,,logistics,,LOGISTICS_RO.csv
SC AGROLIV YMP SRL,,Botosani,,"HANESTI, JUD BOTOSANI",+40729636342,liviu.nicoara@agroliv.ro,,logistics,,LOGISTICS_RO.csv
SC AGROMEC DRAGALINA SRL,,Botosani,,"CRISTINESTI,COM DRAGALINA",,,,logistics,,LOGISTICS_RO.csv
SC AGRO SOLOMONESCU SRL,,Botosani,,"MIRON COSTIN, COM VLASINESTI",,,,logistics,,LOGISTICS_RO.csv
SC AGRO SPICUL SRL,,Botosani,,"DOROHOI,STR.MIHAIL KOGALNICEANU, NR.3",,,,logistics,,LOGISTICS_RO.csv
S.C. ALDIS  S.R.L.,,Botosani,Magazin alimentar,"Str. Uzinei,  nr. 1-5,  Loc.  Botosani,",+40727329998,resurseumane@aldis1990.ro,,logistics,,LOGISTICS_RO.csv
SC ALFA BIT SRL,,Botosani,3631/20.02.2020,Plopenii Mici/Ungureni,,,,logistics,,LOGISTICS_RO.csv
SC ALTFEL SRL,,Botosani,,"BOTOSANI, STR.CALEA NATIONALA, NR.55",,,,logistics,,LOGISTICS_RO.csv
S.C. ANCA FARM S.R.L.,,Botosani,,"municipiul Botosani, str. Uzinei , nr.1",,,,logistics,,LOGISTICS_RO.csv
SC ANCA FARM SRL,,Botosani,,"BOTOSANI, STR.UZINEI NR. 1",,,,logistics,,LOGISTICS_RO.csv
SC ANDRADA UNICAT BEANS SRL,,Botosani,,"SAT PLOPENII MARI, COM. UNGURENI",,,,logistics,,LOGISTICS_RO.csv
S.C. Antares International S.R.L.,,Botosani,Decizia 12813/25.06.2025,Autorizatia conditionata 24141/19.12.2024,+40724545125,veronica.radescu@areslogistics.com.tr,,logistics,,MEAT_PROCESSORS_RO.csv
SC ARLAND SRL,,Botosani,12057/25.06.2020,"Rachiti, nr.94",,,,logistics,,LOGISTICS_RO.csv
SC BELOTTI SOL SRL,,Botosani,,"BOTOSANI, STR. MANOLESTI DEAL NR.16",,,,logistics,,LOGISTICS_RO.csv
SC CAMPIOSERV POINT SRL,,Botosani,19806/15.10.2024,"loc Trusesti , comuna Trusesti",,,,logistics,,LOGISTICS_RO.csv
SC CEREAL BAC SRL,,Botosani,,"AVRAMENI, JUD BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC CEREALE ACHIZITII STANCA SRL,,Botosani,,"SADOVENI, COM. MANOLEASA, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
S.C. CONCENTRIC HUB S.R.L.,,Botosani,,"STR. CALEA NASIONALA, NR. 1",,,,logistics,,LOGISTICS_RO.csv
SC COSTAGRIROX SRL,,Botosani,,"ROMANESTI, COM. ROMANESTI",,,,logistics,,LOGISTICS_RO.csv
SC DELMAD CRYS AGRICOL SRL,,Botosani,13350/05.07.2024,Concesti,,,,logistics,,LOGISTICS_RO.csv
SC DOMA SRL,,Botosani,,"CATAMARASTI-DEAL , ALEEA PANSELELOR NR. 11",,,,logistics,,LOGISTICS_RO.csv
SC DUMAR SRL,,Botosani,,"TRUSESTI, JUD BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC ELMAR SRL,,Botosani,,"TRUSESTI, JUD BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC ESSENCE CAFFE SRL,,Botosani,,"CRISTESTI, COM.CRISTESTI, nr. 196, camera 3, JUD.  BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC FERMA NORDIC SRL,,Botosani,13309/05.07.2024,"sat Bivolari, comuna Dobarceni",,,,logistics,,LOGISTICS_RO.csv
SC FIVE CONTINENTS SRL,,Botosani,Decizia 20558/16.10.2023,"oras Flamanzi, aleea Tineretului, bl.A10, parter, ap.1",+40728097610,fivecontinenthorezu@gmail.com,,logistics,,LOGISTICS_RO.csv
SC FOCA AGRO-NORD SERV SRL,,Botosani,,"IEZER, STR. IEZER NR.121, COM. HILISEU-HORIA",,,,logistics,,LOGISTICS_RO.csv
SC FODGARD SRL,,Botosani,,"LIVENI, COM MANOLEASA, JUD BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
SC GAVRIL SRL,,Botosani,Magazin alimentar,"Loc. Corlateni, com.Corlateni",,,,logistics,,LOGISTICS_RO.csv
S.C.General Suhardo S.R.L.,,Botosani,Decizia 25827/16.12.2022,"Paltinis, comuna Paltinis",,,,logistics,,LOGISTICS_RO.csv
SC I. C. AGROTEHNICA SRL,,Botosani,,"SADOVENI, COM. MANOLEASA, JUD. BOTOSANI",,,,logistics,,LOGISTICS_RO.csv
