nr_licenta,operator_economic,denumire_agentie,cui,adresa,localitate,judet,tip_agentie,site_web,email
695,MILLENNIUM TOUR CORPORATE MANAGEMENT S.R.L.,MILLENNIUM TOUR CORPORATE,38486626,"STR. C. A. Rosetti , NR. 17","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,Organizatoare,www.millenniumtour.ro,luiza.terzian@millenniumtour.ro
696,NICOLAS PEREGRINACION S.R.L.,NICOLAS TOUR,32970588,NR. 647,Com. Vama Buzăului,BRAŞOV,Organizatoare,www.rumania-viaje.com,info@viaje-rumania.com
697,AMARYLLIS AGROTUR SRL,AMARYLLIS TOUR,27426068,"STR. Matei Basarab  , BL. X  , AP. 2",Mun. Slobozia,IALOMIŢA,Organizatoare,www.amaryllistour.ro,office@amaryllistour.ro
7,ARTFLY TRAVEL SRL,ARTFLY TRAVEL,39736089,"NR. 11G   , AP. 1",Com. Floreşti,CLUJ,Organizatoare,www.artfly-travel.com,office@artfly-travel.com
70,SC VISE & VIZE FACTORY SRL,VISE & VIZE FACTORY,40011785,NR. 22,Oraş Breaza,PRAHOVA,Organizatoare,www.visesivize.ro,office@visesivize.ro
700,GROUP G4 PROMOTION SRL,ACTIV EVENTURIA by ACTIV TOURS & TRAVELS,15308727,"STR. Victoriei , NR. 9",Mun. Piteşti,ARGEŞ,Organizatoare,www.activtours.ro,info@activtours.ro
702,ACAOMIC SRL,ACADEMIC,10228589,"STR. Siderurgiştilor , NR. 2 , BL. I1  , AP. 6",Mun. Galaţi,GALAŢI,Organizatoare,www.academictravel.ro,academic_galati@yahoo.com
706,ANMICRI SRL,KRISTIANA TOUR,15203330,"STR. Romul , NR. 5 , BL. B1  , AP. 1",Mun. Craiova,DOLJ,Organizatoare,www.kristianatour.ro,office@kristianatour.ro
707,PRESTIGE TOURS GLOBAL SRL,PRESTIGE TOURS GLOBAL,39815271,NR. 91,"Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.prestige.ro,office@prestigetours.ro
708,PANORAMA TOURS ROMANIA SRL,PANORAMA TOURS ROMANIA,24385885,"STR. Simion Bărnuţiu , NR. 2",Mun. Oradea,BIHOR,Organizatoare,www.panoramatours.ro,office@panoramatours.ro
709,AVANTAGE HAPPY VOYAGE SRL,DECAR TOUR,33712250,"STR. Independenţei , NR. 1",Mun. Tulcea,TULCEA,Organizatoare,www.decartour.ro,office@decartour.ro
711,TEROX TRAVEL SRL,TEROX TRAVEL,33674041,"STR. Barbu Văcărescu , NR. 102   , AP. 4","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,Organizatoare,www.teroxtravel.com,office@teroxtravel.com
712,MARY TOUR GRUP SRL,MARY TOUR GRUP,16620157,"STR. Unirii , NR. 74 , BL. J3B , ET. 6 , AP. 18","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,Organizatoare,www.rumania-viges.com,viages@rumania-viages.com
716,ADO CRUISE SRL,PACIFIC TRAVEL,28033407,"STR. Patriciu Barbu , NR. 86",Mun. Cluj-Napoca,CLUJ,OrganizatoareOnline,www.rocroaziere.com,info@rocroaziere.com
719,SOLAR GLOBAL  VISION SRL,SOLAR TRAVEL & EVENTS,27702317,"NR. 87   , AP. E","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.solarevenrts.ro,office@solarevents.ro
720,PRISCOM TRAVEL SRL,PRISCOM TRAVEL,32917002,"STR. Naţională , NR. 91  , ET. 2",Mun. Botoşani,BOTOŞANI,Organizatoare,,botosani@priscomtravel.ro
721,DIVAL OFFICE ADIOAN SRL,SUNRISE TRAVEL,27155511,"STR. Carol I , NR. 36 , BL. 6 D",Mun. Câmpina,PRAHOVA,Organizatoare,www.sunrise-travel.eu,adrian.oancea@sunrise-travel.eu
723,MR PETER COMPANY SRL,MR PETER COMPANY,4135256,"NR. 11    , AP. 1A","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,Organizatoare,www.mrpeter.ro,office@mrpeter.ro
724,FLY GO VOYAGER SRL,FLY GO VOYAGER,18102780,"STR. Pipera , NR. 2/IIIBIS  , ET. 1",Oraş Voluntari,ILFOV,Organizatoare,www.fly-go.ro,info@fly-go.ro
726,MAXI TOURISM SRL,MAXI TOURISM,15149001,"NR. 19 , BL. A5  , AP. 1",Mun. Bucureşti,MUNICIPIUL BUCUREŞTI,Organizatoare,www.maxitourism.ro,office@maxitourism.ro
727,CLASSY MOMENTS  SRL,CLASSY ROMANIA,29930559,"NR. 7   , AP. 2",Mun. Bucureşti,MUNICIPIUL BUCUREŞTI,Organizatoare,www.classyromania.com,office@classyromania.com
728,NEXT TOUR BUSINESS SRL,NTB TOUR,33696570,"STR. Rădiţei , NR. 29  , ET. 1","Mun. Bucureşti, Sector 5",MUNICIPIUL BUCUREŞTI,Organizatoare,www.ntb.com.ro,info@ntb.com.ro
730,WIND SOFT INTERNATIONAL SRL,4 X4 TOURS,13147586,"STR. Parva , NR. 5 , BL. D23B , ET. 2 , AP. 45","Mun. Bucureşti, Sector 6",MUNICIPIUL BUCUREŞTI,Organizatoare,www.4x4-tours.com,office@4x4-tours.com
732,MAGIC HOLIDAY SRL,MAGIC HOLIDAY,13172130,"STR. Ştirbei Vodă , NR. 4","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.magicholiday.ro,office@magicholiday.ro
733,AUHERO SRL,AUHERO,32653431,"STR. Regina Elisabeta , NR. 7-9  , ET. 1","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,Organizatoare,www.vacante-auhero.ro,info@authentic-romania.com
734,AURA BEST TRIP SRL,AURA TURISM,26394626,"STR. Vânători  , BL. V1  , AP. 13/1",Mun. Sebeş,ALBA,Organizatoare,,office@auraturism.ro
735,FIT TRAVEL SRL,FIT TRAVEL,28374242,"STR. Mamaia , NR. 214  , ET. II , AP. 9",Mun. Constanţa,CONSTANŢA,Organizatoare,www.fittravel.ro,office@fittravel.ro
738,DIXI TRAVEL SRL,DIXI TRAVEL,26553039,NR. 3-5,"Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,Organizatoare,www.dixitravel.ro,marius@dixitravel.ro
74,SC SEYTOUR SRL,SEYTOUR,1473660,"STR. Calea lui Traian , NR. 135 , BL. N2",Mun. Râmnicu Vâlcea,VÂLCEA,Organizatoare,www.seytour.ro,turism@seytour.ro
741,NAZARETH INTERNATIONAL SRL,NAZARETH INTERNATIONAL,27745903,,Mun. Constanţa,CONSTANŢA,Organizatoare,www.agentiasfapandrei.ro,office@agentiasfapandrei.ro
742,TRAMP TRAVEL INTERNATIONAL SRL,TRAMP TRAVEL,35715636,"STR. Victoriei    , AP. II/I/VI",Mun. Sibiu,SIBIU,Organizatoare,www.tramptravel.ro,office@tramptravel.ro
745,INTER PARES S.R.L.,INTER PARES,9157468,"STR. Cimitirului , NR. 9",Mun. Sibiu,SIBIU,Organizatoare,www.inter-pares.ro,office@inter-pares.ro
746,EDUARD'S SRL,EDDIE'S TRAVEL,14531274,"STR. 15 Noiembrie , NR. 92 , BL. 92  , AP. 3",Mun. Braşov,BRAŞOV,Organizatoare,www.eddiestravel.ro,office@eddiestravel.ro
747,GETICA TURISM SRL,GETICA TURISM,445564,"STR. Iancu de Hunedoara , NR. 29 , BL. 3  , AP. 8","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.getica.ro,office@getica.ro
748,VACANŢĂ DIRECTĂ SRL,VACANTA DIRECTA,37214119,"STR. Ştirbei Vodă , NR. 22   , AP. 6","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.vacantadirecta.ro,office@vacantadirecta.ro
749,MARINA SRL,MARINA TRAVEL,3191843,"STR. Tudor Vladimirescu , NR. 1","Mun. Bucureşti, Sector 5",MUNICIPIUL BUCUREŞTI,Organizatoare,www.marinatravel.ro,office@marinatravel.ro
751,CONCEPT CONSULT & PROSPECT SRL,NEW CONCEPT TRAVEL,4021634,"NR. 29  , ET. 1","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.newconcepttravel.com,office@newconcepttravel.com
752,SCOTT SRL,STARDUST TRAVEL SERVICES,11524132,"STR. Melodiei , NR. 8 , BL. B8  , AP. 21",Mun. Galaţi,GALAŢI,Organizatoare,www.stardust-travel.ro,stardust@stardust-travel.ro
753,PRIME TRAVEL TRADING SRL,PRIME TRAVEL,31232639,"STR. Camil Ressu , NR. 55 , BL. N12 , ET. 6 , AP. 27","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,Organizatoare,www.rotrips.com,office@rotrips.com
756,GALA TOURS ACTIV SRL,GALA TOURS ACTIV,24720394,"STR. Mihai Bravu , NR. 293 , BL. 12 , ET. 8 , AP. 78","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,Organizatoare,www.galatoursactiv.ro,galatoursactiv@gmail.com
757,BALKAN TRAILS SRL,BALKAN TRAILS,25452664,"STR. Mihail Sebastian , NR. 29 , BL. S7 , ET. 1 , AP. 37","Mun. Bucureşti, Sector 5",MUNICIPIUL BUCUREŞTI,Organizatoare,www.balkantrails.com,office@balkantrails.com
761,ANDINIO TRAVEL SRL,ANDINIO TRAVEL,36768060,"STR. Pantelimon , NR. 251 , BL. 45 , ET. 1 , AP. 51","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,OrganizatoareOnline,www.andiniotravel.ro,andiniotravel@gmail.coom
763,PIETRICICA TURISM SRL,PIETRICICA,15678851,"STR. Ştefan cel Mare , NR. 6 , BL. C3 , ET. P , AP. 39",Mun. Piatra Neamţ,NEAMŢ,Organizatoare,www.pietricica.ro,turism@pietricica.ro
764,FLY ME TO RO SRL,FLY ME TO ROMANIA,38384324,"STR. Trei Scaune , NR. 8","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,OrganizatoareOnline,www.flymetoromania.com,flymetoromania@gmail.com
769,HAPPY TRIP SRL,HAPPY TRIP,33450460,"STR. Col. Iosif Albu , NR. 88 , BL. B , ET. 13 , AP. 103","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,Organizatoare,www.happy-trip.ro,office@happy-trip.ro
77,SC MARVEL TRAVEL GROUP SRL,MARVEL TRAVEL,30890300,"STR. Mihail Kogălniceanu , NR. 1 , BL. SOCOM , ET. 2 , AP. 4",Mun. Vaslui,VASLUI,OrganizatoareOnline,www.marveltravel.ro,vlad@marveltravel.ro
770,PRIMA TOURS SRL,PRIMA TOURS,13879174,NR. 16,Mun. Iaşi,IAŞI,Organizatoare,www.primatours.ro,office@primatours.ro
772,GAMA PROCONSULT SRL,GAMA PROCONSULT,17293576,"STR. Drumul Bisericii , NR. 21 BIS , BL. Casa 17 , ET. 1",Oraş Voluntari,ILFOV,Organizatoare,,office@gamaproconsult.ro
773,ANNA TRAVEL SRL,ANNA TRAVEL,7740260,"STR. Oituz , NR. 11",Mun. Mangalia,CONSTANŢA,Organizatoare,www.annatravel.ro,office@annatravel.ro
774,CONSULT CA EUREKAS SRL,EUREKA REISEN,19210330,NR. 3A,Com. Dumbrăviţa,TIMIŞ,OrganizatoareOnline,www.eurekareisen.ro,office@eurekareisen.ro
775,TRUST & GO SRL,DIA'S  TRAVEL,26484451,"STR. Jepilor , NR. 4 , BL. A7",Mun. Braşov,BRAŞOV,Organizatoare,www.diastravel.ro,diana@diastravel.ro
776,CLASIC VOYAGES  SRL,CLASIC VOYAGES,32226368,"STR. Traian Vuia , NR. 149",Mun. Cluj-Napoca,CLUJ,Organizatoare,www.clasicvoyages.ro,clasicvoyages@gmail.com
778,ATLANTIC TOUR SRL,ATLANTIC TOUR,5968424,"STR. George Enescu , NR. 8A  , ET. 1 , AP. 3","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.atlantic.ro,office@atlantic.ro
780,1001 AFACERI SRL,1001 TRAVELS,36632997,"STR. Neagoe Basarab , NR. 7",Oraş Predeal,BRAŞOV,Organizatoare,www.1001afaceri.ro,afaceri1001@yahoo.com
781,MAP TRAVEL SERVICE S.R.L.,MAP TRAVEL,18981832,"STR. Moşilor , NR. 219 , BL. 25A , ET. 1 , AP. 1","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,Organizatoare,www.maptravel.ro,office@maptravel.ro
782,WEEK TEAM CONSULTING SRL,WEEK TRAVEL,33167618,"STR. Republicii , NR. 65",Mun. Ploieşti,PRAHOVA,Organizatoare,www.weektravel.ro,office@weektravel.ro
783,CLIP AS TOUR SRL,LIVIA TRAVEL,30846754,"STR. Carol I , NR. 36 , BL. 6D , ET. P",Mun. Câmpina,PRAHOVA,Organizatoare,www.cliastour.ro,agentie@clipastour.ro
784,TOTAL EVENT SOLUTIONS SRL,PUZZLE TRAVEL,24053932,NR. 54,Com. Baloteşti,ILFOV,Organizatoare,www.puzzletravel.ro,laurentiu@puzzletravel.ro
785,TEOFIL BLUE MOON TOUR&TRAVEL SRL,TEOFIL TRAVEL,38902086,"STR. Vistiernicul Stavrinos , NR. 17 , BL. 56 , ET. 1","Mun. Bucureşti, Sector 6",MUNICIPIUL BUCUREŞTI,Organizatoare,www.teofiltravel.ro,teofiltravel@yahoo.com
787,D.C. TRANSERV SRL,SOL TURISM,10115016,"STR. Frigului , NR. 33","Mun. Bucureşti, Sector 4",MUNICIPIUL BUCUREŞTI,Organizatoare,www.solturism.ro,office@solturism.ro
788,MAGELLAN TRIPS SRL,MAGELLAN TURISM,33864860,"STR. Ştefan cel Mare , NR. 16 , BL. 22","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,Organizatoare,www.magellan-turism.ro,office@magellan-turism.ro
789,PALACE TOUR SRL,PALACE TOUR,2319821,"NR. 2 , BL. 1",Mun. Craiova,DOLJ,Organizatoare,www.palacetour.ro,office@palacetour.ro
793,VIAPROMO S.R.L.,VIAROMANIA,36096589,"STR. Pelicanului , NR. 11  , ET. 6 , AP. 63",Mun. Braşov,BRAŞOV,OrganizatoareOnline,www.viaromania.eu,agentie@viaromania.eu
798,YO-YO TRAVEL S.R.L.,YO-YO TRAVEL,17037373,"STR. Boiu Zaharia , NR. 2",Mun. Sibiu,SIBIU,Organizatoare,,office@yoyo-travel.ro
800,DELTA TRAVEL SERVICES SRL,DELTA TRAVEL SERVICES,11098002,"STR. Cărămidarii de Jos , NR. 5 , BL. 74B , ET. P , AP. 46","Mun. Bucureşti, Sector 4",MUNICIPIUL BUCUREŞTI,Organizatoare,www.deltatravel.ro,office@deltatravel.ro
801,CADISERV S.R.L.,CITRUS TRAVEL,15591916,"STR. Bucureşti , NR. 68 , BL. D16",Mun. Cluj-Napoca,CLUJ,Organizatoare,www.citrustravel.ro,stefania@citrustravel.ro
803,ROGVAIV TUR SRL,ROGVAIV TUR,6507747,"STR. 1 Decembrie 1918  , BL. 118  , AP. 2",Mun. Petroşani,HUNEDOARA,Organizatoare,www.rovaivtur.ro,office@rogvaivtur.ro
804,VIVA HOLIDAYS S.R.L.,VIVA HOLIDAYS,30142635,"STR. Mihai Viteazu , NR. 14 - 20",Mun. Cluj-Napoca,CLUJ,Organizatoare,www.alisholidays.ro,office@alisholidays.ro
805,CHARMANT VOYAGE SRL,CHARMANT VOYAGE,38704569,"STR. 1 Decembrie 1918 , NR. 2A",Mun. Câmpina,PRAHOVA,Organizatoare,www.charmantvoyage.ro,office@charmontvoyage.ro
809,SYNAPSE TRAVEL S.R.L.,SYNAPSE TRAVEL,37341880,"STR. Moţilor , NR. 137   , AP. 6",Mun. Cluj-Napoca,CLUJ,Organizatoare,www.synapsetravel.ro,office@synapsetravel.ro
81,EMMA VOYAGE S.R.L.,EMMA VOYAGE,6412477,"STR. Cocorilor , NR. 44",Mun. Arad,ARAD,Organizatoare,www.emmavoyage.ro,office@emmavoyage.ro
810,TRAVEL PLAZA SRL,TRAVEL PLAZA,26312642,"STR. Nicolae Bălcescu , NR. 5",Mun. Bacău,BACĂU,Organizatoare,www.travelplaza.ro,office.ploiesti@travelplaza.ro
813,MEDITERRANEAN HOLIDAYS S.R.L.,MEDITERRANEAN HOLIDAYS,14456830,"STR. Barbu Delavrancea , NR. 22.A",Mun. Ploieşti,PRAHOVA,Organizatoare,www.mediteran.ro,info@mediteran.ro
814,SAMSUNG HOSPITALITY ROMANIA SRL,SAMSUNG HOSPITALITY ROMANIA,36444926,"STR. Dimitrie Pompeiu , NR. 5-7  , ET. 1","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,OrganizatoareOnline,www.shillasbtm.com,shr.office@samsung.com
815,VIANET SHOP SRL,TRAVELISSIMA,21060064,NR. 28,Com. Floreşti,CLUJ,Organizatoare,www.supergrecia.ro,contact@supergrecia.ro
816,DEDAL TUR S.R.L.,DEDAL TUR,14050408,"NR. 43  , ET. P",Mun. Iaşi,IAŞI,Organizatoare,www.dedaltur.ro,dedal@dedaltur.ro
817,LOLO TOUR AGENCY SRL,LOLO TOUR,36139663,"STR. Garofiţei , NR. 23",Oraş Ovidiu,CONSTANŢA,OrganizatoareOnline,www.lolotour.ro,contact@lolotour.ro
818,EVRIKA TRAVEL S.R.L.,EVRIKA TRAVEL,16628118,"STR. Traian , NR. 13 , BL. A2 , ET. P",Mun. Piatra Neamţ,NEAMŢ,Organizatoare,www.evrikatravel.ro,contact@evrikatravel.ro
82,SC DAL TRAVEL SRL,DAL TRAVEL,13168309,"STR. George Enescu , NR. 33   , AP. 2","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.daltravel.ro,contact@daltravel.ro
822,COSMO BUSINESS SRL,COSMO TRAVEL,18440667,"STR. Barbu Iscovescu , NR. 11  , ET. 2","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,OrganizatoareOnline,www.visit-romania.com/ www.cosmotravel.ro,raluca@visitromania.com
823,JOLIE TOP TRAVEL SRL,JOLIE TRAVEL,19146717,"STR. Exerciţiu  , BL. D21  , AP. 1",Mun. Piteşti,ARGEŞ,Organizatoare,www.jolietravel.com,office@jolietravel.ro
825,TOUROPA SRL,TOUROPA,5467911,"STR. Unirii  , BL. 23C",Mun. Craiova,DOLJ,Organizatoare,www.touropa.ro,office@touropa.ro
826,MARROM TURISM SRL,NORD TRAVEL,16480894,"STR. Decebal , NR. 2",Oraş Borşa,MARAMUREŞ,Organizatoare,www.nordtravel.ro,office@nordtravel.ro
827,PASSPORT TRAVEL SRL,PASSPORT TRAVEL,4503145,"STR. Independenţei , NR. 56BIS   , AP. 2","Mun. Bucureşti, Sector 5",MUNICIPIUL BUCUREŞTI,Organizatoare,www.passporttravel.ro,office@passporttravel.ro
828,MELALUC S.R.L.,SAPHIR TRAVEL,23220404,"STR. Corneliu Coposu , NR. 1 , BL. QR 59  , AP. 2",Mun. Oradea,BIHOR,Organizatoare,www.turismoradea.ro,saphir_travel@yahoo.com
829,MITESCO S.R.L.,MYTH TRAVEL,5098768,NR. 2,Com. Şelimbăr,SIBIU,OrganizatoareOnline,www.mythtravel.ro,office@mythtravel.ro
83,SC TUDIUS TRAVEL LA SRL-D,TUDIUS.RO,39193365,,Com. Optaşi-Măgura,OLT,Organizatoare,www.tudius.ro,laurentiu_florea@ymail.com
830,TRAVELMAKER COMPANY SRL,TRAVELMAKER,17262596,"STR. Bucureşti-Ploieşti , NR. 14-22 , BL. XIII/2","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.travelmaker.ro,office@travelmaker.ro
833,BUTTERFLY TOURISM SRL,BUTTERFLY TOURISM,13478253,"STR. Barbu Delavrancea , NR. 23   , AP. 2","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.butterfly.ro,anca.dorobantu@butterfly.ro
834,D.D.M CONINVEST SRL,LITOS TRAVEL,15323417,"NR. 10  , ET. 1","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,Organizatoare,www.litostravel.ro,office@litostravel.ro
835,ON THE MAP RO SRL,ON THE MAP RO,38494289,"STR. Florin Ciungan , NR. 9 , BL. 64 , ET. 3 , AP. 71","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,OrganizatoareOnline,www.romaniaonthemap.ro,office@romaniaonthemap.com
836,SIVA TRANS SRL,SIVA TRANS,15197416,"STR. Tudor Vladimirescu , NR. 53",Oraş Horezu,VÂLCEA,Organizatoare,www.sivatrans.ro,sivatranshorezu@yahoo.com
837,DUBAI EXPRES C. S.R.L.,VOYAGER,1089040,"STR. Iuliu Maniu , NR. 47",Mun. Braşov,BRAŞOV,Organizatoare,www.voyagerturism.ro,rezervari@voyagerturism.ro
838,GLOBAL TRAVEL & MORE S.R.L.,GLOBAL TRAVEL & MORE,35341388,"STR. Rapsodiei , NR. 21   , AP. 15",Mun. Cluj-Napoca,CLUJ,Organizatoare,www.global-t.ro,offoce@global-t.ro
84,HAI TAI TRAVEL SRL,HAI TAI,38349360,"STR. I. Gh. Duca , NR. 21",Mun. Mediaş,SIBIU,Organizatoare,www.hai-tai.ro,ionut.popsor@hai-tai.ro
840,ENCYCLOPEDIA TOURS S.R.L.,ENCYCLOPEDIA TOURS,32385657,"STR. Unirii , NR. 22   , AP. 2",Mun. Cluj-Napoca,CLUJ,Organizatoare,www.encyclopediatours.com,info@encyclopediatours.com
842,HAPPY CRUISES S.R.L.,HAPPY CRUISES,14541430,"STR. Dr. Iacob Felix , NR. 57  , ET. 1","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.happycruises.ro,mihaela.radu@happycruises.ro
843,TRAVEL & INSURANCE LGT SRL,LET S GO TRAVEL,36621742,"NR. 2 , BL. 6A  , AP. 1","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.lgt.ro,contact@lgt.ro
844,TEO TUR RENT SRL,TEO TUR,34354916,"STR. Republicii  , BL. 35",Mun. Piteşti,ARGEŞ,Organizatoare,www.ofertedesejur.ro,info@ofertedesejur.ro
845,GE-COST 2001 SRL,NEOTOUR,14147932,"STR. Mihai Bravu , NR. 2 , BL. 60B , ET. 1 , AP. 82","Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,Organizatoare,www.neo-tour.ro,office@neo-tour.ro
846,EDELWEISS SRL,EDELWEISS TRAVEL,3653829,"STR. Cuza Vodă , NR. 113 , BL. G1  , AP. 4",Mun. Alexandria,TELEORMAN,Organizatoare,www.edelweiss-travel.ro,office@edelweiss-travel.ro
847,BONUS TRAVEL SRL,BONUS TRAVEL,26325839,"STR. Decebal , NR. 1 , BL. H2 , ET. 1 , AP. 123","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,Organizatoare,www.bonustravel.ro,office@bonustravel.ro
848,KRISTAKIS EUROPE TRANS SRL,KRISTAKIS TRAVEL,35629640,"STR. George Coşbuc , NR. 5   , AP. 1",Mun. Baia Mare,MARAMUREŞ,Organizatoare,www.kristakistravel.ro,office@kristakistravel.ro
849,SWEET FLY SRL,SWEET FLY,22023374,"STR. Braşov , NR. 14 , BL. 2S14 , ET. PARTER , AP. 2","Mun. Bucureşti, Sector 6",MUNICIPIUL BUCUREŞTI,Organizatoare,www.sweetfly.ro,office@sweetfly.ro
850,MONTEO TRAVEL SRL,MONTEO TRAVEL,28176318,"STR. 9 Mai , NR. 96",Mun. Bacău,BACĂU,Organizatoare,www.monteotravel.ro,monterotravel@yahoo.com
854,COLIBRI TOUR SRL,COLIBRI TOUR,15802061,"STR. Avram Iancu , NR. 3",Mun. Alba Iulia,ALBA,Organizatoare,www.colibritour.ro,blaj@colibritour.ro
855,KARUSSELL IN SRL,KARUSSELL IN,19037167,"STR. Transilvaniei , NR. 2A   , AP. 2",Mun. Sibiu,SIBIU,Organizatoare,www.karussell-in.ro,office@karusell.ro
859,CND MANAGEMENT SOLUTIONS SRL,CND TURISM-VACANTE SPECIALE,17793806,"STR. Moneasa , NR. 1  , ET. 1 , AP. 1","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.vacantespeciale.ro,office@vacantespeciale.ro
861,AIR FLA SIB SRL,AIR TOUR TRAVEL,40652232,"STR. Unirii , NR. 10",Mun. Sibiu,SIBIU,Organizatoare,www.airtourtravel.ro,airtourtravelsibiu@gmail.com
862,ROLANDIA TRAVEL SRL,ROLANDIA,30914247,"STR. Petre Andrei , NR. 4B  , ET. 2 , AP. 7",Mun. Iaşi,IAŞI,Organizatoare,www.rolandia.eu,office@rolandia.eu
866,GRIND ADVENTURE SRL,NOROC ROMANIA,30128177,"STR. Tudor Vladimirescu , NR. 4",Oraş Zărneşti,BRAŞOV,OrganizatoareOnline,www.mountainbikeromania.com,grind.adventure@gmail.com
867,BIBI TOURING SRL,BIBI VACANTA,4621388,"STR. Republicii , NR. 10 , BL. 33C , ET. P",Mun. Ploieşti,PRAHOVA,Organizatoare,www.bibi.ro,office@bibi.ro
869,World Synergy Travel,WORLD SYNERGY TRAVEL,24624826,"STR. Unirii , NR. 14 , BL. 6A, 6B, 6C , ET. Mezanin","Mun. Bucureşti, Sector 4",MUNICIPIUL BUCUREŞTI,Organizatoare,www.worldsynergytravel.com,office@worldsynergytravel.com
870,EXPLORE TRAVEL SRL,EXPLORE TRAVEL,18185530,"STR. Ermil Pangratti , NR. 3   , AP. 1","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.exploretravel.ro,office@exploretravel.ro
871,CAPTAIN TRAVEL SRL,CAPTAIN TRAVEL,22554376,"STR. Soveja , NR. 76 , BL. FT3  , AP. 20",Mun. Constanţa,CONSTANŢA,Organizatoare,www.captaintravel.ro,office@captaintravel.ro
873,SUNMEDAIR TRAVEL & TOURISM SRL,GO TRAVEL,13683142,NR. 31,"Mun. Bucureşti, Sector 2",MUNICIPIUL BUCUREŞTI,Organizatoare,www.gotravel.ro,office@gotravel.ro
875,ALCALA IMPORT EXPORT S.R.L.,TROPIKAL TOURS,4442919,"STR. Mihai Viteazu , NR. 29   , AP. 1",Mun. Cluj-Napoca,CLUJ,Organizatoare,www.tropikal.ro,tropikal@tropikal.ro
877,ARI TOUR S.R.L.,ARI TOUR,34367924,"STR. Revoluţiei 1989  , BL. 2AB  , AP. 47",Mun. Alba Iulia,ALBA,Organizatoare,www.aritour.ro,office@aritour.ro
881,VACANTE.RO SRL,VACANTE.RO,39734215,"STR. Carol I , NR. 84 , BL. D20",Mun. Câmpina,PRAHOVA,Organizatoare,www.vacanta.eu,office@vacanta.eu
882,WALDORF TOURS SRL,WALDORF TOURS,33599241,"STR. Matei Basarab , NR. 108 , BL. 74 , ET. 2 , AP. 9","Mun. Bucureşti, Sector 3",MUNICIPIUL BUCUREŞTI,Organizatoare,www.waldorf-tours.ro,events@waldorf-tours.ro
883,REMTOURS SRL,REMTOURS,7860452,"STR. Mihai Viteazul , NR. 2   , AP. 8",Mun. Oradea,BIHOR,Organizatoare,www.remtours.ro,rem@remtours.ro
884,WORLD TRAVEL S.R.L.,WORLD TRAVEL,9875158,"NR. 57  , ET. 1 - 2","Mun. Bucureşti, Sector 1",MUNICIPIUL BUCUREŞTI,Organizatoare,www.worldtravel.ro,mihaela.radu@worldtravel.ro
885,MARA BOUTIQUE TRAVEL SRL,MARA BOUTIQUE TRAVEL,27043887,"NR. 63C  , ET. 2 , AP. 10","Mun. Bucureşti, Sector 4",MUNICIPIUL BUCUREŞTI,Organizatoare,www.mara-boutique.ro,mara@mara-boutique.ro
