CUI,COD_INMATRICULARE,DATA_INMATRICULARE,EUID,FIRMA,STARE_FIRMA,FORMA_JURIDICA,TIP_SOCIETATE,TIP_SEDIU,TARA,JUDET,LOCALITATE,STRADA,NR,BLOC,SCARA,ETAJ,APARTAMENT,SECTOR,CONTINUARE_ADRESA,CONTACT_FIRMA,BILANTDEPUS_2018,SUBTIP_BILANT_2018,CAEN_BILANT_2018,CIFRA_AFACERI_2018,PROFIT_NET_2018,PIERDERE_NETA_2018,NR_MEDIU_SALARIATI_2018
39566260,C7/5/2018,2018-07-02,ROONRC.C7/5/2018,SOYBEAN AND MAYS PROD COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Botoşani,Broscăuţi,Str. Victoriei,17,,,,,,,,NU,,,,,,
39567680,C16/23/2018,2018-07-02,ROONRC.C16/23/2018,CAMPIA RODITOARE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Piscu Nou,,4A,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,178.0,
39564730,C28/24/2018,2018-07-02,ROONRC.C28/24/2018,GROJDAGRO COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Olt,Grojdibodu,Str. TEODOR NICOLĂINĂ,101,,,,,,,,NU,,,,,,
39579367,C7/6/2018,2018-07-04,ROONRC.C7/6/2018,HOGS FARM LAND COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Botoşani,Dumeni,,888,,,,,,,Telefon mobil: 0766686453; ,DA,Soc. com. sistem simplificat 4 formulare,146.0,,0.0,0.0,
39579065,C16/24/2018,2018-07-04,ROONRC.C16/24/2018,TIMPURI NOI UNIREA COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Unirea,,1565,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,161.0,,0.0,8591.0,1.0
39579030,C16/25/2018,2018-07-04,ROONRC.C16/25/2018,PATRIA LUBENITEI DABULENI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Dăbuleni,Str. UNIRII,13,A2,A,2,6,,,,NU,,,,,,
39579073,C16/26/2018,2018-07-04,ROONRC.C16/26/2018,OGOR PODZOL COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Perişor,Str. CONSTANTIN BRÎNCUŞI,12,,,,,,,,NU,,,,,,
39581464,C16/27/2018,2018-07-04,ROONRC.C16/27/2018,UNION COMCEREAL COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Galicea Mare,Str. ETERNITĂŢII,12,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,161.0,,,20226.0,
39576832,C28/26/2018,2018-07-04,ROONRC.C28/26/2018,ORIZONTUL STOICĂNEŞTILOR COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Olt,Stoicăneşti,Str. PRINCIPALĂ,37,,,,,,construcţia C6 (atelier),,DA,Soc. com. sistem simplificat 4 formulare,4661.0,17550.0,2902.0,0.0,1.0
39576840,C28/25/2018,2018-07-04,ROONRC.C28/25/2018,BOBUL DE ROMANAŢI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Olt,Dobrosloveni,Str. I. G. DUCA,2J,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,19620.0,1793.0,0.0,1.0
39583821,C16/28/2018,2018-07-05,ROONRC.C16/28/2018,OLTENIA TINERILOR FERMIERI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Dolj,Dăbuleni,Str. MIRCEA CEL BĂTRÎN,91,,,,,,"CLADIREA1, CAMERA2",,DA,Soc. com. sistem simplificat 4 formulare,4611.0,16960.0,404.0,0.0,1.0
39586909,C16/32/2018,2018-07-05,ROONRC.C16/32/2018,BITER ADUCT COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Moţăţei,Str. Calea Unirii,245,,,,,,,,DA,Soc.cu bilant prescurtat(scurt),111.0,0.0,0.0,10206.0,
39582079,C16/29/2018,2018-07-05,ROONRC.C16/29/2018,JIVOX ȘUMAN COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Sumandra,,59,,,,,,,,NU,,,,,,
39583805,C16/30/2018,2018-07-05,ROONRC.C16/30/2018,AGRO TEASC COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Teasc,Str. MARIN SORESCU,20,,,,,,,,NU,,,,,,
39586895,C16/31/2018,2018-07-05,ROONRC.C16/31/2018,TURVIX SPIC COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Comosteni,,211A,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,,,8.0,
39583708,C35/9/2018,2018-07-05,ROONRC.C35/9/2018,COOPERATIVA AGRICOLĂ ECO CEREAL,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Timiş,Darova,,,,,,,,HALA FOSTULUI C.A.P.,Telefon mobil: 0728285430; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,17771.0,1.0
39589441,C28/27/2018,2018-07-06,ROONRC.C28/27/2018,GALAGRI OSICA COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Olt,Osica de Sus,Str. A. I. CUZA,80,,,,,,CLĂDIREA C1,,NU,,,,,,
39604908,C40/1/2018,2018-07-10,ROONRC.C40/1/2018,LEGUME - FRUCTE ROUA COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bucureşti,Bucureşti Sectorul 6,Str. ORŞOVA,9A,C1,,3,23-24,6.0,CAMERA 3,,DA,Soc. com. sistem simplificat 4 formulare,4631.0,,0.0,36630.0,1.0
39606038,C16/33/2018,2018-07-10,ROONRC.C16/33/2018,G.C.A.M. AGRICOLTURA VERDE COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Dolj,Piscu Sadovei,,176,,,,,,,,NU,,,,,,
39607319,C35/10/2018,2018-07-11,ROONRC.C35/10/2018,COOPERATIVA AGRICOLĂ LINIA VERDE,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Timiş,Sânnicolau Mare,Drumul TIMIŞORII VECHI,28,,,,,,,,NU,,,,,,
39609751,C37/2/2018,2018-07-11,ROONRC.C37/2/2018,BIAGRISTIN COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vaslui,Simila,,266,,,,,,,Telefon mobil: 0758382662; ,DA,Soc. com. sistem simplificat 4 formulare,4621.0,,0.0,8933.0,
39616430,C33/5/2018,2018-07-12,ROONRC.C33/5/2018,VALEA DORNEI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Suceava,Poiana Stampei,,227,,,,,,"clădirea C1, mansardă, biroul 5",,DA,Soc. com. sistem simplificat 4 formulare,1051.0,,0.0,6102.0,1.0
39622963,C2/5/2018,2018-07-13,ROONRC.C2/5/2018,COOPERATIVA AGRICOLĂ A FERMIERILOR LACTOVEST VARIAŞ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Arad,Şofronea,,74A,,,,,,,Telefon mobil: 0740034293; ,DA,Soc. com. sistem simplificat 4 formulare,1051.0,4500.0,1239.0,0.0,
39621399,C22/4/2018,2018-07-13,ROONRC.C22/4/2018,COOPERATIVA AGRICOLĂ DE GRADUL II MOŞNA JUDEŢUL IAŞI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Iaşi,Moşna,Str. Sfinţii Voievozi,36,,,,,,,Telefon mobil: 0768892998; Adresa de e-mail: cooperativa.mosna@gmail.com; ,DA,Soc. com. sistem simplificat 4 formulare,4621.0,,0.0,6219.0,1.0
39620768,C35/11/2018,2018-07-13,ROONRC.C35/11/2018,ECOTERA BOGAROS COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Timiş,Bulgaruş,,138,,,,,,,Telefon mobil: 0763697076; ,NU,,,,,,
39625285,C16/34/2018,2018-07-16,ROONRC.C16/34/2018,COOP SUD OLTENIA AGRO BIO COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Dolj,Craiova,Calea SEVERINULUI,105A,,,PARTER,,,,,NU,,,,,,
39640250,C13/4/2018,2018-07-18,ROONRC.C13/4/2018,SAMMOCOP COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Constanţa,Constanţa,Şos. MANGALIEI,74,,,,,,CORP B,,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,0.0,2.0
39638927,C27/2/2018,2018-07-18,ROONRC.C27/2/2018,DRĂGĂNEŞTI NEAMŢ COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Neamţ,Drăgăneşti,,147,,,,,,,Telefon mobil: 0742/152235; Telefon mobil: 0744/691986; ,NU,,,,,,
39639418,C33/6/2018,2018-07-18,ROONRC.C33/6/2018,COOPERATIVA AGRICOLĂ DE GRADUL II AGROSFERA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Suceava,Muşeniţa,,,,,,,,"număr topografic 29, înscris în Cartea Funciară nr. 30507, imobil cu nr. cadastral 31884-C17",Telefon mobil: 0733180525; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,77857.0,1458.0,0.0,
39639400,C33/7/2018,2018-07-18,ROONRC.C33/7/2018,CAȘCAȘARU DORNEI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Suceava,Neagra Şarului,,138 A,,,,,,,Telefon mobil: 0749254514; Adresa de e-mail: coop.cascasaru@gmail.com; ,NU,,,,,,
39647682,C21/3/2018,2018-07-19,ROONRC.C21/3/2018,IALOMIŢEANA LINE COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Ialomiţa,Oraş Căzăneşti,Str. FLORILOR,31,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,113.0,39005.0,0.0,7910.0,1.0
39645657,C34/27/2018,2018-07-19,ROONRC.C34/27/2018,AGRICOOP NOUL VAL COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Teleorman,Cucueţi,,,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,158.0,
39651861,C35/12/2018,2018-07-20,ROONRC.C35/12/2018,COOPERATIVA AGRICOLĂ IGRIȘ 2018,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Timiş,Igriş,,193,,,,,,,Telefon mobil: 0729531814; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,10240.0,
39657732,C2/6/2018,2018-07-23,ROONRC.C2/6/2018,ROUA SÎNTĂNII COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Arad,Oraş Sântana,Str. 8 MARTIE,3,,,,,,,,NU,,,,,,
39652980,C9/2/2018,2018-07-23,ROONRC.C9/2/2018,AGRO VIŞANI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Brăila,Visani,Str. PRIMĂRIEI,516,,,,,,,,NU,,,,,,
39666579,C7/7/2018,2018-07-25,ROONRC.C7/7/2018,COLINELE BUCOVINEI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Botoşani,Cândeşti,,f.n.,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,978305.0,25178.0,0.0,1.0
39670510,C16/35/2018,2018-07-25,ROONRC.C16/35/2018,CINCI SPICE COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Băileşti,Str. DEPOZITELOR,23,,,,,,,Telefon: 0722202341; ,DA,Soc. com. sistem simplificat 4 formulare,161.0,,,15450.0,
39667760,C28/28/2018,2018-07-25,ROONRC.C28/28/2018,RECORD CORAL COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Olt,Bucinişu,Str. Tîrgului,6,,,,,,camera 2,,DA,Soc. com. sistem simplificat 4 formulare,4611.0,149490.0,4352.0,0.0,1.0
39667752,C28/29/2018,2018-07-25,ROONRC.C28/29/2018,AGROSUD GRĂDINILE 2018 COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Olt,Arvăteasca,Str. TRANDAFIRILOR,4,,,,,,clădire -anexa gospodăreasca,,DA,Soc. com. sistem simplificat 4 formulare,4611.0,24600.0,2333.0,0.0,1.0
39673355,C9/3/2018,2018-07-26,ROONRC.C9/3/2018,SIMICI AGRI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Brăila,Tichileşti,Str. CAMIL PETRESCU,3,,,,,,,,DA,Soc.cu bilant prescurtat(scurt),111.0,0.0,0.0,28786.0,
39670740,C36/1/2018,2018-07-26,ROONRC.C36/1/2018,AGRILEDAS GRECI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Tulcea,Greci,Str. VALEA MORSULUI,7,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,23956.0,0.0
39686983,C10/2/2018,2018-07-30,ROONRC.C10/2/2018,COOPERATIVA AGRICOLĂ AGRO MATIAS MUNTENIA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Buzău,Câmpeni,,107,,,,,,,Telefon: 0729883442; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,98178.0,
39687768,C34/29/2018,2018-07-30,ROONRC.C34/29/2018,LEGUME AGROIND COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Teleorman,Gărăgău,,,,,,,,,,NU,,,,,,
39687806,C34/28/2018,2018-07-30,ROONRC.C34/28/2018,AGRICOOP PROGRESUL COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Teleorman,Ionaşcu,,,,,,,,,,NU,,,,,,
39686541,C35/13/2018,2018-07-30,ROONRC.C35/13/2018,MINUNEA MIERII COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Timiş,Giulvăz,,35A,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,149.0,,0.0,5275.0,
39693620,C16/36/2018,2018-07-31,ROONRC.C16/36/2018,PÂINE NOUĂ ITO COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Piscu Nou,Str. Morii,7,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,113.0,,,9064.0,
39691254,C25/2/2018,2018-07-31,ROONRC.C25/2/2018,COOPERATIVA AGRICOLĂ AGRO COOP CUJMIR,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Mehedinţi,Cujmir,,210,,,,,,,,NU,,,,,,
39693662,C34/30/2018,2018-07-31,ROONRC.C34/30/2018,ENESTERRAM COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Teleorman,Zimnicea,Str. CUZA VODĂ,,IAS,,,2,,,,NU,,,,,,
39695833,C36/2/2018,2018-07-31,ROONRC.C36/2/2018,COOPERATIVA AGRICOLĂ CEREALE DUVACRIS,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Tulcea,Tulcea,Str. BABADAG,140,CORALPLAZA,B,5,23,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,649.0,
39700794,C35/15/2018,2018-08-01,ROONRC.C35/15/2018,COOPERATIVA AGRICOLĂ BEBA VECHE,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Timiş,Beba Veche,,378,,,,,,CAMERA 1,,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,1119.0,
39700786,C35/14/2018,2018-08-01,ROONRC.C35/14/2018,COOPERATIVA AGRICOLĂ JABAR,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Timiş,Jabăr,,60,,,,,,CAMERA 1,,NU,,,,,,
39734614,C35/16/2018,2018-08-09,ROONRC.C35/16/2018,COOPERATIVA AGRICOLĂ BUCOVĂȚ AGRICULTURĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Timiş,Bucovaţ,,5/A,,,,,,SPATIUL NR.2,Telefon mobil: 074420190; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,0.0,
39761490,C24/1/2018,2018-08-20,ROONRC.C24/1/2018,SOMEŞ CODRU COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Maramureş,Rodina,,88,,,,,,,,NU,,,,,,
39766365,C3/1/2018,2018-08-21,ROONRC.C3/1/2018,PRODUCTIE SI PROCESARE REGIUNEA SUD COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Argeş,Topoloveni,Str. MAXIMILIAN POPOVICI,62A,,,,,,Zona A,,DA,Soc. com. sistem simplificat 4 formulare,4621.0,,66391.0,0.0,
39767093,C34/31/2018,2018-08-21,ROONRC.C34/31/2018,C.A.P. LEGUME DE CÂMP SERE ŞI SOLARII COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Teleorman,Dracea,,,,,,,,,,NU,,,,,,
39775770,C16/37/2018,2018-08-22,ROONRC.C16/37/2018,GRAUL DE JOS COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Dolj,Ostroveni,,726,,,,,,CONSTRUCTIA C1,,DA,Soc. com. sistem simplificat 4 formulare,4611.0,22795.0,227.0,0.0,1.0
39769388,C22/5/2018,2018-08-22,ROONRC.C22/5/2018,SADOVEANU COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Iaşi,Rediu,Str. Mihail Sadoveanu,8,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,111.0,0.0,0.0,18016.0,1.0
39798200,C5/2/2018,2018-08-28,ROONRC.C5/2/2018,CRIŞANA LAND COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bihor,Ciumeghiu,,47,,,,,,,,NU,,,,,,
39804353,C5/3/2018,2018-08-29,ROONRC.C5/3/2018,COOPERATIVA AGRICOLĂ TOMATA DE VEST,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bihor,Avram Iancu,,516,,,,,,,,NU,,,,,,
39808029,C18/2/2018,2018-08-29,ROONRC.C18/2/2018,BĂRBĂTEȘTI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Gorj,Petreşti,,97,,,,,,camera C2,Telefon mobil: 0763645804; ,NU,,,,,,
39803951,C22/6/2018,2018-08-29,ROONRC.C22/6/2018,COOPERATIVA AGRICOLĂ DE GRADUL II AGRO BUTEA,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Iaşi,Fedeleseni,,,,,,,,"nr. cadastral 60475-C4, CF 60475",Telefon mobil: 0733180525; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,49687.0,
39819435,C16/38/2018,2018-08-31,ROONRC.C16/38/2018,AGRODOBRYS COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Dolj,Dobridor,Str. Morii,21,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,161.0,,,9665.0,
39817361,C28/30/2018,2018-08-31,ROONRC.C28/30/2018,FERMIER AGROFAN STĂVARU COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Olt,Stăvaru,Str. PRINCIPALĂ,11,,,,,,,,DA,Soc. com. sistem simplificat 4 formulare,1041.0,5743.0,8235.0,0.0,1.0
39823061,C51/2/2018,2018-09-03,ROONRC.C51/2/2018,GABRIELLA AVI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Călăraşi,Ştefan Vodă,Str. III,,,,,,,CORP C3 ,,DA,Soc. com. sistem simplificat 4 formulare,147.0,,609.0,0.0,1.0
39828336,C35/17/2018,2018-09-04,ROONRC.C35/17/2018,COOPERATIVA AGRICOLĂ INFINITY HONEY CORPORATION,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Timiş,Timişoara,Str. MARTIR DUMITRU JUGĂNARU,7,,A,1,3,,CAMERA NR.3,,DA,Soc. com. sistem simplificat 4 formulare,149.0,,0.0,35753.0,
39834303,C7/8/2018,2018-09-05,ROONRC.C7/8/2018,FERMIERUL CEL VITEAZ COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Botoşani,Iacobeni,,5,,,,,,,,NU,,,,,,
39834656,C37/3/2018,2018-09-05,ROONRC.C37/3/2018,ȘELAGROGRUP COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Vaslui,Cârja,,483,,,,,,Biroul 3,,NU,,,,,,
39841319,C13/5/2018,2018-09-06,ROONRC.C13/5/2018,CARACOSTEA PALAZU MIC COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Constanţa,Palazu Mic,Str. TRAIAN,30,,,,,,,,NU,,,,,,
39841750,C52/2/2018,2018-09-06,ROONRC.C52/2/2018,LUNCA NEAJLOVULUI COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Giurgiu,Falaştoaca,Şos. Principală,17A,,,,,,,Telefon: 0723655864; ,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,0.0,
39841815,C52/3/2018,2018-09-06,ROONRC.C52/3/2018,LEGUMICOLA BIOSERA COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Giurgiu,Mihăileşti,Str. PRELUNGIREA UNIRII,69,,,,,,CAMERA 3,,NU,,,,,,
39836657,C22/7/2018,2018-09-06,ROONRC.C22/7/2018,COOPERATIVA AGRICOLĂ DE GRADUL II LEŢCANI,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Iaşi,Leţcani,Str. PRINCIPALĂ,981A,,,,,,,Telefon mobil: 0764429289; ,NU,,,,,,
39842012,C5/5/2018,2018-09-07,ROONRC.C5/5/2018,ECO CRIŞANA COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bihor,Haieu,Cart. TINERETULUI,359,,,,,,,Telefon: 0737654042; ,NU,,,,,,
39842039,C5/4/2018,2018-09-07,ROONRC.C5/4/2018,LEGUME BIHORENE COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Bihor,Oradea,Str. GHEORGHE DOJA,165,,,,,,,,NU,,,,,,
39844617,C10/3/2018,2018-09-07,ROONRC.C10/3/2018,BIO VERDURAS DISTRIB COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 1,Sediu social,România,Buzău,Scurteşti,Fundătura LILIACULUI,3,,,,,,,,NU,,,,,,
39845191,C51/3/2018,2018-09-07,ROONRC.C51/3/2018,AVI GALINA COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Călăraşi,Modelu,Str. CĂLĂRAŞI,84,,,,,,CAM.2,,NU,,,,,,
39848589,C8/1/2018,2018-09-10,ROONRC.C8/1/2018,BLUM ȘERCAIA COOPERATIVA AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Braşov,Sercaia,,49,,,,,,,,NU,,,,,,
39849371,C28/31/2018,2018-09-10,ROONRC.C28/31/2018,FERMIERII ROMANAŢI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Olt,Bucinişu,Str. GRĂDINIŢEI,65,,,,,,,,NU,,,,,,
39866933,C51/4/2018,2018-09-13,ROONRC.C51/4/2018,MOSTISTEA GRAIN COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Călăraşi,Fundulea,Str. MIHAIL KOGĂLNICEANU,40,,,,,,,Telefon mobil: 0722694300; ,DA,Soc. com. sistem simplificat 4 formulare,4621.0,,0.0,0.0,
39868454,C17/5/2018,2018-09-13,ROONRC.C17/5/2018,DEALURILE COVURLUIULUI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Galaţi,Corni,,259,,,,,,,Telefon: 0753673024; ,NU,,,,,,
39868764,C23/1/2018,2018-09-13,ROONRC.C23/1/2018,AGRINOVA POPESTI COOPERATIVĂ AGRICOLĂ,funcţiune,Cooperativa Agricola,Cooperativa agricola de gradul 2,Sediu social,România,Ilfov,Oraş Popeşti Leordeni,Şos. OLTENIŢEI,216,,,,,,"Clădirea C9, Camera 9",,DA,Soc. com. sistem simplificat 4 formulare,111.0,,0.0,0.0,
