name,cui,caen,emp,turnover,email,phone,source_table
ARDELEAN ADRIAN COMPANY SRL,5967810,10,61,10014755,,,
CRIDA PHARM SRL,9602646,21,61,62404047,,,
BUTAN GRUP SRL,11632568,28,61,25923010,,,
INCO INDUSTRY SRL,11860043,16,61,13094032,juridic@incoromania.ro,0233790810,anofm_jobs_20260220_153333_20260314_549f40d5
N.T.C. HELENE - IMPEX SRL,6030450,10,61,13995766,,,
DORIPESCO PROD SRL,7626266,14,61,37061298,,,
IUS SA,1109309,25,61,15608755,,,
SISTEM EUROTEH SRL,15145034,27,61,14084481,,,
AVANTEC MANUFACTURING SOLUTIONS S.R.L.,18338021,28,61,15484303,,,
LABOREX SRL,5122017,20,61,33612784,financiar@laborexromania.ro,0736378653,anofm_jobs_20260220_153333_20260314_549f40d5
ROSAVIS PROD SRL,22672835,14,61,30438682,,,
USPRINT GROUP SRL,6636261,18,61,14789586,,,
GEOPLAST PRODUCT SRL,16437070,25,61,23914559,,,
GJM COMPONENTS SRL,19214366,29,61,40722798,,,
DE COLTESTI S.R.L.,6909701,10,61,26810686,hr@decoltesti.ro,,romania_food_distribution_contacts_20260314_97f4a0d3
ECO TRADING SRL,7712960,22,61,43672546,,,
GT LINE ROMANIA SRL,13171100,15,61,24621146,,,
TIE SERVICES INTERNATIONAL SRL,15478497,25,61,20365211,camelia.tincau@tiesi.ro,0728317404,anofm_5_30pos_older_than_30_days_20260314_66bc9356
I.C.S.H. SA,2126260,30,61,14531130,,,
MOBILCOM-IMPEX SRL,7786453,16,61,14290638,,,
METALICPLAS ACTIV S.A.,35350386,25,61,54319941,,,
NET FARMING S.R.L.,25936311,11,61,32832589,,,
COST.E.L.PRODUZIONE SRL,16962095,25,60,34140788,,,
DANIRO PAN SRL,9042670,10,60,11820594,,,
ELECTROTEHNO SRL,13210349,27,60,24051761,,,
HACKENBERG TEXTILE SRL,15790153,13,60,18066810,,,
COZONAC BUJOR SRL,18661005,10,60,12503758,,,
PAT BIOPAN PRODUCTIE SRL,34184528,10,60,10558464,,,
PALIBO CREME SRL,37406980,10,60,8696845,,,
AGROEXPERT INDUSTRY SRL,29142623,11,60,42135282,,,
CSS EUROWINGRUP S.R.L.,44762823,10,60,12176041,csswinoffice@gmail.com,0749033223,anofm_5_30pos_older_than_30_days_20260314_66bc9356
S4P SERVICES FOR PUBLISHER S.R.L.,42434234,18,60,8467697,,,
COLLINI - AVIS SRL,28275311,14,60,51250373,,,
ETA AUTOMATIZARI INDUSTRIALE SRL,6825562,33,60,24433712,,,
AGROEXPERT INDUSTRY SRL,29142623,11,60,42135282,,,
EOLA MARK SRL,30511414,33,60,4481197,,,
COSLO-ZINCA SRL,1912935,22,60,18200658,,,
OLTEANU IGNATOVICI SRL,2324976,25,60,15669439,office@olteanu-ignatovici.ro,0251435509,anofm_new_productie_20260314_40b9f91f
HH TEXTILE MANUFACTORING GARMENTS SRL,36039320,14,60,4585158,,,
GRUPPO ITALIANO IMBALLAGGI SRL,11208997,25,60,77629605,,,
GRUPPO ITALIANO IMBALLAGGI S.R.L.,11208997,25,60,77629605,,,
DANCOR AGRO PRODALIMENT SRL,26346327,11,60,11843356,,,
VARD INTERIORS ROMANIA S.R.L.,28347663,30,60,113390537,,,
SOCIETATE COOPERATIVA MESTESUGAREASCA "ARCOOM" SCM,1674817,14,60,4122938,,,
JP FOOD COMPANY SRL,12235094,10,60,16611525,,,
BRALDICO SRL,8244183,10,60,11026559,,,
LAVA KNITTING SRL,16376371,13,60,36087027,,,
MAISON MORIES SRL,30244198,10,60,18265688,,,
PETIT ATELIER SRL,34459521,14,60,4455449,,,
LA MESENI SRL,34047970,10,60,43119003,,,
COMALAT SRL,7446168,10,60,15984744,filip.comalat@yahoo.com,0247319384,anofm_jobs_20260220_153333_20260314_549f40d5
KUMAR PRINT SRL,30886554,18,60,13598522,,,
DELISSIMA FABRICA SRL,34461831,10,60,13287386,,,
HAPPY ARTS & CRAFTS  SRL,31674126,32,60,30506104,,,
TOHANI SA,1307578,12,60,7587934,,,
P.M.T. HAAG SRL,30645084,33,60,23748676,,,
PERIND SA,54604,32,60,29580577,,,
PRODPAN LACHITA SRL,33943689,10,60,7955473,,,
APPLE PIE SRL,14518321,14,60,4406027,,,
TRANSFORESTCOM SRL,3709539,16,60,17240281,,,
TBS AVIATION SRL,7795117,25,60,8222307,,,
BURAK TOYS INTERNATIONAL SRL,10960753,32,60,14074810,,,
UNIGRAINS TRADING SRL,15145310,11,60,68631925,,,
CELESTIN GROUP S.R.L.,3527600,18,60,17389224,,,
DANSTUD SRL,15354731,11,59,16248712,,,
PRODCEREAL SRL,7171040,11,59,51924599,,,
MACEPLAST ROMANIA SA,10492938,22,59,46175599,,,
PAINT SYSTEM SRL,31818671,18,59,7303890,,,
DELTA-ROM AGRICULTURE SRL,10254472,11,59,13881976,,,
HECOMIN IMPEX SRL,5662459,17,59,21566083,,,
COLOR TYPE SA,17183549,18,59,12770019,,,
DELTA-ROM AGRICULTURE SRL,10254472,11,59,13881976,,,
CHIULAN SRL,5237831,25,59,20099038,,,
METALICA PROD SRL,12386615,28,59,12051441,,,
ALPHR TECHNOLOGY EUROPE SRL,31666115,28,59,32799321,office@alphrtechnology.ro,0357800444,anofm_jobs_20260220_153333_20260314_549f40d5
LACTO-BOROAIA SRL,18126070,10,59,23933153,,,
LEBLANC ILLUMINATIONS ROMANIA S.R.L.,23439944,27,59,19398191,,,
EASTERN EUROPE ILLUMINATIONS SRL,23439944,27,59,19398191,,,
LANDCOM SRL,14870831,11,59,48935728,,,
NUBIUS GROUP INTERNATIONAL SRL,17127719,25,59,4475629,,,
EURO LACT PREST COM SRL,18737839,10,59,35620591,,,
WOLF PLASTICS AMBALAJE SRL,15151338,22,59,42925761,,,
ALPLAINDUSTRIAL ROMANIA S.R.L.,15151338,22,59,42925761,,,
OBRIST EASTERN EUROPE SRL,17984911,22,59,85794591,,,
OBRIST EASTERN EUROPE SRL,17984911,22,59,85794591,,,
COUNTRY BAKERY PROD SRL,7812706,10,59,6722456,,,
CAHM EUROPE S.A.,31047844,20,59,41508082,,,
ARANTRONIC RO SRL,16141529,26,59,3197068,,,
MFOREST PRODUCTIE TRUST SRL,16303108,22,59,21134634,,,
INTERCOLOR SRL,12145200,13,59,19860124,,,
BELCAM TEXTIL S.R.L.,45438427,14,59,3719428,,,
MFOREST PRODUCTIE TRUST SRL,16303108,22,59,21134634,,,
BELCAM TEXTIL S.R.L.,45438427,14,59,3719428,,,
PRECON SA,382733,23,59,22251197,,,
PRECON SRL,382733,23,59,22251197,,,
RESILUX PACKAGING SOUTH EAST EUROPE SRL,26188561,22,59,198762782,,,
RESILUX PACKAGING SOUTH EAST EUROPE S.R.L.,26188561,22,59,198762782,,,
RESILUX PACKAGING SOUTH EAST EUROPE  SRL,26188561,22,59,198762782,,,
MARBACH-ROMANIA SRL,11508269,28,59,29087330,,,
FORESTFALT SERVICII SRL,24785890,16,59,19234287,,,
DOXAR GRUP SRL,4240308,16,59,17952811,,,
ANCAMAR SRL,4982536,31,59,3871155,,,
FARINA COMPANY SA,24515101,10,59,10159330,,,
ABI GRUP SRL,12176753,10,59,12003771,,,
COMBIAL  SA,2084342,10,59,71646121,,,
DORIVI PRODCOM SRL,6610652,10,59,19059021,,,
CARO JIBOU SRL,28533348,31,59,16773281,,,
CARO JIBOU SRL,28533348,31,59,16773281,,,
CARO JIBOU SRL,28533348,31,59,16773281,,,
CARO JIBOU S.R.L.,28533348,31,59,16773281,,,
TERRAMOB ART DESIGN SRL,27036219,31,59,30774846,,,
TERRAMOB ART DESIGN SRL,27036219,31,59,30774846,,,
EASY INDUSTRY S.R.L.,21858679,25,59,17190707,juridic@easyindustry.ro,0758048022,anofm_5_30pos_older_than_30_days_20260314_66bc9356
SOFAS COLLECTION SRL,17952049,31,59,8976031,,,
DOMENIILE VITICOLE TOHANI SRL,15257712,11,59,50017350,,,
NAPOCHIM SA,199931,22,58,24088061,,,
GAZZO PREMIUM SRL,4879930,19,58,35543138,,,
STOFE BUHUSI SA,962838,13,58,8308395,,,
DASMAR TERMO S.R.L.,33107640,22,58,47977915,,,
OBELIX IMPEX SRL,9056544,31,58,8415027,,,
NORBELA PAN S.R.L.,43619532,10,58,7809271,,,
NOVAPAX ROMANIA SRL,24085713,22,58,22021020,,,
TECHNOLINE SRL,15156793,25,58,12843079,,,
EURO RIN SRL,14668965,11,58,33381114,,,
SOCIETATE COOPERATIVA MESTESUGAREASCA IMBRACAMINTEA SCM,2294840,14,58,2892340,,,
RINA FASHION S.R.L.,47422079,10,58,1765654,,,
DIACARN FOOD SRL,22212233,10,58,61710766,,,
SWEET SENSATION SRL,34231140,10,58,12075261,,,
ACVILA SRL,8392317,11,58,21349907,,,
TABULA SRL,6926400,16,58,10023419,palkatonaemoke@tabula.ro,0266/218515,anofm_new_lemn_20260314_46a056e1
SAGIFLOR S.R.L.,48964086,14,58,2858375,,,
MEATPROD THOMAS SRL,32781988,10,58,34265229,,,
TEKFOR BRASOV S.R.L.,43358771,25,58,53234462,,,
ELECTRO-PARTS SRL,24002963,27,58,63002828,,,
NUTRELO GROUP S.A.,27202818,11,58,33948856,,,
BALASTIERA MIHAIESTI SRL,27810556,23,58,26562579,,,
FIVEX SRL,5631100,25,58,18644755,fivexpetrol@yahoo.com,0253378796,anofm_jobs_20260220_153333_20260314_549f40d5
LOTUS IND-IMPEX SRL,5331757,14,58,3931705,,,
CONFECTII NAVABELEN SRL,27526717,14,58,3721067,navabelenrom@yahoo.es,0770353830,anofm_jobs_20260220_153333_20260314_549f40d5
ARDACO TEHNIC METAL SRL,14762430,25,58,11768993,office@ardacometal.ro,0743052050,anofm_new_constructii_20260314_8477685f
NICBAC PROD SRL,9817750,10,58,67062761,,,
EL-CAR SRL,564549,28,58,29908795,,,
VETA SRL,17019172,15,58,9165888,,,
ROM DINAROM SRL,16191160,28,57,24691119,,,
ENDRESS POWER ROMANIA S.R.L.,18320318,27,57,42169669,,,
SEND '92 IMP-EXP SRL,144154,22,57,13195226,,,
INSTA ELECTRIC SA,1448879,27,57,16979325,,,
ENDRESS POWER ROMANIA S.R.L.,18320318,27,57,42169669,,,
SILVERSTONE ROMANIA SRL,18320318,27,57,42169669,,,
I.M.P. ROMANIA INDUSTRIAL CO SA,6810979,13,57,31492570,,,
TRANSFORMATORUL SRL,14311945,27,57,6665241,,,
SIAS CLOTHING IND SRL,12888930,14,57,8769887,,,
I.S.C. RO TECHNOLOGY SRL,32554217,13,57,25212616,hr@iscro.eu,0722656843,anofm_jobs_20260220_153333_20260314_549f40d5
INCOME SYSTEM TUR SRL,27050051,25,57,2224506,,,
INCOME SYSTEM TUR SRL,27050051,25,57,2224506,,,
ROMVERSIS TOP SRL,17029230,28,57,13348064,,,
3D-EST SRL,14697790,25,57,17602834,,,
ERGIO BY MERLUSCA S.R.L.,4831975,16,57,27380376,,,
LA STELA GOOD FOOD S.R.L.,40478986,10,57,19630900,,,
ROB-SYSTEMS SRL,21131122,27,57,20010452,info@rob-systems.com,0269205451,anofm_jobs_20260220_153333_20260314_549f40d5
AGROLEMN SRL,16709018,15,57,5939829,,,
VACROM SRL,18310390,14,57,26567446,,,
CHITULESCU PROD SRL,5667723,10,57,9929805,,,
NICA AXA ACAPULCO S.R.L.,1151559,10,57,5920659,,,
RAN FOREST SERVICES SRL,17009420,22,57,17568889,,,
FINCIMEC SPA LUINO SUCURSALA BUCURESTI,39235312,25,57,30988994,,,
AXE GROUP ROMANIA SA,15497057,25,57,29556104,ina.tripe@romania.axe-group.com,0788137405,anofm_jobs_20260220_153333_20260314_549f40d5
PREMIUM PORC SIBIU SRL,36140854,14,57,155905810,,,
SINIT MECHATRONICS SOCIETATE IN COMANDITA,43116786,22,57,32751300,,,
ALIS PROD IMPEX SA,16087179,14,57,59577349,,,
ARMONIE IN SIMBIOZA S.R.L.,47131860,10,57,8472054,,,
HSP-AG INGINEERING AND PRODUCTION SRL,30679010,25,57,12869783,,,
INTER MECA SERV SRL,17688320,25,57,24284608,,,
EMANUEL COM SRL,13518889,10,57,9993814,,,
HIDRAULICA SRL,10648523,22,57,20053653,,,
TEKNIA ORADEA S.R.L.,28390485,25,57,25583659,,,
MARADRIMEX SRL,141557,10,57,17342833,,,
SINIT MECHATRONICS SOCIETATE IN COMANDITA,43116786,22,57,32751300,,,
GONZALES MECANICA DE PRECIZIE SRL,14874469,28,57,34212954,,,
EMA SA,2048307,14,57,2472909,,,
GONZALES MECANICA DE PRECIZIE SRL,14874469,28,57,34212954,,,
SACRIS IMPEX SRL,3737075,31,57,12723565,,,
SETTORE DUE S.R.L.,41926751,32,56,3166643,cabinet.contabilitate@yahoo.com,0262371116,anofm_5_30pos_older_than_30_days_20260314_66bc9356
PATISTAR SRL,17231336,10,56,12046236,,,
LUMITECH SRL,15133412,26,56,8271400,,,
RATIO-WEST SRL,5929450,10,56,8328363,,,
E.A. HINGAN SRL,24361754,10,56,5624286,losarpaine@gmail.com,0745/380179,anofm_jobs_20260313_083455_20260314_3eab569a
MICROPLASMA SRL,1907297,25,56,13697391,,,
TRICOSIB SRL,1174005,14,56,30551794,,,
AVACO - ECOKAPA GROUP SRL,10720947,25,56,10371987,,,
PRIMA CONSTRUCT SRL,24681015,30,56,20266957,conract@primaconstruct.ro,0232214328,anofm_jobs_20260220_153333_20260314_549f40d5
NORVIA MEAT DISTRIBUTION S.R.L.,33147564,10,56,40542654,,,
VAG SERVICE SRL,21602505,29,56,60259381,,,
ASPET INTERMED SRL,26458460,22,56,30521473,,,
A.T. GRUP PROD IMPEX SRL,9971244,14,56,22322787,,,
EXPERT EXTREME PAINTS SRL,32985279,20,56,25515476,,,
SHIRT HOUSE SRL,32092240,14,56,4671692,,,
ALI-TEHNIC SRL,16303752,25,56,13072059,,,
ELEROM SA,3426320,27,56,22571206,,,
VLASAR AGRO SRL,5277976,10,56,62918675,,,
SILVA FOREST SRL,14900924,22,56,5772960,liviuff@yahoo.com,0723416146,anofm_jobs_20260310_123444_20260314_a3ffee1a
FRONTMATEC SIBIU S.R.L.,40352359,25,56,35241112,,,
SR2C INDUSTRIE SRL,17963331,25,56,16435324,,,
OCOLUL SILVIC CODRII BEIUSULUI RA,18019510,21,56,5524033,,,
LILIACUL SRL,811266,10,56,12705376,,,
GRANIT NEGRU SRL,23629884,23,56,29422019,,,
MULTI ENGRAVE SRL,23629884,23,56,29422019,,,
PROFIL IMPORT EXPORT SRL,1236787,16,56,15135710,office@scprofil.ro,0265/512692,anofm_jobs_20260220_153333_20260314_549f40d5
JOINTEAM S.R.L.,47122225,15,56,8588573,,,
ALBARESOR S.R.L.,12762825,15,56,4348314,,,
SKELA INDUSTRIES SRL,37942279,25,56,106436534,,,
SUN DRINKS & FOOD INDUSTRIES SRL,5831930,20,56,26453919,,,
SUN INDUSTRIES SRL,5831930,20,56,26453919,,,
ROMIND T&G SRL,4597557,28,56,28361118,,,
ROMIND T&G SRL,4597557,28,56,28361118,,,
TRAKKOM ENGINEERING S.R.L.,46874009,28,56,51242466,,,
FENSTERWELT SRL,29865094,22,56,34619716,,,
LACTATE BRAILA SRL,12818268,10,56,34848944,,,
LACTATE BRAILA S.R.L.,12818268,10,56,34848944,,,
LACTATE BRAILA SRL,12818268,10,56,34848944,,,
LACTATE BRAILA SRL,12818268,10,56,34848944,,,
WAGONS MAINTENANCE SRL,34451870,33,56,10817619,,,
JD AGRO COCORA SRL,22445255,11,56,100397124,,,
JD AGRO COCORA SRL,22445255,11,56,100397124,,,
SILNEF METAL CASTING SRL,23922131,24,56,168183820,,,
ART GROUP PUBLISHING S.R.L.,40150228,18,56,15023144,,,
RUSANCOM PROD SRL,5284590,14,56,32407340,raluca.chereches@rusancom.ro,0265/320524,anofm_5_30pos_older_than_30_days_20260314_66bc9356
MAGUAY COMPUTERS SRL,12167046,26,56,263748952,,,
SIRFIT SRL,16389568,29,56,14277490,,,
SIRFIT SRL,16389568,29,56,14277490,,,
SUD OIL SRL,16252403,11,56,16018560,,,
INDAELTRAC SRL,8982580,27,56,13984302,,,
TEXTOR SA,1203895,13,56,22972851,delia.sabau@textor-textiles.ro,0265/252475,anofm_jobs_20260309_091938_20260314_74c23d98
TEHNOFAVORIT SA,7247289,28,56,11014316,,,
AXA OMEGA SRL,25373390,10,55,7108638,,,
HATBORU ROMANIA S.A.,47137617,24,55,30029045,gciurel@hatboru.com,0766537881,anofm_jobs_20260220_153333_20260314_549f40d5
TRUCK SPED SRL,3811082,23,55,21890377,,,
EST COMPANY ROM IMPEX SRL,7637516,14,55,7332095,,,
DEMAR SALDNAV S.R.L.,44888229,25,55,7030724,,,
PLAS ANTICOROSION S.R.L.,41344273,25,55,18201083,,,
COMERPAN SRL,4296090,25,55,11924009,,,
INDUSTEAM EAST EUROPE S.R.L.,44662743,25,55,12424190,,,
OVIBEST SRL,16259843,22,55,18585307,,,
ITAL STYL SRL,18719344,16,55,16742497,,,
LORGIS SRL,8868187,22,55,17999093,,,
ALTAMIRA INDUSTRY SRL,18445427,10,55,26488244,adriana@mezelar.ro,0723217957,anofm_jobs_20260220_153333_20260314_549f40d5
LUCY DAN COM SRL,4497787,14,55,9967223,,,
E-PROD-LEATHER S.R.L.,42423642,15,55,5443501,chis.marin@conceriaeuropa.it,0747285743,anofm_jobs_20260220_153333_20260314_549f40d5
POSIADALO RO SRL,37802216,23,55,25363999,,,
XILOPAL SRL,5994687,16,55,10481962,,,
TESSITURA DI SARATA SRL,15419016,13,55,19783381,,,
DN AGRAR SERVICE SRL,25294858,16,55,18965772,,,
DEGO SYSTEM S.R.L.,34020940,14,55,15747048,,,
MADIROM PROD SRL,18302001,30,55,802307399,,,
OCOLUL SILVIC PRIVAT CODRII ZARANDULUI SRL,18786157,21,55,5187666,,,
BELPAN SRL,5594923,10,55,8408630,,,
GLERUPS RO. SRL,17578948,15,55,13915735,,,
VIASTEIN SRL,20177245,23,55,52986103,,,
VALENTIN VLAD FOREST S.R.L.,37019894,22,55,33414031,,,
IUST SERV SRL,26616390,10,55,10075219,,,
COSELI SA,1974954,10,55,19713756,,,
PLASMATERM SA,4998060,25,55,9009402,,,
VIASTEIN  S.R.L.,20177245,23,55,52986103,,,
BOGA TRIFESTI SRL,24716873,14,55,48339542,,,
GAPIMEX CONF SRL,26323226,14,55,2938025,,,
NIKO AUTO COM SRL,15805246,25,55,18855790,,,
POSIADALO RO SRL,37802216,23,55,25363999,,,
EMZ HANAUER ROMANIA S.R.L.,45041337,27,55,23867867,,,
ECO-TINY HOUSE SRL,37299131,16,55,17084620,,,
MADIROM PROD SRL,18302001,30,55,802307399,,,
SEM SUHNER MED S.R.L.,16832451,27,55,11732727,,,
EMZ HANAUER ROMANIA S.R.L.,45041337,27,55,23867867,,,
UNICOM WOOD PRODUCTION SA,21700139,16,55,8431988,,,
EPS THERMOPOR SRL,13857753,23,55,8169249,,,
MULTIBOND DURAL SRL,10850777,20,55,45594495,,,
TF SERVICE IMPEX SRL,2624051,28,55,10770411,,,
EMEK PAN S.R.L.,47244516,10,55,9062348,,,
INDUSTEAM EAST EUROPE S.R.L.,44662743,25,55,12424190,,,
DEKOTEX SRL,1220373,14,54,5290586,,,
EDERA INVEST SRL,3900023,10,54,13178044,,,
ICPE ACTEL SA,356661,27,54,22560222,,,
DICO LINEAMEC ROMANIA S.R.L.,16245996,25,54,13514322,,,
MTS SUMMER INTERACTIV SRL,32701059,22,54,13758364,,,
PAROCO SHOES SRL-D,37880745,15,54,3898787,,,
FEMADAR SRL,9672285,10,54,20255082,,,
NECRI SAN SRL,7132556,14,54,59925396,,,
INDUTEX ROMANIA S.R.L.,18528743,14,54,6381151,,,
MAXIMO IMPEX SRL,7849845,31,54,10601855,,,
DENISA COM SRL,6795747,10,54,15669323,,,
HUNTING FUN SRL,31423671,10,54,11961419,,,
G & T TRANS SRL,9258055,11,54,67387589,,,
ALMAMET SRL,17825819,20,54,61999617,,,
SIMCOR VAR S.R.L.,13532689,23,54,31222259,ramona.andritoiu@simcorvar.ro,0254213930,anofm_jobs_20260310_123444_20260314_a3ffee1a
AMMA PRINT SRL,12709554,18,54,73246608,,,
SANTO RAPHAEL SRL,7678885,20,54,6896982,,,
SANTO RAPHAEL SRL,7678885,20,54,6896982,,,
SIMCOR VAR SA,13532689,23,54,31222259,,,
SERIROM SRL,14639382,13,54,8781021,,,
SIMCOR VAR SA,13532689,23,54,31222259,,,
PARAPHARM SRL,13662697,10,54,71729545,,,
PROD COM MARCO T.16 SRL,1582195,10,54,18110774,,,
BODEGA PIETROASA SRL,34992256,12,54,22328633,,,
BODEGA PIETROASA S.R.L.,34992256,12,54,22328633,,,
THUNDERFLEX SRL,18995579,22,54,22833836,,,
PANDIPO SRL,8996615,10,54,6902464,,,
IRVEN COM SRL,2654494,10,54,13028837,,,
CARMANGERIA-DALIA SRL,2200390,10,54,27076524,,,
SOCEND IND SA,11943106,33,54,12004567,,,
CARLISLE CONSTRUCTION MATERIALS RO SRL,17026129,22,54,78181261,,,
GEORGIA BUSINESS COMPANY SRL,16184511,25,54,9246213,,,
VINEY CORPORATION EAST EUROPE SRL,33990311,22,54,12802250,office@vineycorp.ro,0754.814324,anofm_jobs_20260220_153333_20260314_549f40d5
MODE PRIMA SRL,2386057,14,54,3422910,modeprima@rdslink.ro,0740609339,anofm_new_confectii_20260314_8da893a3
COMPLEX UNIREA LEGUME 5G S.R.L.,40200350,10,54,20784596,,,
IMPERIAL PG SRL,12470162,16,54,15993497,florin.jurca@imperialpg.ro,0729406897,anofm_jobs_20260220_153333_20260314_549f40d5
YUKSEL IMPEX SRL,4747026,10,54,10239337,yuksel_impex@yahoo.com,0723300584,anofm_jobs_20260313_083455_20260314_3eab569a
YUKSEL IMPEX SRL,4747026,10,54,10239337,yuksel_impex@yahoo.com,0723300584,anofm_jobs_20260313_083455_20260314_3eab569a
ROSTYLE ALEX SRL,10860096,15,54,4440232,,,
PSAPET-PROD-COM SRL,8289479,25,54,7843713,,,
AGROZOOTEHNICA SA ADUNATII COPACENI,1297830,11,54,13314388,,,
KOOL TOOL SRL,17806329,18,54,9599681,,,
A.C.P. AIR CONDITIONING PRODUCTS SRL,13598578,28,53,20914077,,,
A.C.P. AIR CONDITIONING PRODUCTS SRL,13598578,28,53,20914077,,,
STEFANIA SRL,8499799,10,53,15429599,,,
UTTIS INDUSTRIES SA,6561690,28,53,20244410,,,
ARMSTRONG FLUID TECHNOLOGY ROMANIA S.R.L.,14342461,28,53,19553989,,,
NORD SCALA SRL,25188040,16,53,5904772,,,
MONE PLINT S.R.L.,47072089,22,53,9093969,,,
MONE PLINT S.R.L.,47072089,22,53,9093969,,,
TRASMEC PRODUCTION RO S.R.L.,9263841,25,53,27754512,,,
DOMO WELLNESS ROMANIA SRL,6179267,31,53,26834303,,,
FERMA CU OMENIE SRL,17514367,10,53,33838561,,,
CORAL TREND DESIGN SRL,34396296,14,53,3309720,,,
DICOSIB PROD SRL,33008019,10,53,70238381,,,
FER.KO SRL,6179267,31,53,26834303,,,
BOSCH REXROTH S.R.L.,38122226,28,53,86123420,,,
MILLENNIUM UTILITY SRL,14419719,32,53,9641185,,,
LIXIL EDEN H SRL,36162968,10,53,10844867,,,
MARIOT B.M. COM SRL,5578367,10,53,8242813,,,
ENERGIA VERDE STREJESTI S.A.,18455170,11,53,78626750,,,
OCOL SILVIC PRIVAT STEJARII MUSCELULUI SRL,28601175,21,53,1277016,,,
DUROTERM SRL,11542066,25,53,15911665,,,
FER.KO PRODUCTION-TRADING SRL,6179267,31,53,26834303,,,
GRUP CONSTRUCT SRL,14778496,28,53,17842450,,,
KATHREIN BROADCAST S.R.L.,41308980,26,53,22759803,,,
DESIGN FOR LIFE SRL,25999093,31,53,17493436,,,
CHAMBON SRL,18640452,28,53,27355701,,,
ELIDOR PAN SRL,30076698,10,53,12879340,,,
A W P IMPEX SRL,16491575,28,53,15313544,danielalenard@yahoo.com,0264242018,anofm_jobs_20260220_153333_20260314_549f40d5
AGACHE SRL,5313939,31,53,10874744,,,
ENERGIA VERDE STREJESTI S.A.,18455170,11,53,78626750,,,
SPIACT CRAIOVA S.A.,14452049,30,53,51284052,lucian.grigore@spiact.ro,0742206081,anofm_jobs_20260220_153333_20260314_549f40d5
AFI CAR UTILAJE S.R.L.,25328926,29,53,46801141,,,
EGAN PROD SRL,8866313,10,53,7786752,,,
PRODUSE TRADITIONALE GABIOTI DIN PLESCOI SRL,31099550,10,53,44846762,,,
LUTRIX SRL,4075928,22,53,12971444,,,
MINIFABER EAST EUROPE SRL,24865344,32,53,31977716,,,
CHAMBON SRL,18640452,28,53,27355701,,,
AFI CAR UTILAJE SRL,25328926,29,53,46801141,,,
UTTIS INDUSTRIES SRL,6561690,28,53,20244410,,,
DRAFIL S.R.L.,16218428,25,52,40944529,,,
ROGAM-PLAST SRL,13817724,22,52,45346936,,,
STELCO ROMANIA SRL,13766108,29,52,17445411,,,
KONTEX SRL,13054975,29,52,29390458,,,
FARMRISE PREST S.R.L.,49410500,16,52,3337073,,,
BECKER SOLID WOOD AND SERVICE S.R.L.,38836683,31,52,16395629,,,
MEDISOL SRL,18252965,26,52,21155190,,,
GAMADO SERVICE S.R.L.,39822260,25,52,18254025,,,
WEASEL ART SRL,20741904,20,52,18922209,,,
UZUC SA,1343554,28,52,8762543,flori.puciki@uzuc.ro,0747239393,anofm_jobs_20260220_153333_20260314_549f40d5
BACKEREI FASTUS S.A.,17354053,10,52,7457850,,,
BUCHEN-ICS ROMANIA SRL,18751060,33,52,15561652,,,
GENESIS SRL,11142035,10,52,7289786,,,
PROTENA S.R.L.,35298725,10,52,319034075,,,
PROCOSFIN COMP SRL,9451608,14,52,4935178,,,
ALLSTAR PROD SRL,6626276,28,52,29156035,raluca.oprea@aliat-auto.ro,0265/252526,anofm_jobs_20260309_091938_20260314_74c23d98
ARTCONFEX SRL,12643450,14,52,15061805,,,
UBM FEED ROMANIA SRL,35298725,10,52,319034075,,,
MONICA DESIGN IMPEX SRL,3154420,14,52,27011076,,,
DOR INVEST SRL,7712898,16,52,20134710,,,
TERRACULT SRL,15844296,11,52,69120921,,,
TREXIMCO SRL,3820927,14,52,5644214,,,
TREXIMCO SRL,3820927,14,52,5644214,,,
TREXIMCO SRL,3820927,14,52,5644214,,,
ROMTEL IMPEX SRL,13675301,10,52,9142403,,,
MONTUBING SRL,15999304,25,52,11669426,,,
GHITTA SRL,2233541,10,52,17772078,,,
CICAVI SRL,15165945,10,52,7615157,,,
OCOLUL SILVIC DUMBRAVA RA,25538820,21,52,4961093,,,
STELCO ROMANIA SRL,13766108,29,52,17445411,,,
TERRACULT SRL,15844296,11,52,69120921,,,
C & D INFO CONSULT SRL,18692885,18,52,16481700,,,
ROMA2S TRANSYLVANIA INGINERIE SRL,28416143,25,52,16448159,,,
DANPROD SRL,3202624,16,52,13015947,,,
KALPO SRL,1189618,10,52,13724198,,,
FOOD REPUBLIC S.R.L.,40376390,10,52,20238927,,,
PRONIF INDUSTRY SRL,28672435,28,52,11047296,,,
FRONTAL PRODUCTION RUMANIEN SRL,16698962,25,52,6753492,,,
STEWO PLASTIC PROD SRL,15347815,22,52,13855188,dleonte@stewo.ro,0263361233,anofm_new_alte_20260314_0cf00e61
ELECTROTEHNICA EM S.A.,21794966,27,52,20255089,,,
MAGUBA INVEST SRL,27185580,10,52,7938783,,,
ASCO TOOLS SA,16632046,28,52,13839412,,,
SOCIETATE COOPERATIVA MESTESUGAREASCA COMART,3678,15,52,4205080,,,
TEMAS MURES RO S.R.L.,40106559,29,52,7263316,,,
UNIPROD MANAGEMENT SRL,18835659,16,52,11745235,,,
SIMIBA PAN SRL,28912520,10,52,8733388,,,
