cui,denumire,caen,nr_reg_com,forma_juridica,sediu_judet,sediu_localitate,sediu_strada,sediu_nr,sediu_cod_postal,adresa,telefon_anaf,fax,cod_postal,data_inregistrare,stare,status_tva,email,email2,website,cifra_afaceri_ron,cifra_afaceri_eur,angajati,an_infiintare
28658139,SAFIE VIGH SRL,2830,J30/554/2011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SATU MARE,Mun. Carei,Str. Mărăşeşti,24,445100,"JUD. SATU MARE, MUN. CAREI, STR. MĂRĂŞEŞTI, NR.24",,,445100,2011-06-21,INREGISTRAT din data 20.06.2011,False,,,,,,,
30202818,SALAMA TRADE FILIALA BUCURESTI SRL,4661,J40/5610/2012,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 3 Mun. Bucureşti,Str. Băniei,17,30185,"MUNICIPIUL BUCUREŞTI, SECTOR 3, STR. BĂNIEI, NR.17, ET.1, AP.4",0213119625,,30185,2012-05-17,INREGISTRAT din data 16.05.2012,False,,,,,,,
44553746,SALMET INDUSTRY S.R.L.,2830,J05/1753/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Mun. Salonta,Str. Regele Ferdinand I,1/A,415500,"JUD. BIHOR, MUN. SALONTA, STR. REGELE FERDINAND I, NR.1/A",,,415500,2021-07-07,INREGISTRAT din data 07.07.2021,True,,,,,,,
52456515,SALMET PROD S.R.L.,2830,J2025067405005,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Mun. Salonta,Str. Regele Ferdinand I,1/A,,"JUD. BIHOR, MUN. SALONTA, STR. REGELE FERDINAND I, NR.1/A",0749033958,,,2025-09-08,INREGISTRAT din data 08.09.2025,True,,,,,,,
48319510,SALVARANI AGRI S.R.L.,4661,J16/1305/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Orş. Segarcea,Str. Republicii,196,205400,"JUD. DOLJ, ORŞ. SEGARCEA, STR. REPUBLICII, NR.196",0766662079,,205400,2023-06-14,INREGISTRAT din data 13.06.2023,True,,,,,,,
20302704,SANKRIO S.R.L.,2830,J25/684/2006,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MEHEDINŢI,Mun. Drobeta-Turnu Severin,Str. CICERO,109A,220021,"JUD. MEHEDINŢI, MUN. DROBETA-TURNU SEVERIN, STR. CICERO, NR.109A, BL.S10A, SC.2, AP.8",0722716634,,220021,2006-12-29,INREGISTRAT din data 28.12.2006,True,,,,,,,
33943360,SANWEI TIME SRL,4661,J2015000017358,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Sat Gelu Com. Variaş,,297,307456,"JUD. TIMIŞ, SAT GELU COM. VARIAŞ, NR.297",0722465970,,307456,2015-01-07,INREGISTRAT din data 07.01.2015,True,,,,,,,
28068197,SAUSAN RAJAB IMPORT-EXPORT S.R.L.,4661,J13/387/2011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CONSTANŢA,Mun. Constanţa,Str. Pescarilor,16,900533,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. PESCARILOR, NR.16, BL.BM7, SC.A, ET.1, AP.17",0733322697,,900533,2011-02-22,SUSPENDARE ACTIVITATE din data 24.02.2011,False,,,,,,,
38927234,SBF UTILAGRO S.R.L.,4661,J05/441/2018,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Sat Sărand Com. Copăcel,SĂRAND,155,417209,"JUD. BIHOR, SAT SĂRAND COM. COPĂCEL, SĂRAND, NR.155",0751328827,,417209,2018-02-26,INREGISTRAT din data 26.02.2018,False,,,,,,,
25302519,SCHMELZER SRL,4661,J08/491/2009,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Sat Colonia Bod Com. Bod,Str. Fabricii,5,507020,"JUD. BRAŞOV, SAT COLONIA BOD COM. BOD, STR. FABRICII, NR.5",0268265840,,507020,2009-03-18,INREGISTRAT din data 17.03.2009,False,info@schmelzer.ro,,https://schmelzer.ro,,,,
44312454,SCM INFO AGRITECH S.R.L.,4661,J22/1710/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IAŞI,Mun. Iaşi,Str. Podişului,79B,700654,"JUD. IAŞI, MUN. IAŞI, STR. PODIŞULUI, NR.79B, AP.1",,,700654,2021-05-21,INREGISTRAT din data 21.05.2021,False,,,,,,,
17571028,SCORILO S.R.L.,4661,J21/243/2005,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,IALOMIŢA,Mun. Urziceni,Str. Postei,3,925300,"JUD. IALOMIŢA, MUN. URZICENI, STR. POSTEI, NR.3",,,925300,2005-05-11,INREGISTRAT din data 10.05.2005,False,contact@targetare.ro,,https://targetare.ro/6692865/scorilo-srl,,,,
6388000,SCULE SI UNELTE DE GRADINA SRL,4661,J12/59/2011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CLUJ,Mun. Cluj-Napoca,Cal. Turzii,188,400495,"JUD. CLUJ, MUN. CLUJ-NAPOCA, CAL. TURZII, NR.188, ET.I",0264412530,,400495,1994-11-16,INREGISTRAT din data 19.01.2011,False,,,,,,,
51379210,SEA GROUP AUTO S.R.L.,4661,J2025014967000,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SĂLAJ,Mun. Zalău,Str. Oborului,17,,"JUD. SĂLAJ, MUN. ZALĂU, STR. OBORULUI, NR.17, BIROU 2",0727164315,,,2025-03-03,INREGISTRAT din data 03.03.2025,True,,,,,,,
45237687,SEA GROUP UTIL S.R.L.,4661,J31/695/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SĂLAJ,Mun. Zalău,Str. Oborului,17,450033,"JUD. SĂLAJ, MUN. ZALĂU, STR. OBORULUI, NR.17, CAMERA 1",0727164315,,450033,2021-11-17,INREGISTRAT din data 17.11.2021,True,,,,,,,
5074378,SEDIMA SRL,4661,J08/2122/1993,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRAŞOV,Mun. Braşov,Str. Fagurului,70,500484,"JUD. BRAŞOV, MUN. BRAŞOV, STR. FAGURULUI, NR.70",068426932,680426932,500484,1994-01-11,RELUARE ACTIVITATE din data 15.04.2007,False,,,,,,,
24398230,SEELEMAN UTILAJE S.R.L.,4661,J05/2189/2008,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Mun. Oradea,Str. Mioriţei,32,410011,"JUD. BIHOR, SAT SĂLARD COM. SĂLARD, NR.759",0744768754,,417450,2008-09-01,SUSPENDARE ACTIVITATE din data 07.05.2010,False,,,,,,,
43002234,SEGANDA PARTS S.R.L.,4661,J37/528/2020,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,VASLUI,Mun. Vaslui,Str. G-ral Vasile Milea,20,,"JUD. VASLUI, MUN. VASLUI, STR. G-RAL VASILE MILEA, NR.20",,,,2020-09-03,INREGISTRAT din data 03.09.2020,True,,,,,,,
46557388,SEI-AGROEXPERT S.R.L.,4661,J06/1118/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BISTRIŢA-NĂSĂUD,Mun. Bistriţa,Bld. Decebal,17,,"JUD. BISTRIŢA-NĂSĂUD, MUN. BISTRIŢA, BLD. DECEBAL, NR.17, SC.A, AP.18",,,,2022-07-28,INREGISTRAT din data 28.07.2022,False,,,,,,,
49127610,SELEVER DANIEL-SEBASTIAN ÎNTREPRINDERE INDIVIDUALĂ,4661,F24/1196/2023,,MARAMUREŞ,Mun. Baia Mare,Bld. Regele Mihai I,24,430241,"JUD. MARAMUREŞ, MUN. BAIA MARE, BLD. REGELE MIHAI I, NR.24, AP.58",,,430241,2023-11-15,INREGISTRAT din data 15.11.2023,False,,,,,,,
26150532,SELUNE VEST SRL,4661,J35/2039/2009,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Mun. Timişoara,Bld. G-ral Ion Dragalina,27,300162,"JUD. TIMIŞ, MUN. TIMIŞOARA, BLD. G-RAL ION DRAGALINA, NR.27, BIROU 9,SAD 4",,,300162,2009-10-27,INREGISTRAT din data 27.10.2009,True,,,,,,,
11492758,SEM-TRACT S.R.L.,4661,J35/158/1999,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Orş. Sânnicolau Mare,Str. Lazăr Gheorghe,24,305600,"JUD. TIMIŞ, ORŞ. SÂNNICOLAU MARE, STR. LAZĂR GHEORGHE, NR.24",0256372700,,305600,1999-02-26,INREGISTRAT din data 26.02.1999,True,,,,,,,
16632119,SEMARCO DIVERS S.R.L.,4661,J20/1112/2004,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,HUNEDOARA,Mun. Deva,Str. Mihai Viteazul,,330015,"JUD. HUNEDOARA, MUN. DEVA, STR. MIHAI VITEAZUL, BL.9, SC.4, ET.4, AP.39",0254219382,,330015,2004-07-28,SUSPENDARE ACTIVITATE din data 31.08.2009,False,,,,,,,
790619,SEMBRAZ SA,2830,J1991000207328,SOCIETATE COMERCIALĂ PE ACŢIUNI,SIBIU,Mun. Sibiu,Str. Ştefan cel Mare,152-154,,"JUD. SIBIU, MUN. SIBIU, STR. ŞTEFAN CEL MARE, NR.152-154, BIROU 15",,,,1992-11-30,INREGISTRAT din data 30.11.1992,True,,,https://sembraz.ro,,,,
29025453,SEMCORE TRADING S.R.L.,4661,J40/10245/2011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 3 Mun. Bucureşti,Str. Baba Novac,16,31629,"MUNICIPIUL BUCUREŞTI, SECTOR 3, STR. BABA NOVAC, NR.16, PARTER, BL.23, SC.2, AP.47",0721205523,,31629,2011-08-24,INREGISTRAT din data 24.08.2011,False,,,,,,,
44005271,SERV CLASS IRIGATII S.R.L.,4661,J09/302/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRĂILA,Mun. Brăila,Şos. Râmnicu Sărat,84B,,"JUD. BRĂILA, MUN. BRĂILA, ŞOS. RÂMNICU SĂRAT, NR.84B",,,,2021-03-29,INREGISTRAT din data 29.03.2021,True,,,,,,,
12230720,SERV CLASS SRL,4661,J1999000291093,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRĂILA,Mun. Brăila,Şos. Râmnicu Sărat,84B,,"JUD. BRĂILA, MUN. BRĂILA, ŞOS. RÂMNICU SĂRAT, NR.84B",0239611096,,,1999-10-11,INREGISTRAT din data 11.10.1999,True,,,,,,,
3346255,SERVAGROMEC SRL,4661,J17/350/1991,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,GALAŢI,Mun. Galaţi,Str. Domnească,60,800008,"JUD. GALAŢI, MUN. GALAŢI, STR. DOMNEASCĂ, NR.60",0744569178,,800008,1993-02-23,INREGISTRAT din data 23.02.1993,False,,,https://servagromec.ro,,,,
42909465,SERVICE & PARTS SOLUTIONS S.R.L.,4661,J13/2019/2020,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CONSTANŢA,Mun. Constanţa,Str. Verona,4,,"JUD. CONSTANŢA, MUN. CONSTANŢA, STR. VERONA, NR.4, ET.1, AP.2",,,,2020-08-13,INREGISTRAT din data 13.08.2020,False,,,,,,,
31275389,SERVUTIL-GABIALEX  FERM SRL,4661,J39/103/2013,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,VRANCEA,Sat Păuneşti Com. Păuneşti,Str. Principală,121,627260,"JUD. VRANCEA, SAT PĂUNEŞTI COM. PĂUNEŞTI, STR. PRINCIPALĂ, NR.121",0767194678,,627260,2013-02-25,INREGISTRAT din data 25.02.2013,True,,,,,,,
45673570,SHOOQ IMPEX S.R.L.,4661,J2022000400059,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Sat Hotar Com. Ţeţchea,HOTAR,13,417606,"JUD. BIHOR, SAT HOTAR COM. ŢEŢCHEA, HOTAR, NR.13",0724313903,,417606,2022-02-21,INREGISTRAT din data 21.02.2022,False,,,,,,,
37117736,SHURA SOLUTIONS SRL,4661,J01/179/2017,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ALBA,Mun. Alba Iulia,Str. Arieşului,81,510178,"JUD. ALBA, MUN. ALBA IULIA, STR. ARIEŞULUI, NR.81",,,510178,2017-02-28,INREGISTRAT din data 28.02.2017,True,,,,,,,
49773653,SIF.RO S.R.L.,4661,J2024000788050,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Mun. Oradea,Str. Nicolae Bălcescu,2A,410327,"JUD. BIHOR, MUN. ORADEA, STR. NICOLAE BĂLCESCU, NR.2A, BL.PB30, AP.8",,,410327,2024-03-15,INREGISTRAT din data 15.03.2024,True,,,,,,,
38854973,SIGHISOARA AGRORUS S.R.L.,4661,J26/213/2018,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUREŞ,Mun. Sighişoara,Car. Hetiur,248,545400,"JUD. MUREŞ, MUN. SIGHIŞOARA, CAR. HETIUR, NR.248",,,545400,2018-02-14,INREGISTRAT din data 14.02.2018,True,,,,,,,
43575690,SIGMA CVM ROMANIA S.R.L.,4661,J2021000704404,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 1 Mun. Bucureşti,Str. Biharia,26,13981,"MUNICIPIUL BUCUREŞTI, SECTOR 1, STR BIHARIA, NR.26, ET.4",,,13981,2021-01-19,INREGISTRAT din data 19.01.2021,True,,,,,,,
28721953,SILO TECH MG SRL,4661,J2011001534359,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Mun. Timişoara,Aleea Martir Istvan Andrei,16-24,,"JUD. TIMIŞ, MUN. TIMIŞOARA, ALEEA MARTIR ISTVAN ANDREI, NR.16-24, BL.65, SC.C, AP.6",0784221247,,,2011-06-29,INREGISTRAT din data 28.06.2011,True,,,https://silotechmg.ro,,,,
27117429,SILOS CORDOBA SRL,4661,J40/15487/2016,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 2 Mun. Bucureşti,Cal. Moşilor,158,,"MUNICIPIUL BUCUREŞTI, SECTOR 2, CALEA MOŞILOR, NR.158, BIROUL 2B, SC.B, ET.2",0723632707,,,2010-06-29,TRANSFER(SOSIRE) din data 22.11.2016,False,,,,,,,
30119594,SILTOR SRL,4661,J05/656/2012,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Sat Mişca Com. Chişlaz,MIŞCA,399,417183,"JUD. BIHOR, SAT MIŞCA COM. CHIŞLAZ, MIŞCA, NR.399",0744296180,,417183,2012-04-25,INREGISTRAT din data 25.04.2012,True,,,,,,,
21254486,SILVA GARDEN SRL,4661,J06/226/2007,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BISTRIŢA-NĂSĂUD,Sat Bistriţa Bârgăului Com. Bistriţa Bârgăului,,1076,427005,"JUD. BISTRIŢA-NĂSĂUD, SAT BISTRIŢA BÂRGĂULUI COM. BISTRIŢA BÂRGĂULUI, NR.1076",0727804714,,427005,2007-03-02,INREGISTRAT din data 02.03.2007,False,,,,,,,
7239367,SIMPALEXIM S.R.L.,4661,J11/162/1995,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CARAŞ-SEVERIN,Sat Buchin Com. Buchin,Com. BUCHIN,120,327055,"JUD. CARAŞ-SEVERIN, SAT BUCHIN COM. BUCHIN, COM. BUCHIN, NR.120",513801,,327055,1995-04-28,RELUARE ACTIVITATE din data 26.05.2011,True,,,,,,,
28124831,SIPDISTRIBUTION SRL,4661,J35/443/2011,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Sat Săcălaz Com. Săcălaz,,65/A,307370,"JUD. TIMIŞ, SAT SĂCĂLAZ COM. SĂCĂLAZ,  , NR.65/A, DEPOZIT, BIROUL 1",0769005503,,307370,2011-03-03,INREGISTRAT din data 03.03.2011,True,,,,,,,
30507537,SMART AGRO MACHINES SRL,4661,J05/1253/2012,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BIHOR,Sat Sântandrei Com. Sântandrei,Str. Margaretei,11,417515,"JUD. BIHOR, SAT SÂNTANDREI COM. SÂNTANDREI, STR. MARGARETEI, NR.11",0723255644,,417515,2012-08-02,INREGISTRAT din data 02.08.2012,True,office@s-a-m.ro,,https://smart-agro-machines.ro,,,,
50589574,SMART PROD RV S.R.L.,4661,J2024024808004,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CLUJ,Sat Mihai Viteazu Com. Mihai Viteazu,Str. Rozelor,13,,"JUD. CLUJ, SAT MIHAI VITEAZU COM. MIHAI VITEAZU, STR. ROZELOR, NR.13",0754664774,,,2024-09-25,INREGISTRAT din data 24.09.2024,True,,,,,,,
45488425,SMARTRAC AGROTECHNIK S.R.L.,4661,J12/262/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CLUJ,Sat Tritenii de Jos Com. Tritenii de Jos,TRITENII DE JOS,307,407550,"JUD. CLUJ, SAT TRITENII DE JOS COM. TRITENII DE JOS, TRITENII DE JOS, NR.307",,,407550,2022-01-18,INREGISTRAT din data 18.01.2022,True,,,,,,,
41659468,SMARTSIA TECH S.R.L.,4661,J23/4112/2019,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Orş. Otopeni,Str. I. I. C. Brătianu,20A,75100,"JUD. ILFOV, ORŞ. OTOPENI, STR. I. I. C. BRĂTIANU, NR.20A, ET.2, AP.10",0726564797,,75100,2019-09-18,INREGISTRAT din data 18.09.2019,True,,,,,,,
11215293,SNH CON S.R.L.,4661,J31/306/1998,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SĂLAJ,Com. Cizer,,631,457075,"JUD. SĂLAJ, COM. CIZER, COM. CIZER, NR.897",0260604927,,457075,1998-11-24,INREGISTRAT din data 24.11.1998,False,,,,,,,
51915016,SOFI TRADE INNOVATIONS S.R.L.,4661,J2025039961001,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Orş. Voluntari,Str. Câmpul Pipera,127,,"JUD. ILFOV, ORŞ. VOLUNTARI, STR. CÂMPUL PIPERA, NR.127, ET.1, AP.5",+40750225558,,,2025-06-04,INREGISTRAT din data 04.06.2025,True,,,,,,,
46413056,SOLA AGRICULTURE S.R.L.,2830,J40/12698/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 2 Mun. Bucureşti,Str. Tudor Arghezi,21,20943,"MUNICIPIUL BUCUREŞTI, SECTOR 2, STR. TUDOR ARGHEZI, NR.21, CLADIREA H TUDOR ARGHEZI, BIROU 114.1, ET.1",,,20943,2022-07-04,TRANSFER(SOSIRE) din data 12.06.2023,True,,,,,,,
47759423,SOLAGRI UTIL S.R.L.,4661,J2023000539165,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Sat Poiana Mare Com. Poiana Mare,Str. Liliacului,3,207470,"JUD. DOLJ, SAT POIANA MARE COM. POIANA MARE, STR. LILIACULUI, NR.3",0770553320,,207470,2023-03-06,INREGISTRAT din data 06.03.2023,True,,,,,,,
11775436,SOLAGRO TRADING SRL,4661,J1999004778402,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,MUNICIPIUL BUCUREŞTI,Sector 4 Mun. Bucureşti,Bld. Metalurgiei,78,41836,"MUNICIPIUL BUCUREŞTI, SECTOR 4, BLD METALURGIEI, NR.78, BIROUL NR. 1",0729467846,,41836,1999-05-25,INREGISTRAT din data 21.05.1999,True,,,,,,,
20910590,SOLARKER.OLTENIA SRL,4661,J16/185/2007,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Sat Cârcea Com. Cârcea,Str. Lt. Tudor Miertoiu,26,207206,"JUD. DOLJ, SAT CÂRCEA COM. CÂRCEA, STR. LT. TUDOR MIERTOIU, NR.26",0741214663,,207206,2007-02-01,INREGISTRAT din data 01.02.2007,True,,,,,,,
21930960,SOLO PĂDURE ŞI GRĂDINĂ SRL,4661,J2007001014177,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,GALAŢI,Mun. Tecuci,Str. Bogdan Petriceicu Haşdeu,4,,"JUD. GALAŢI, MUN. TECUCI, STR. BOGDAN PETRICEICU HAŞDEU, NR.4, CAM.1",0746169841,,,2007-06-14,RELUARE ACTIVITATE din data 18.12.2025,False,,,,,,,
48720693,SOLX S.R.L.,4661,J33/1506/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SUCEAVA,Sat Dărmăneşti Com. Dărmăneşti,,244,727155,"JUD. SUCEAVA, SAT DĂRMĂNEŞTI COM. DĂRMĂNEŞTI, NR.244",0746888241,,727155,2023-09-01,INREGISTRAT din data 01.09.2023,True,,,https://solx.ro,,,,
21710744,SOR LOGISTIC SRL,4661,J2007000956025,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ARAD,Sat Horia Com. Vladimirescu,,141,317407,"JUD. ARAD, SAT HORIA COM. VLADIMIRESCU,  , NR.141",0740107539,,317407,2007-05-11,INREGISTRAT din data 10.05.2007,True,porto@portotheme.com,,https://sorlogistic.ro,3016364,603273,5,2007
46026653,SOUTH MACHINES S.R.L.,4661,J52/409/2022,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,GIURGIU,Mun. Giurgiu,Bld. Bucureşti,118A,,"JUD. GIURGIU, MUN. GIURGIU, BLD. BUCUREŞTI, NR.118A",,,,2022-04-28,INREGISTRAT din data 28.04.2022,True,,,,,,,
10458855,SP STROIA PRODUCT SRL,4661,J1998000435351,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Mun. Timişoara,Str. TIMIS,3,,"JUD. TIMIŞ, MUN. TIMIŞOARA, STR. TIMIŞ, NR.3, BL.D2, SC.B, ET.2, AP.11",0723179309,,300384,1998-04-22,INREGISTRAT din data 22.04.1998,True,,,,,,,
43835854,SPECIAL AGROSERVICE S.R.L.,4661,J2021000629163,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DOLJ,Sat Poiana Mare Com. Poiana Mare,Str. Primăverii,161,207470,"JUD. DOLJ, SAT POIANA MARE COM. POIANA MARE, STR. PRIMĂVERII, NR.161",,,207470,2021-03-02,INREGISTRAT din data 02.03.2021,True,,,,,,,
5131457,SPIL COMERT S.R.L.,4661,J14/26/1994,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,COVASNA,Mun. Târgu Secuiesc,Str. Bem József,42,525400,"JUD. COVASNA, MUN. TÂRGU SECUIESC, STR. BEM JÓZSEF, NR.42",,,525400,1994-01-27,INREGISTRAT din data 27.01.1994,True,,,,,,,
33032742,SPIROTENS METAL SRL,2830,J31/157/2014,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SĂLAJ,Sat Bodia Com. Buciumi,BODIA,43,457051,"JUD. SĂLAJ, SAT BODIA COM. BUCIUMI, BODIA, NR.43",0753370735,,457051,2014-04-08,INREGISTRAT din data 08.04.2014,True,,,,,,,
32094607,SPOMA BURG AGRI SRL,4661,J35/1988/2013,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,TIMIŞ,Mun. Lugoj,Str. G. A. Petculescu,53,305500,"JUD. TIMIŞ, MUN. LUGOJ, STR. G. A. PETCULESCU, NR.53",0723988139,,305500,2013-08-02,INREGISTRAT din data 02.08.2013,True,,,,,,,
12523550,SPOTAR IMPEX S.R.L.,2830,J12/1598/1999,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CLUJ,Mun. Cluj-Napoca,Str. Corneliu Coposu,167,400228,"JUD. CLUJ, MUN. CLUJ-NAPOCA, STR. CORNELIU COPOSU, NR.167",0740169140,,400228,1999-12-27,SUSPENDARE ACTIVITATE din data 07.07.2009,False,,,,,,,
30023383,SPR PARTS SRL,4661,J12/904/2012,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,CLUJ,Mun. Turda,Str. Lotus,50,401053,"JUD. CLUJ, MUN. TURDA, STR. LOTUS, NR.50, BL.E2, AP.2",0757282232,,401053,2012-04-03,INREGISTRAT din data 03.04.2012,False,,,,,,,
36919332,SSS 2017 AGROUTIL S.R.L.,4661,J2017000036159,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,DÂMBOVIŢA,Sat Poiana Com. Poiana,,1107,,"JUD. DÂMBOVIŢA, SAT POIANA COM. POIANA, NR.1107",0722955389,,,2017-01-16,INREGISTRAT din data 16.01.2017,True,,,,,,,
45098791,STALINRICHTING S.R.L.,4661,J06/1369/2021,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BISTRIŢA-NĂSĂUD,Sat Săsarm Com. Chiuza,,244,427063,"JUD. BISTRIŢA-NĂSĂUD, SAT SĂSARM COM. CHIUZA, NR.244",,,427063,2021-10-21,INREGISTRAT din data 21.10.2021,False,,,,,,,
44367794,STANCIU MOTOUTILAJE S.R.L.,4661,J2021003384232,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ILFOV,Sat Dărăşti-Ilfov Com. Dărăşti-Ilfov,Str. Ulmului,1,77080,"JUD. ILFOV, SAT DĂRĂŞTI-ILFOV COM. DĂRĂŞTI-ILFOV, STR. ULMULUI, NR.1",,,77080,2021-06-02,INREGISTRAT din data 02.06.2021,False,,,,,,,
17167268,STANTRACT SRL,4661,J02/159/2005,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,ARAD,Mun. Arad,Str. Timişului,2A,310481,"JUD. ARAD, MUN. ARAD, STR. TIMIŞULUI, NR.2A",0743119644,,310481,2005-01-28,INREGISTRAT din data 27.01.2005,True,,,,,,,
10417090,STARCON AGRICULTURĂ SRL,4661,J28/134/1998,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,OLT,Sat Slătioara Com. Slătioara,Str. Unirii,138,237410,"JUD. OLT, SAT SLĂTIOARA COM. SLĂTIOARA, STR. UNIRII, NR.138, CAMERA 1",0744597476,,237410,1998-04-09,INREGISTRAT din data 09.04.1998,True,,,,,,,
19543822,STEA ROM SRL,2830,J32/1872/2006,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,SIBIU,Sat Nocrich Com. Nocrich,Str. PRINCIPALĂ,277A,,"JUD. SIBIU, SAT NOCRICH COM. NOCRICH, STR. PRINCIPALĂ, NR.277A",,,,2006-12-11,INREGISTRAT din data 08.12.2006,True,,,https://stea.ro,,,,
48282291,STEFY CRC SERVICE  S.R.L.,4661,J09/405/2023,SOCIETATE COMERCIALĂ CU RĂSPUNDERE LIMITATĂ,BRĂILA,Sat Cazasu Com. Cazasu,Str. Rîmnicu Sărat,171,817181,"JUD. BRĂILA, SAT CAZASU COM. CAZASU, STR. RÎMNICU SĂRAT, NR.171, LOT 25",0745159446,,817181,2023-06-07,INREGISTRAT din data 07.06.2023,True,,,,,,,
